Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
SALUD,Medicina,M,Fisioterapeuta,12,39760,39170,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,5,54573,47324,33419.05843137255
UASD,Educación,M,Profesor,22,33992,92111,25960.6631481482
MOPC,Infraestructura,F,Arquitecto,33,58395,71706,22859.42391304348
MJ,Justicia,M,Abogada,33,31476,27740,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,24,46569,78920,23017.289655172408
CODEPESCA,Pesca,M,Ingeniero,16,54640,55051,41321.878823529405
UASD,Educación,F,Profesor,6,30244,81285,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,15,53092,28322,49106.808285841515
MJ,Justicia,F,Abogada,12,33180,77799,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,31,43578,62562,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,17,45375,53253,49106.808285841515
UASD,Educación,M,Profesor,26,51729,55636,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,27,42178,83500,23017.289655172408
MJ,Justicia,M,Abogada,33,56497,59725,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,22,48094,90110,27908.708181818176
CODEPESCA,Pesca,M,Ingeniero,36,38064,43820,22859.42391304348
UASD,Educación,F,Profesor,26,40247,85591,23017.289655172408
MOPC,Infraestructura,M,Arquitecto,38,34805,58160,22859.42391304348
MJ,Justicia,F,Abogada,6,47951,67844,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,20,41990,80283,28592.158119266074
CODEPESCA,Pesca,F,Ingeniero,33,34949,75349,22859.42391304348
UASD,Educación,M,Profesor,18,57647,55722,30359.513548387094
MOPC,Infraestructura,F,Arquitecto,13,58092,71628,33419.05843137255
MJ,Justicia,M,Abogada,30,46844,99743,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,22,31130,98459,27908.708181818176
CODEPESCA,Pesca,M,Ingeniero,12,59851,81627,32249.510871934617
UASD,Educación,F,Profesor,5,49222,37961,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,21,59868,68674,28592.158119266074
MJ,Justicia,F,Abogada,16,47510,61921,41310.71708333333
SALUD,Medicina,M,Fisioterapeuta,27,35213,20126,22859.42391304348
CODEPESCA,Pesca,F,Ingeniero,25,34995,42065,23017.289655172408
UASD,Educación,M,Profesor,28,40541,44938,22118.425806451607
MOPC,Infraestructura,F,Arquitecto,6,44027,43331,33419.05843137255
MJ,Justicia,M,Abogada,17,41587,63231,49106.808285841515
SALUD,Medicina,F,Fisioterapeuta,15,50364,65990,49106.808285841515
CODEPESCA,Pesca,M,Ingeniero,3,37814,37903,32249.510871934617
UASD,Educación,F,Profesor,8,53755,28396,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,20,47824,47990,28592.158119266074
MJ,Justicia,F,Abogada,8,45663,62656,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,17,39513,83860,49106.808285841515
CODEPESCA,Pesca,F,Ingeniero,9,32450,75672,33419.05843137255
UASD,Educación,M,Profesor,29,54074,97133,22118.425806451607
MOPC,Infraestructura,F,Arquitecto,15,37370,29559,49106.808285841515
MJ,Justicia,M,Abogada,5,54663,65413,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,13,43856,84301,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,25,36013,39855,22859.42391304348
UASD,Educación,F,Profesor,2,39941,38348,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,31,54036,61792,22118.425806451607
MJ,Justicia,F,Abogada,23,30568,21368,27908.708181818176
SALUD,Medicina,M,Fisioterapeuta,19,32297,64301,28592.158119266074
CODEPESCA,Pesca,F,Ingeniero,13,52961,68501,33419.05843137255
UASD,Educación,M,Profesor,20,39345,86236,28592.158119266074
MOPC,Infraestructura,F,Arquitecto,28,41550,94576,22859.42391304348
MJ,Justicia,M,Abogada,7,35446,79900,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,23,45811,51345,27908.708181818176
CODEPESCA,Pesca,M,Ingeniero,31,35410,93912,22118.425806451607
UASD,Educación,F,Profesor,16,52485,64064,41310.71708333333
MOPC,Infraestructura,M,Arquitecto,14,51718,21189,35310.59222222223
MJ,Justicia,F,Abogada,14,37106,55723,38962.08721461187
SALUD,Medicina,M,Fisioterapeuta,2,41445,30447,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,4,38952,21601,33419.05843137255
UASD,Educación,M,Profesor,6,49767,37731,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,28,40926,29008,22859.42391304348
MJ,Justicia,M,Abogada,32,41128,81175,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,30,37360,35062,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,6,51177,73598,32249.510871934617
UASD,Educación,F,Profesor,18,36949,87200,32460.513239819054
MOPC,Infraestructura,M,Arquitecto,37,38430,54360,22859.42391304348
MJ,Justicia,F,Abogada,21,54657,85331,30359.513548387094
SALUD,Medicina,M,Fisioterapeuta,6,33304,38713,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,8,38638,80103,33419.05843137255
UASD,Educación,M,Profesor,6,32691,42138,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,4,56228,86019,33419.05843137255
MJ,Justicia,M,Abogada,11,32955,69562,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,13,32190,75805,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,5,31772,94296,32249.510871934617
UASD,Educación,F,Profesor,8,45297,92041,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,39,52163,74396,22859.42391304348
MJ,Justicia,F,Abogada,36,42025,32626,25020.124635416654
SALUD,Medicina,M,Fisioterapeuta,25,57922,26689,22859.42391304348
CODEPESCA,Pesca,F,Ingeniero,22,59839,44904,27908.708181818176
UASD,Educación,M,Profesor,8,48612,67453,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,5,52428,50045,33419.05843137255
MJ,Justicia,M,Abogada,39,59992,28085,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,21,56727,69698,30359.513548387094
CODEPESCA,Pesca,M,Ingeniero,11,46114,43512,32249.510871934617
UASD,Educación,F,Profesor,2,41969,77071,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,21,40451,91847,28592.158119266074
MJ,Justicia,F,Abogada,22,47748,59717,27908.708181818176
SALUD,Medicina,M,Fisioterapeuta,33,31523,60405,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,12,42926,60055,33419.05843137255
UASD,Educación,M,Profesor,7,59870,29733,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,30,50115,39849,22859.42391304348
MJ,Justicia,M,Abogada,25,56923,83722,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,30,35930,71048,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,8,31834,71841,32249.510871934617
UASD,Educación,F,Profesor,30,55639,41933,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,33,46191,38028,22118.425806451607
MJ,Justicia,F,Abogada,30,31687,36648,22859.42391304348
SALUD,Medicina,M,Fisioterapeuta,2,54963,37802,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,24,48344,66753,23017.289655172408
UASD,Educación,M,Profesor,7,52696,68128,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,18,45159,54594,32460.513239819054
MJ,Justicia,M,Abogada,20,56511,62976,28592.158119266074
SALUD,Medicina,F,Fisioterapeuta,8,41938,80159,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,16,34993,29402,41321.878823529405
UASD,Educación,F,Profesor,25,46978,27273,23017.289655172408
MOPC,Infraestructura,M,Arquitecto,32,50171,63300,22118.425806451607
MJ,Justicia,F,Abogada,38,44182,39243,25020.124635416654
SALUD,Medicina,M,Fisioterapeuta,14,53431,43586,35310.59222222223
CODEPESCA,Pesca,F,Ingeniero,17,44589,64874,49106.808285841515
UASD,Educación,M,Profesor,6,43933,94014,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,32,52502,73747,22859.42391304348
MJ,Justicia,M,Abogada,7,48680,33358,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,33,44816,78801,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,24,59947,34990,22859.42391304348
UASD,Educación,F,Profesor,11,48757,80947,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,8,44279,26025,32249.510871934617
MJ,Justicia,F,Abogada,7,51555,77832,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,37,44759,75884,22859.42391304348
CODEPESCA,Pesca,F,Ingeniero,20,39679,61526,30359.513548387094
UASD,Educación,M,Profesor,30,42466,33617,22118.425806451607
MOPC,Infraestructura,F,Arquitecto,17,58982,93215,49106.808285841515
MJ,Justicia,M,Abogada,28,43987,83120,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,24,31456,45920,23017.289655172408
CODEPESCA,Pesca,M,Ingeniero,34,58769,83790,22118.425806451607
UASD,Educación,F,Profesor,4,32735,75351,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,17,49737,92866,49106.808285841515
MJ,Justicia,F,Abogada,4,52439,30109,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,6,37232,59837,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,15,31655,41660,49106.808285841515
UASD,Educación,M,Profesor,20,37619,85418,28592.158119266074
MOPC,Infraestructura,F,Arquitecto,39,39690,86591,25020.124635416654
MJ,Justicia,M,Abogada,35,57081,39018,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,4,52739,38577,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,12,31215,86473,32249.510871934617
UASD,Educación,F,Profesor,15,55485,50667,49106.808285841515
MOPC,Infraestructura,M,Arquitecto,7,34267,74609,32249.510871934617
MJ,Justicia,F,Abogada,36,41549,37807,25020.124635416654
SALUD,Medicina,M,Fisioterapeuta,9,52225,57045,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,13,44060,76842,33419.05843137255
UASD,Educación,M,Profesor,23,45900,91710,25960.6631481482
MOPC,Infraestructura,F,Arquitecto,34,56536,98656,22859.42391304348
MJ,Justicia,M,Abogada,27,47130,59508,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,11,32515,92887,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,24,44916,68178,22859.42391304348
UASD,Educación,F,Profesor,15,57900,35459,49106.808285841515
MOPC,Infraestructura,M,Arquitecto,20,40409,87965,28592.158119266074
MJ,Justicia,F,Abogada,17,54181,52518,49106.808285841515
SALUD,Medicina,M,Fisioterapeuta,39,53391,91074,22859.42391304348
CODEPESCA,Pesca,F,Ingeniero,35,36621,71906,23017.289655172408
UASD,Educación,M,Profesor,21,39877,70422,28592.158119266074
MOPC,Infraestructura,F,Arquitecto,20,47360,84630,30359.513548387094
MJ,Justicia,M,Abogada,39,51908,40255,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,25,35465,41287,23017.289655172408
CODEPESCA,Pesca,M,Ingeniero,1,33769,70234,32249.510871934617
UASD,Educación,F,Profesor,20,35951,44005,30359.513548387094
MOPC,Infraestructura,M,Arquitecto,13,42927,75442,32249.510871934617
MJ,Justicia,F,Abogada,21,47977,47100,30359.513548387094
SALUD,Medicina,M,Fisioterapeuta,29,52358,98539,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,24,44222,58687,23017.289655172408
UASD,Educación,M,Profesor,15,45145,90724,49106.808285841515
MOPC,Infraestructura,F,Arquitecto,35,52503,66308,23017.289655172408
MJ,Justicia,M,Abogada,12,40995,61123,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,9,39577,46749,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,35,32830,39041,22859.42391304348
UASD,Educación,F,Profesor,37,55969,38061,25020.124635416654
MOPC,Infraestructura,M,Arquitecto,35,49257,92998,22859.42391304348
MJ,Justicia,F,Abogada,21,33807,49511,30359.513548387094
SALUD,Medicina,M,Fisioterapeuta,19,55592,26544,28592.158119266074
CODEPESCA,Pesca,F,Ingeniero,22,40656,95367,27908.708181818176
UASD,Educación,M,Profesor,11,37747,90481,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,11,37083,76279,33419.05843137255
MJ,Justicia,M,Abogada,35,35891,76577,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,20,52263,87615,30359.513548387094
CODEPESCA,Pesca,M,Ingeniero,36,59910,49517,22859.42391304348
UASD,Educación,F,Profesor,30,35809,22015,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,26,46914,20115,22859.42391304348
MJ,Justicia,F,Abogada,36,34493,87078,25020.124635416654
SALUD,Medicina,M,Fisioterapeuta,3,52272,97669,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,37,37344,65216,25020.124635416654
UASD,Educación,M,Profesor,1,59076,80715,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,11,57906,27175,33419.05843137255
MJ,Justicia,M,Abogada,16,33014,89472,41321.878823529405
SALUD,Medicina,F,Fisioterapeuta,26,44014,89667,23017.289655172408
CODEPESCA,Pesca,M,Ingeniero,19,56000,61486,28592.158119266074
UASD,Educación,F,Profesor,1,54192,75705,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,20,51956,68180,28592.158119266074
MJ,Justicia,F,Abogada,37,52017,44858,25020.124635416654
SALUD,Medicina,M,Fisioterapeuta,7,36837,68972,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,4,59673,94781,33419.05843137255
UASD,Educación,M,Profesor,20,31259,49664,28592.158119266074
MOPC,Infraestructura,F,Arquitecto,4,55325,40972,33419.05843137255
MJ,Justicia,M,Abogada,37,57505,97568,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,31,42129,83912,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,34,43127,27385,22118.425806451607
UASD,Educación,F,Profesor,15,46891,64710,49106.808285841515
MOPC,Infraestructura,M,Arquitecto,17,55235,53060,49106.808285841515
MJ,Justicia,F,Abogada,11,37848,66071,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,14,45321,78776,35310.59222222223
CODEPESCA,Pesca,F,Ingeniero,35,48507,72023,23017.289655172408
UASD,Educación,M,Profesor,15,35380,45301,49106.808285841515
MOPC,Infraestructura,F,Arquitecto,5,47358,38304,33419.05843137255
MJ,Justicia,M,Abogada,22,40158,99065,25960.6631481482
SALUD,Medicina,F,Fisioterapeuta,9,47451,22099,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,5,35518,82077,32249.510871934617
UASD,Educación,F,Profesor,37,35968,96740,25020.124635416654
MOPC,Infraestructura,M,Arquitecto,20,49217,44710,28592.158119266074
MJ,Justicia,F,Abogada,34,57080,32574,22859.42391304348
SALUD,Medicina,M,Fisioterapeuta,29,35060,24676,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,32,57622,63864,22859.42391304348
UASD,Educación,M,Profesor,34,59427,50653,22118.425806451607
MOPC,Infraestructura,F,Arquitecto,13,44614,27314,33419.05843137255
MJ,Justicia,M,Abogada,10,42550,87056,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,31,35590,88374,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,9,42130,66277,32249.510871934617
UASD,Educación,F,Profesor,24,33157,60569,23017.289655172408
MOPC,Infraestructura,M,Arquitecto,14,59553,24072,35310.59222222223
MJ,Justicia,F,Abogada,35,53397,32222,23017.289655172408
SALUD,Medicina,M,Fisioterapeuta,4,58770,30655,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,20,41711,75898,30359.513548387094
UASD,Educación,M,Profesor,8,45329,57494,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,25,39458,87850,23017.289655172408
MJ,Justicia,M,Abogada,11,31497,49647,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,33,33929,79739,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,20,37080,23696,28592.158119266074
UASD,Educación,F,Profesor,3,50074,33633,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,4,39076,61339,32249.510871934617
MJ,Justicia,F,Abogada,27,49125,37167,23017.289655172408
SALUD,Medicina,M,Fisioterapeuta,14,55865,29956,35310.59222222223
CODEPESCA,Pesca,F,Ingeniero,29,36211,72523,22859.42391304348
UASD,Educación,M,Profesor,18,36770,63124,30359.513548387094
MOPC,Infraestructura,F,Arquitecto,14,37701,28364,38962.08721461187
MJ,Justicia,M,Abogada,29,38152,46153,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,11,38293,88528,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,26,35780,55008,22859.42391304348
UASD,Educación,F,Profesor,2,31735,55978,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,4,36231,69990,32249.510871934617
MJ,Justicia,F,Abogada,20,36862,35961,30359.513548387094
SALUD,Medicina,M,Fisioterapeuta,21,31999,82981,28592.158119266074
CODEPESCA,Pesca,F,Ingeniero,31,38198,98141,22859.42391304348
UASD,Educación,M,Profesor,25,45234,48969,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,13,41812,42742,33419.05843137255
MJ,Justicia,M,Abogada,23,50665,62734,25960.6631481482
SALUD,Medicina,F,Fisioterapeuta,25,59121,27480,23017.289655172408
CODEPESCA,Pesca,M,Ingeniero,32,40938,36041,22118.425806451607
UASD,Educación,F,Profesor,29,44312,55177,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,15,54376,24828,49106.808285841515
MJ,Justicia,F,Abogada,12,52399,98406,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,35,51103,49156,22859.42391304348
CODEPESCA,Pesca,F,Ingeniero,39,30678,37327,25020.124635416654
UASD,Educación,M,Profesor,8,46771,62359,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,27,40454,46071,23017.289655172408
MJ,Justicia,M,Abogada,33,49484,44942,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,21,58896,28535,30359.513548387094
CODEPESCA,Pesca,M,Ingeniero,33,38141,64261,22118.425806451607
UASD,Educación,F,Profesor,5,49129,92147,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,26,39115,72502,22859.42391304348
MJ,Justicia,F,Abogada,8,34139,91588,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,33,54034,36060,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,25,38462,48103,23017.289655172408
UASD,Educación,M,Profesor,38,39935,96919,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,14,39880,59242,38962.08721461187
MJ,Justicia,M,Abogada,2,45342,68557,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,34,33727,75105,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,36,47601,54686,22859.42391304348
UASD,Educación,F,Profesor,32,57444,94716,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,10,38659,36975,32249.510871934617
MJ,Justicia,F,Abogada,16,30050,76305,41310.71708333333
SALUD,Medicina,M,Fisioterapeuta,5,38385,46504,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,39,39493,90253,25020.124635416654
UASD,Educación,M,Profesor,35,57136,49125,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,5,47616,47365,33419.05843137255
MJ,Justicia,M,Abogada,21,41697,42066,28592.158119266074
SALUD,Medicina,F,Fisioterapeuta,28,40077,86628,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,36,34819,26204,22859.42391304348
UASD,Educación,F,Profesor,12,47886,33527,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,25,32597,58188,22859.42391304348
MJ,Justicia,F,Abogada,36,32951,97496,25020.124635416654
SALUD,Medicina,M,Fisioterapeuta,33,35145,29086,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,30,43124,59833,22859.42391304348
UASD,Educación,M,Profesor,22,57222,96032,25960.6631481482
MOPC,Infraestructura,F,Arquitecto,6,51863,74972,33419.05843137255
MJ,Justicia,M,Abogada,28,43311,53956,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,4,50535,94056,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,34,32910,34449,22118.425806451607
UASD,Educación,F,Profesor,33,55645,50991,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,25,34964,85601,22859.42391304348
MJ,Justicia,F,Abogada,8,56166,41730,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,14,54016,71305,35310.59222222223
CODEPESCA,Pesca,F,Ingeniero,1,40282,22236,33419.05843137255
UASD,Educación,M,Profesor,20,34465,58940,28592.158119266074
MOPC,Infraestructura,F,Arquitecto,5,59957,73542,33419.05843137255
MJ,Justicia,M,Abogada,3,53440,78199,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,36,59851,22165,25020.124635416654
CODEPESCA,Pesca,M,Ingeniero,37,37053,48602,22859.42391304348
UASD,Educación,F,Profesor,12,35089,36121,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,23,39888,90852,25960.6631481482
MJ,Justicia,F,Abogada,7,47891,54628,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,39,32312,40833,22859.42391304348
CODEPESCA,Pesca,F,Ingeniero,16,57226,78833,41310.71708333333
UASD,Educación,M,Profesor,23,50967,69137,25960.6631481482
MOPC,Infraestructura,F,Arquitecto,24,37581,68829,23017.289655172408
MJ,Justicia,M,Abogada,13,52978,83498,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,30,46789,23822,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,8,48621,80032,32249.510871934617
UASD,Educación,F,Profesor,11,57726,45395,33419.05843137255
MOPC,Infraestructura,M,Arquitecto,2,54468,70603,32249.510871934617
MJ,Justicia,F,Abogada,27,44822,30535,23017.289655172408
SALUD,Medicina,M,Fisioterapeuta,20,53606,42006,28592.158119266074
CODEPESCA,Pesca,F,Ingeniero,9,59748,75822,33419.05843137255
UASD,Educación,M,Profesor,23,51531,56649,25960.6631481482
MOPC,Infraestructura,F,Arquitecto,24,41003,87884,23017.289655172408
MJ,Justicia,M,Abogada,24,34554,27043,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,24,56459,91469,23017.289655172408
CODEPESCA,Pesca,M,Ingeniero,24,44015,53760,22859.42391304348
UASD,Educación,F,Profesor,14,58450,94954,38962.08721461187
MOPC,Infraestructura,M,Arquitecto,21,30212,47119,28592.158119266074
MJ,Justicia,F,Abogada,1,37067,64184,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,33,53496,63949,22118.425806451607
CODEPESCA,Pesca,F,Ingeniero,27,35136,87613,23017.289655172408
UASD,Educación,M,Profesor,11,33215,98302,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,30,34496,48182,22859.42391304348
MJ,Justicia,M,Abogada,25,51236,44137,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,20,55484,73177,30359.513548387094
CODEPESCA,Pesca,M,Ingeniero,24,50919,31034,22859.42391304348
UASD,Educación,F,Profesor,22,35406,37821,27908.708181818176
MOPC,Infraestructura,M,Arquitecto,5,31258,45731,32249.510871934617
MJ,Justicia,F,Abogada,9,30336,42816,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,6,43644,73251,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,39,32460,52210,25020.124635416654
UASD,Educación,M,Profesor,39,59719,50866,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,13,37890,94123,33419.05843137255
MJ,Justicia,M,Abogada,28,38703,47900,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,28,32227,52761,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,34,47248,57486,22118.425806451607
UASD,Educación,F,Profesor,26,47156,86588,23017.289655172408
MOPC,Infraestructura,M,Arquitecto,2,53570,41943,32249.510871934617
MJ,Justicia,F,Abogada,16,33918,58919,41310.71708333333
SALUD,Medicina,M,Fisioterapeuta,10,41269,45923,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,35,43398,42062,23017.289655172408
UASD,Educación,M,Profesor,17,48027,78864,49106.808285841515
MOPC,Infraestructura,F,Arquitecto,6,51288,52173,33419.05843137255
MJ,Justicia,M,Abogada,35,54836,67628,22859.42391304348
SALUD,Medicina,F,Fisioterapeuta,33,46945,22208,22859.42391304348
CODEPESCA,Pesca,M,Ingeniero,29,46464,67634,22118.425806451607
UASD,Educación,F,Profesor,14,35475,95339,38962.08721461187
MOPC,Infraestructura,M,Arquitecto,35,51899,50021,22859.42391304348
MJ,Justicia,F,Abogada,29,48570,97483,22859.42391304348
SALUD,Medicina,M,Fisioterapeuta,22,33992,77028,25960.6631481482
CODEPESCA,Pesca,F,Ingeniero,4,49646,64446,33419.05843137255
UASD,Educación,M,Profesor,38,33855,51799,22859.42391304348
MOPC,Infraestructura,F,Arquitecto,33,48846,73704,22859.42391304348
MJ,Justicia,M,Abogada,29,45011,40712,22118.425806451607
SALUD,Medicina,F,Fisioterapeuta,39,30867,89515,25020.124635416654
CODEPESCA,Pesca,M,Ingeniero,33,30482,83173,22118.425806451607
UASD,Educación,F,Profesor,33,47094,77631,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,31,59940,47621,22118.425806451607
MJ,Justicia,F,Abogada,10,45059,89506,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,35,36364,83369,22859.42391304348
CODEPESCA,Pesca,F,Ingeniero,7,37404,76462,33419.05843137255
UASD,Educación,M,Profesor,16,46969,73615,41321.878823529405
MOPC,Infraestructura,F,Arquitecto,28,58004,88623,22859.42391304348
MJ,Justicia,M,Abogada,23,53143,46683,25960.6631481482
SALUD,Medicina,F,Fisioterapeuta,12,32112,24354,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,10,32288,86484,32249.510871934617
UASD,Educación,F,Profesor,32,58450,73576,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,33,31339,56275,22118.425806451607
MJ,Justicia,F,Abogada,27,36503,84824,23017.289655172408
SALUD,Medicina,M,Fisioterapeuta,18,56883,22673,30359.513548387094
CODEPESCA,Pesca,F,Ingeniero,37,54920,70029,25020.124635416654
UASD,Educación,M,Profesor,28,57659,21774,22118.425806451607
MOPC,Infraestructura,F,Arquitecto,36,51936,29877,25020.124635416654
MJ,Justicia,M,Abogada,10,32075,98362,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,2,50757,98002,33419.05843137255
CODEPESCA,Pesca,M,Ingeniero,9,36708,69548,32249.510871934617
UASD,Educación,F,Profesor,32,47589,98993,22859.42391304348
MOPC,Infraestructura,M,Arquitecto,16,56078,87355,41321.878823529405
MJ,Justicia,F,Abogada,26,56509,42812,23017.289655172408
SALUD,Medicina,M,Fisioterapeuta,5,48703,22501,32249.510871934617
CODEPESCA,Pesca,F,Ingeniero,34,45392,73004,22859.42391304348
UASD,Educación,M,Profesor,4,38234,93191,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,4,51764,76873,33419.05843137255
MJ,Justicia,M,Abogada,7,40199,97463,32249.510871934617
SALUD,Medicina,F,Fisioterapeuta,20,34790,76278,30359.513548387094
CODEPESCA,Pesca,M,Ingeniero,16,46359,88527,41321.878823529405
UASD,Educación,F,Profesor,25,31786,57220,23017.289655172408
MOPC,Infraestructura,M,Arquitecto,15,33765,27522,49106.808285841515
MJ,Justicia,F,Abogada,6,37137,68742,33419.05843137255
SALUD,Medicina,M,Fisioterapeuta,22,51140,74159,25960.6631481482
CODEPESCA,Pesca,F,Ingeniero,15,46519,54505,49106.808285841515
UASD,Educación,M,Profesor,3,58149,67009,32249.510871934617
MOPC,Infraestructura,F,Arquitecto,7,36946,60128,33419.05843137255
MJ,Justicia,M,Abogada,22,53741,62150,25960.6631481482
