Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
MOPC,Infraestructura,F,Arquitecto,7,32194,50222,-2054.269608206678
MJ,Justicia,M,Abogada,16,54839,91603,-2053.4246972406636
SALUD,Medicina,F,Fisioterapeuta,17,39398,47708,-2052.2056510626517
CODEPESCA,Pesca,M,Ingeniero,30,42049,71103,-2053.354838778168
UASD,Educación,F,Profesor,15,30700,33625,-2053.5129760934547
MOPC,Infraestructura,M,Arquitecto,2,48256,84315,-2055.8825013945416
MJ,Justicia,F,Abogada,20,59847,60495,-2049.3322816443774
SALUD,Medicina,M,Fisioterapeuta,2,39254,46293,-2056.99210172045
CODEPESCA,Pesca,F,Ingeniero,24,33848,43526,-2052.06656583547
UASD,Educación,M,Profesor,15,30892,75082,-2056.494039292518
MOPC,Infraestructura,F,Arquitecto,30,31573,30913,-2051.64139719115
MJ,Justicia,M,Abogada,7,30162,99351,-2057.5248050565774
SALUD,Medicina,F,Fisioterapeuta,39,37849,78215,-2049.809424855912
CODEPESCA,Pesca,M,Ingeniero,8,49919,28473,-2054.971928830712
UASD,Educación,F,Profesor,8,48191,80506,-2052.180195347333
MOPC,Infraestructura,M,Arquitecto,6,52025,59005,-2054.947536251971
MJ,Justicia,F,Abogada,10,58970,30505,-2050.6163630650067
SALUD,Medicina,M,Fisioterapeuta,33,47578,28990,-2052.320531441937
CODEPESCA,Pesca,F,Ingeniero,3,43958,95204,-2053.289951947079
UASD,Educación,M,Profesor,34,38537,57676,-2053.3173408620955
MOPC,Infraestructura,F,Arquitecto,8,45587,53986,-2052.5011683809553
MJ,Justicia,M,Abogada,36,46262,22163,-2052.129949303533
SALUD,Medicina,F,Fisioterapeuta,39,30918,32922,-2050.6637505456333
CODEPESCA,Pesca,M,Ingeniero,38,50911,76613,-2051.3217102224753
UASD,Educación,F,Profesor,33,31875,78725,-2051.2513778913026
MOPC,Infraestructura,M,Arquitecto,7,57530,64186,-2054.1513834036714
MJ,Justicia,F,Abogada,24,40269,37480,-2051.2751035279102
SALUD,Medicina,M,Fisioterapeuta,13,38249,73896,-2055.8224004005865
CODEPESCA,Pesca,F,Ingeniero,27,45427,78025,-2050.286526220663
UASD,Educación,M,Profesor,28,56568,38970,-2051.800400782242
MOPC,Infraestructura,F,Arquitecto,14,41486,74270,-2052.301075297078
MJ,Justicia,M,Abogada,31,48064,29525,-2052.495822547707
SALUD,Medicina,F,Fisioterapeuta,36,38422,87186,-2050.091590313817
CODEPESCA,Pesca,M,Ingeniero,9,53040,82547,-2054.4696314786315
UASD,Educación,F,Profesor,17,35876,34109,-2052.6397781841633
MOPC,Infraestructura,M,Arquitecto,14,50092,77575,-2054.2450159520195
MJ,Justicia,F,Abogada,7,35713,34325,-2053.8358508697675
SALUD,Medicina,M,Fisioterapeuta,22,55654,43411,-2052.6186504573684
CODEPESCA,Pesca,F,Ingeniero,23,53706,43746,-2049.7364364058303
UASD,Educación,M,Profesor,31,56440,37986,-2051.463383941863
MOPC,Infraestructura,F,Arquitecto,36,53712,54006,-2048.206921464324
MJ,Justicia,M,Abogada,22,58607,53073,-2052.254659148503
SALUD,Medicina,F,Fisioterapeuta,12,42457,85257,-2052.4165845590287
CODEPESCA,Pesca,M,Ingeniero,8,52067,38927,-2054.707163056434
UASD,Educación,F,Profesor,30,53896,52849,-2048.8898299755037
MOPC,Infraestructura,M,Arquitecto,11,41673,47837,-2055.635549120496
MJ,Justicia,F,Abogada,39,57427,45577,-2047.3962105501319
SALUD,Medicina,M,Fisioterapeuta,16,42660,69955,-2054.925899458975
CODEPESCA,Pesca,F,Ingeniero,26,52172,56429,-2049.5727252817624
UASD,Educación,M,Profesor,1,38120,91915,-2057.24947840517
MOPC,Infraestructura,F,Arquitecto,32,30907,86140,-2051.4882931614366
MJ,Justicia,M,Abogada,8,49718,33635,-2054.9967043989755
SALUD,Medicina,F,Fisioterapeuta,34,38408,61856,-2050.328512186412
CODEPESCA,Pesca,M,Ingeniero,27,58677,61131,-2051.658040313338
UASD,Educación,F,Profesor,28,49566,29392,-2049.6587486273274
MOPC,Infraestructura,M,Arquitecto,1,34298,45008,-2057.7205839867765
MJ,Justicia,F,Abogada,11,37643,54642,-2053.127563687577
SALUD,Medicina,M,Fisioterapeuta,2,36075,64657,-2057.3839501359203
CODEPESCA,Pesca,F,Ingeniero,30,47344,49118,-2049.697439543972
UASD,Educación,M,Profesor,8,47584,71203,-2055.2597445117826
MOPC,Infraestructura,F,Arquitecto,39,58064,63797,-2047.3176929531974
MJ,Justicia,M,Abogada,22,50304,74136,-2053.2780996623906
SALUD,Medicina,F,Fisioterapeuta,21,57027,45174,-2049.562281063706
CODEPESCA,Pesca,M,Ingeniero,21,57158,61144,-2052.5508632163223
UASD,Educación,F,Profesor,16,57685,23299,-2050.0691655023743
MOPC,Infraestructura,M,Arquitecto,7,57076,34464,-2054.207344139948
MJ,Justicia,F,Abogada,11,36197,38019,-2053.3057998652334
SALUD,Medicina,M,Fisioterapeuta,6,39567,94863,-2056.4831284381703
CODEPESCA,Pesca,F,Ingeniero,2,39313,98896,-2053.9800998764404
UASD,Educación,M,Profesor,16,38832,79975,-2055.3977446097833
MOPC,Infraestructura,F,Arquitecto,3,53841,68782,-2052.0717582100256
MJ,Justicia,M,Abogada,8,52329,29138,-2054.674868534618
SALUD,Medicina,F,Fisioterapeuta,26,40768,72124,-2050.9783998114954
CODEPESCA,Pesca,M,Ingeniero,14,59147,68685,-2053.1288827648277
UASD,Educación,F,Profesor,2,58684,55974,-2051.5924007081258
MOPC,Infraestructura,M,Arquitecto,35,43551,57894,-2052.5817094268173
MJ,Justicia,F,Abogada,35,39919,47912,-2050.024665903506
SALUD,Medicina,M,Fisioterapeuta,27,33610,86210,-2054.7478371773173
CODEPESCA,Pesca,F,Ingeniero,22,33670,34401,-2052.3237025995836
UASD,Educación,M,Profesor,22,50136,73322,-2053.2988076000433
MOPC,Infraestructura,F,Arquitecto,28,53575,98155,-2049.164593138929
MJ,Justicia,M,Abogada,12,31838,46360,-2056.730228198372
SALUD,Medicina,F,Fisioterapeuta,36,41047,57089,-2049.7680287879884
CODEPESCA,Pesca,M,Ingeniero,16,41342,34115,-2055.0883581603243
UASD,Educación,F,Profesor,32,46394,47658,-2049.579341789815
MOPC,Infraestructura,M,Arquitecto,24,39248,20667,-2054.40568296729
MJ,Justicia,F,Abogada,6,33694,67711,-2054.2023140117667
SALUD,Medicina,M,Fisioterapeuta,8,46265,25457,-2055.4223264746656
CODEPESCA,Pesca,F,Ingeniero,24,56736,53164,-2049.245355853312
UASD,Educación,M,Profesor,39,49158,60821,-2051.4201895854
MOPC,Infraestructura,F,Arquitecto,5,53156,51820,-2051.9209961494516
MJ,Justicia,M,Abogada,15,31365,47298,-2056.4357365871024
SALUD,Medicina,F,Fisioterapeuta,27,31148,65503,-2052.046577659637
CODEPESCA,Pesca,M,Ingeniero,2,56443,36642,-2054.873359218557
UASD,Educación,F,Profesor,25,56529,71313,-2049.1532728852153
MOPC,Infraestructura,M,Arquitecto,16,43529,42153,-2054.818785186234
MJ,Justicia,F,Abogada,24,48743,98410,-2050.2305852917684
SALUD,Medicina,M,Fisioterapeuta,13,39504,41358,-2055.667707175857
CODEPESCA,Pesca,F,Ingeniero,18,59717,31276,-2049.5835018548755
UASD,Educación,M,Profesor,22,54922,32272,-2052.7088778999996
MOPC,Infraestructura,F,Arquitecto,8,47348,93810,-2052.284104820199
MJ,Justicia,M,Abogada,14,39666,29174,-2055.5301407018437
SALUD,Medicina,F,Fisioterapeuta,17,38348,56250,-2052.3350756729833
CODEPESCA,Pesca,M,Ingeniero,31,43199,23766,-2053.0954899089097
UASD,Educación,F,Profesor,27,58389,70042,-2048.6888102215044
MOPC,Infraestructura,M,Arquitecto,34,42725,95527,-2052.801121559173
MJ,Justicia,F,Abogada,29,44900,88526,-2050.116288837772
SALUD,Medicina,M,Fisioterapeuta,33,31741,86372,-2054.272624350336
CODEPESCA,Pesca,F,Ingeniero,27,35752,22336,-2051.4790815587166
UASD,Educación,M,Profesor,24,34574,50389,-2054.9818073755655
MOPC,Infraestructura,F,Arquitecto,21,44499,80198,-2051.1065015572603
MJ,Justicia,M,Abogada,6,48133,93497,-2055.427270140933
SALUD,Medicina,F,Fisioterapeuta,25,58646,55903,-2048.8923282184805
CODEPESCA,Pesca,M,Ingeniero,28,50897,43038,-2052.4994169395654
UASD,Educación,F,Profesor,13,30487,71496,-2053.7744270112453
MOPC,Infraestructura,M,Arquitecto,34,44030,93019,-2052.6402652577617
MJ,Justicia,F,Abogada,32,48375,82525,-2049.335160691656
SALUD,Medicina,M,Fisioterapeuta,16,54517,32429,-2053.4643874544986
CODEPESCA,Pesca,F,Ingeniero,5,42755,95117,-2053.203039360935
UASD,Educación,M,Profesor,6,38147,44547,-2056.658159815952
MOPC,Infraestructura,F,Arquitecto,12,41883,46488,-2052.4873366793436
MJ,Justicia,M,Abogada,25,37944,27133,-2054.4488179016066
SALUD,Medicina,F,Fisioterapeuta,18,30051,63127,-2053.240178512107
CODEPESCA,Pesca,M,Ingeniero,30,46235,72122,-2052.838865998313
UASD,Educación,F,Profesor,8,54903,75088,-2051.352863933481
MOPC,Infraestructura,M,Arquitecto,13,55924,78296,-2053.6437527933404
MJ,Justicia,F,Abogada,12,43514,77780,-2052.286297117962
SALUD,Medicina,M,Fisioterapeuta,27,43227,76063,-2053.562431008215
CODEPESCA,Pesca,F,Ingeniero,10,40213,55024,-2052.928379651661
UASD,Educación,M,Profesor,32,44967,61710,-2052.7599654118562
MOPC,Infraestructura,F,Arquitecto,3,37600,24530,-2054.073648778019
MJ,Justicia,M,Abogada,12,38582,82908,-2055.898952415443
SALUD,Medicina,F,Fisioterapeuta,35,42242,34656,-2049.7383293608395
CODEPESCA,Pesca,M,Ingeniero,31,57348,42061,-2051.35146246931
UASD,Educación,F,Profesor,19,36809,51315,-2052.2895789621452
MOPC,Infraestructura,M,Arquitecto,8,37804,55909,-2056.4652423108696
MJ,Justicia,F,Abogada,15,55215,66627,-2050.491219596049
SALUD,Medicina,M,Fisioterapeuta,33,52766,65024,-2051.6810506053657
CODEPESCA,Pesca,F,Ingeniero,6,59158,67005,-2051.063582318928
UASD,Educación,M,Profesor,38,38655,51835,-2052.8324035788773
MOPC,Infraestructura,F,Arquitecto,21,53848,80311,-2049.954129479176
MJ,Justicia,M,Abogada,34,59931,63415,-2050.680283611209
SALUD,Medicina,F,Fisioterapeuta,15,32053,62273,-2053.3462032384273
CODEPESCA,Pesca,M,Ingeniero,38,41344,27014,-2052.500953314895
UASD,Educación,F,Profesor,24,34188,59185,-2052.0246569140295
MOPC,Infraestructura,M,Arquitecto,28,32909,33175,-2054.7166454068433
MJ,Justicia,F,Abogada,39,43299,97571,-2049.1376494975248
SALUD,Medicina,M,Fisioterapeuta,27,30074,28245,-2055.1836899603004
CODEPESCA,Pesca,F,Ingeniero,11,43225,64960,-2052.4395178067484
UASD,Educación,M,Profesor,7,34581,55340,-2056.9801123393822
MOPC,Infraestructura,F,Arquitecto,19,44169,90688,-2051.3823740744883
MJ,Justicia,M,Abogada,7,38870,82768,-2056.451443621562
SALUD,Medicina,F,Fisioterapeuta,8,56622,20509,-2051.1409773571386
CODEPESCA,Pesca,M,Ingeniero,10,59654,57387,-2053.536781589515
UASD,Educación,F,Profesor,28,53767,51008,-2049.140926924468
MOPC,Infraestructura,M,Arquitecto,12,32364,95151,-2056.6653926316726
MJ,Justicia,F,Abogada,21,38891,47742,-2051.7977522379642
SALUD,Medicina,M,Fisioterapeuta,25,57335,34258,-2052.0586535026187
CODEPESCA,Pesca,F,Ingeniero,29,58816,34719,-2048.4009813355124
UASD,Educación,M,Profesor,9,34545,22674,-2056.74935354347
MOPC,Infraestructura,F,Arquitecto,8,33045,27490,-2054.0471145359807
MJ,Justicia,M,Abogada,4,56181,25436,-2054.6704575292497
SALUD,Medicina,F,Fisioterapeuta,9,55540,79246,-2051.1567482309847
CODEPESCA,Pesca,M,Ingeniero,15,54804,53096,-2053.5466094999033
UASD,Educación,F,Profesor,29,35973,38969,-2051.2166445486564
MOPC,Infraestructura,M,Arquitecto,34,30593,53613,-2054.2965304854033
MJ,Justicia,F,Abogada,37,50739,76156,-2048.4557798983
SALUD,Medicina,M,Fisioterapeuta,35,38192,45979,-2053.2422679856427
CODEPESCA,Pesca,F,Ingeniero,12,56868,69202,-2050.640262597613
UASD,Educación,M,Profesor,25,58057,94680,-2051.969658675324
MOPC,Infraestructura,F,Arquitecto,4,43220,77493,-2053.26332085335
MJ,Justicia,M,Abogada,1,53362,20991,-2055.370726109292
SALUD,Medicina,F,Fisioterapeuta,9,38231,21244,-2053.2902821169155
CODEPESCA,Pesca,M,Ingeniero,34,59990,58283,-2050.6730111807233
UASD,Educación,F,Profesor,38,39959,85737,-2049.6669411254748
MOPC,Infraestructura,M,Arquitecto,25,45440,26559,-2053.5248494453735
MJ,Justicia,F,Abogada,25,58141,75138,-2048.954575292973
SALUD,Medicina,M,Fisioterapeuta,34,40054,31831,-2053.13035311555
CODEPESCA,Pesca,F,Ingeniero,31,42701,62043,-2050.1521447391424
UASD,Educación,M,Profesor,17,40056,51457,-2055.129274387035
MOPC,Infraestructura,F,Arquitecto,1,42717,22281,-2053.678115721461
MJ,Justicia,M,Abogada,17,52511,89866,-2053.5940519854366
SALUD,Medicina,F,Fisioterapeuta,29,58447,50886,-2048.446464841429
CODEPESCA,Pesca,M,Ingeniero,7,35810,39891,-2056.8286239145277
UASD,Educación,F,Profesor,14,31613,45553,-2053.518036418795
MOPC,Infraestructura,M,Arquitecto,20,51396,48572,-2053.3786942787697
MJ,Justicia,F,Abogada,25,34760,89844,-2051.8365532112202
SALUD,Medicina,M,Fisioterapeuta,2,53641,64895,-2055.218738035842
CODEPESCA,Pesca,F,Ingeniero,17,30239,85159,-2053.334603449343
UASD,Educación,M,Profesor,3,48006,37294,-2055.795718672392
MOPC,Infraestructura,F,Arquitecto,14,30601,29695,-2053.6427770908476
MJ,Justicia,M,Abogada,20,47571,54010,-2053.850169644977
SALUD,Medicina,F,Fisioterapeuta,25,49735,91363,-2049.9907117448265
CODEPESCA,Pesca,M,Ingeniero,28,49119,94471,-2052.7185759463932
UASD,Educación,F,Profesor,31,30203,70647,-2051.6926673866874
MOPC,Infraestructura,M,Arquitecto,9,34273,89254,-2056.7828806806224
MJ,Justicia,F,Abogada,1,44573,44832,-2053.4493423150084
SALUD,Medicina,M,Fisioterapeuta,12,55351,83164,-2053.8319797576833
CODEPESCA,Pesca,F,Ingeniero,29,35328,79996,-2051.29614823786
UASD,Educación,M,Profesor,26,55611,45382,-2052.1535582810675
MOPC,Infraestructura,F,Arquitecto,8,51974,31565,-2051.713896965539
MJ,Justicia,M,Abogada,29,52728,50018,-2052.156126965892
SALUD,Medicina,F,Fisioterapeuta,38,38479,23172,-2049.849368195275
CODEPESCA,Pesca,M,Ingeniero,32,40123,20762,-2053.357044280852
UASD,Educación,F,Profesor,6,37070,88592,-2053.7861830741676
MOPC,Infraestructura,M,Arquitecto,24,55976,23793,-2052.3437640324096
MJ,Justicia,F,Abogada,14,42426,37816,-2052.1852094554483
SALUD,Medicina,M,Fisioterapeuta,11,32285,25676,-2056.7927283983927
CODEPESCA,Pesca,F,Ingeniero,29,33524,27152,-2051.518512044563
UASD,Educación,M,Profesor,22,40029,66609,-2054.544611920634
MOPC,Infraestructura,F,Arquitecto,33,48434,49025,-2049.2102901556086
MJ,Justicia,M,Abogada,22,45583,75424,-2053.8600173627474
SALUD,Medicina,F,Fisioterapeuta,14,58385,27053,-2050.218078639944
CODEPESCA,Pesca,M,Ingeniero,39,31549,84876,-2053.590701931425
UASD,Educación,F,Profesor,33,56743,22712,-2048.186110072519
MOPC,Infraestructura,M,Arquitecto,39,36539,65772,-2052.975626878517
MJ,Justicia,F,Abogada,26,35374,36702,-2051.643272523998
SALUD,Medicina,M,Fisioterapeuta,26,31585,63078,-2055.1150398885184
CODEPESCA,Pesca,F,Ingeniero,12,42886,99417,-2052.3637053610933
UASD,Educación,M,Profesor,27,50670,56578,-2052.6449954132654
MOPC,Infraestructura,F,Arquitecto,32,33125,27180,-2051.214899079803
MJ,Justicia,M,Abogada,16,49896,61933,-2054.033979001491
SALUD,Medicina,F,Fisioterapeuta,9,45168,67879,-2052.435216857992
CODEPESCA,Pesca,M,Ingeniero,34,45827,85386,-2052.418764281794
UASD,Educación,F,Profesor,25,31884,31898,-2052.191053381995
MOPC,Infraestructura,M,Arquitecto,18,31888,47132,-2056.0184764883184
MJ,Justicia,F,Abogada,36,52140,69168,-2048.40068859522
SALUD,Medicina,M,Fisioterapeuta,18,47448,62152,-2054.1005270247397
CODEPESCA,Pesca,F,Ingeniero,14,45423,67000,-2051.815794639102
UASD,Educación,M,Profesor,20,41776,98044,-2054.564470232473
MOPC,Infraestructura,F,Arquitecto,8,42286,48882,-2052.9080547035305
MJ,Justicia,M,Abogada,24,34803,38873,-2054.95358048436
SALUD,Medicina,F,Fisioterapeuta,26,41463,55384,-2050.8927330456095
CODEPESCA,Pesca,M,Ingeniero,30,58619,80756,-2051.312395165604
UASD,Educación,F,Profesor,38,55073,57296,-2047.8039663059035
MOPC,Infraestructura,M,Arquitecto,5,41815,29884,-2056.3236346160893
MJ,Justicia,F,Abogada,19,58128,77745,-2049.661766326282
SALUD,Medicina,M,Fisioterapeuta,35,57742,49331,-2050.8325050028043
CODEPESCA,Pesca,F,Ingeniero,13,41708,27806,-2052.39130934217
UASD,Educación,M,Profesor,20,56672,36298,-2052.7283664272377
MOPC,Infraestructura,F,Arquitecto,33,30876,27250,-2051.374516163418
MJ,Justicia,M,Abogada,17,51834,49406,-2053.677500043717
SALUD,Medicina,F,Fisioterapeuta,28,54508,73141,-2049.049590128034
CODEPESCA,Pesca,M,Ingeniero,18,32850,62896,-2055.899898892948
UASD,Educación,F,Profesor,19,31745,23200,-2052.9137753685436
MOPC,Infraestructura,M,Arquitecto,17,34018,25675,-2055.873527527208
MJ,Justicia,F,Abogada,36,58427,25827,-2047.6257433331687
SALUD,Medicina,M,Fisioterapeuta,10,59160,54033,-2053.597672787138
CODEPESCA,Pesca,F,Ingeniero,4,40576,34008,-2053.5892243483177
UASD,Educación,M,Profesor,13,31031,71429,-2056.712102150465
MOPC,Infraestructura,F,Arquitecto,14,32830,94939,-2053.368027132344
MJ,Justicia,M,Abogada,19,49899,50728,-2053.680814900204
SALUD,Medicina,F,Fisioterapeuta,26,36954,48809,-2051.4485193008327
CODEPESCA,Pesca,M,Ingeniero,25,56064,95677,-2052.2153189118867
UASD,Educación,F,Profesor,36,53848,54538,-2048.1901578957472
MOPC,Infraestructura,M,Arquitecto,16,33357,26591,-2056.0726015065115
MJ,Justicia,F,Abogada,32,58583,94558,-2048.076906956167
SALUD,Medicina,M,Fisioterapeuta,21,53480,50264,-2053.004219137083
CODEPESCA,Pesca,F,Ingeniero,31,32264,68228,-2051.4386253658367
UASD,Educación,M,Profesor,10,56233,44759,-2053.9584592961282
MOPC,Infraestructura,F,Arquitecto,28,48851,58152,-2049.7468806238867
MJ,Justicia,M,Abogada,25,34064,92455,-2054.9270726521645
SALUD,Medicina,F,Fisioterapeuta,6,42536,63197,-2053.112435531242
CODEPESCA,Pesca,M,Ingeniero,8,33217,96346,-2057.0306429657176
UASD,Educación,F,Profesor,19,53655,76645,-2050.213115166294
MOPC,Infraestructura,M,Arquitecto,2,50946,71233,-2055.550927869026
MJ,Justicia,F,Abogada,15,56705,25307,-2050.307559910912
SALUD,Medicina,M,Fisioterapeuta,4,50158,25675,-2055.4128617464175
CODEPESCA,Pesca,F,Ingeniero,27,39761,75813,-2050.984926070318
UASD,Educación,M,Profesor,13,54091,53828,-2053.869691184519
MOPC,Infraestructura,F,Arquitecto,37,38903,34379,-2049.91470341057
MJ,Justicia,M,Abogada,14,43189,62724,-2055.0958903187984
SALUD,Medicina,F,Fisioterapeuta,14,47633,45072,-2051.543386649738
CODEPESCA,Pesca,M,Ingeniero,25,47828,21382,-2053.2305009030197
UASD,Educación,F,Profesor,13,44886,34771,-2051.9995841882337
MOPC,Infraestructura,M,Arquitecto,18,46814,70208,-2054.1786748370732
MJ,Justicia,F,Abogada,11,53610,69814,-2051.1594467798036
SALUD,Medicina,M,Fisioterapeuta,31,36684,38246,-2053.8985388006327
CODEPESCA,Pesca,F,Ingeniero,22,51666,76503,-2050.105488040036
UASD,Educación,M,Profesor,30,33832,69226,-2054.3676788001617
MOPC,Infraestructura,F,Arquitecto,29,30811,38500,-2051.852920585353
MJ,Justicia,M,Abogada,30,56178,96013,-2051.613276569241
SALUD,Medicina,F,Fisioterapeuta,33,31369,57422,-2051.313748227329
CODEPESCA,Pesca,M,Ingeniero,22,36895,78886,-2054.93091356709
UASD,Educación,F,Profesor,23,31625,29318,-2052.458174330334
MOPC,Infraestructura,M,Arquitecto,24,30223,97062,-2055.5181183084724
MJ,Justicia,F,Abogada,25,33396,69610,-2052.0046819431177
SALUD,Medicina,M,Fisioterapeuta,27,39682,23795,-2053.999393145001
CODEPESCA,Pesca,F,Ingeniero,37,55435,47050,-2047.8769437362846
UASD,Educación,M,Profesor,13,37703,95515,-2055.889701197959
MOPC,Infraestructura,F,Arquitecto,13,37547,66819,-2052.9042005836836
MJ,Justicia,M,Abogada,19,55623,79112,-2052.9752658815974
SALUD,Medicina,F,Fisioterapeuta,17,57772,76282,-2049.940843643385
CODEPESCA,Pesca,M,Ingeniero,35,56633,24982,-2050.9692020436214
UASD,Educación,F,Profesor,21,57127,85889,-2049.549954910341
MOPC,Infraestructura,M,Arquitecto,10,38738,35293,-2056.114919827318
MJ,Justicia,F,Abogada,11,37072,51852,-2053.1979460232906
SALUD,Medicina,M,Fisioterapeuta,25,58484,91817,-2051.917026000456
CODEPESCA,Pesca,F,Ingeniero,24,56976,80688,-2049.2157730852364
UASD,Educación,M,Profesor,21,39686,79910,-2054.7044887322377
MOPC,Infraestructura,F,Arquitecto,25,56390,51003,-2049.1704062383924
MJ,Justicia,M,Abogada,20,51287,31472,-2053.3921297859374
SALUD,Medicina,F,Fisioterapeuta,26,56165,82880,-2049.0805419779017
CODEPESCA,Pesca,M,Ingeniero,39,40812,95535,-2052.4489303452347
UASD,Educación,F,Profesor,8,32941,71660,-2054.05993373548
MOPC,Infraestructura,M,Arquitecto,29,54861,76614,-2051.893210114619
MJ,Justicia,F,Abogada,35,40143,88817,-2049.9970553199687
SALUD,Medicina,M,Fisioterapeuta,16,48128,97478,-2054.2519053929823
CODEPESCA,Pesca,F,Ingeniero,26,46524,60979,-2050.2689064238116
UASD,Educación,M,Profesor,26,44294,56304,-2053.5485090573734
MOPC,Infraestructura,F,Arquitecto,1,31552,24380,-2055.0543307446524
MJ,Justicia,M,Abogada,17,53762,35743,-2053.439851806842
SALUD,Medicina,F,Fisioterapeuta,15,39072,22715,-2052.481030533745
CODEPESCA,Pesca,M,Ingeniero,33,34959,32503,-2053.8759687350534
UASD,Educación,F,Profesor,22,34556,22935,-2052.2144928807706
MOPC,Infraestructura,M,Arquitecto,30,45459,59904,-2052.9345169484245
MJ,Justicia,F,Abogada,24,31472,61190,-2052.3594352394202
SALUD,Medicina,M,Fisioterapeuta,35,52391,93363,-2051.49207746936
CODEPESCA,Pesca,F,Ingeniero,35,57180,76812,-2047.897048571191
UASD,Educación,M,Profesor,18,52593,45147,-2053.4663464341156
MOPC,Infraestructura,F,Arquitecto,4,37779,51675,-2053.933986857934
MJ,Justicia,M,Abogada,39,59957,23777,-2050.0890882835242
SALUD,Medicina,F,Fisioterapeuta,16,47202,25723,-2051.3613161596168
CODEPESCA,Pesca,M,Ingeniero,11,47164,58376,-2054.9587200392293
UASD,Educación,F,Profesor,34,35998,52517,-2050.625572482506
MOPC,Infraestructura,M,Arquitecto,14,36539,87348,-2055.9155795175643
MJ,Justicia,F,Abogada,39,32315,33165,-2050.4915541831256
SALUD,Medicina,M,Fisioterapeuta,6,36690,82957,-2056.8377518704783
CODEPESCA,Pesca,F,Ingeniero,34,30694,82516,-2051.27935165698
UASD,Educación,M,Profesor,38,45693,40259,-2051.9648889050554
MOPC,Infraestructura,F,Arquitecto,4,49779,27708,-2052.454848454146
MJ,Justicia,M,Abogada,17,59919,56118,-2052.6809305441648
SALUD,Medicina,F,Fisioterapeuta,20,49840,40483,-2050.565759811603
CODEPESCA,Pesca,M,Ingeniero,19,34093,20840,-2055.6290867010603
UASD,Educación,F,Profesor,21,44152,38560,-2051.1492733094365
MOPC,Infraestructura,M,Arquitecto,22,45527,94214,-2053.866920008632
MJ,Justicia,F,Abogada,2,31721,46746,-2054.915901439904
SALUD,Medicina,M,Fisioterapeuta,34,54843,57513,-2051.307438294415
CODEPESCA,Pesca,F,Ingeniero,27,40668,84200,-2050.873127859298
UASD,Educación,M,Profesor,27,55571,55745,-2052.0408906368516
MOPC,Infraestructura,F,Arquitecto,19,43090,92522,-2051.5153732692957
MJ,Justicia,M,Abogada,14,34109,51062,-2056.2151050443313
SALUD,Medicina,F,Fisioterapeuta,14,44492,40839,-2051.9305511269295
CODEPESCA,Pesca,M,Ingeniero,25,47746,20414,-2053.240608348779
UASD,Educación,F,Profesor,23,35347,45185,-2051.9993949020923
MOPC,Infraestructura,M,Arquitecto,6,56259,40058,-2054.425646918501
MJ,Justicia,F,Abogada,19,34003,92560,-2052.635450825564
SALUD,Medicina,M,Fisioterapeuta,35,57853,77785,-2050.8188229725693
CODEPESCA,Pesca,F,Ingeniero,14,42500,67535,-2052.176088101958
UASD,Educación,M,Profesor,10,50396,92763,-2054.6779368680377
MOPC,Infraestructura,F,Arquitecto,35,54272,47121,-2048.255493111042
MJ,Justicia,M,Abogada,8,49894,99093,-2054.9750103690535
SALUD,Medicina,F,Fisioterapeuta,29,36541,25639,-2051.146631997544
CODEPESCA,Pesca,M,Ingeniero,38,34930,21344,-2053.29155279172
UASD,Educación,F,Profesor,20,37893,27445,-2052.0383653541076
MOPC,Infraestructura,M,Arquitecto,22,56549,43949,-2052.5083313847526
MJ,Justicia,F,Abogada,19,47835,36989,-2050.9304972921313
SALUD,Medicina,M,Fisioterapeuta,39,53724,71888,-2050.8573774227584
CODEPESCA,Pesca,F,Ingeniero,28,36939,20762,-2051.2151720127135
UASD,Educación,M,Profesor,9,34947,62267,-2056.699802406943
MOPC,Infraestructura,F,Arquitecto,8,59096,48384,-2050.836028322891
MJ,Justicia,M,Abogada,22,48819,30404,-2053.4611430398595
SALUD,Medicina,F,Fisioterapeuta,16,49406,93206,-2051.0896477394544
CODEPESCA,Pesca,M,Ingeniero,34,36813,80016,-2053.5298437461065
UASD,Educación,F,Profesor,36,40339,37645,-2049.8552979538117
MOPC,Infraestructura,M,Arquitecto,23,56356,64646,-2052.414522755185
MJ,Justicia,F,Abogada,6,40542,81079,-2053.358219029338
SALUD,Medicina,M,Fisioterapeuta,26,31614,61157,-2055.1114653040427
CODEPESCA,Pesca,F,Ingeniero,17,55995,45579,-2050.159879388679
UASD,Educación,M,Profesor,26,34740,37362,-2054.726149749856
MOPC,Infraestructura,F,Arquitecto,12,51543,48794,-2051.296630264294
MJ,Justicia,M,Abogada,8,39633,29514,-2056.2397969658255
SALUD,Medicina,F,Fisioterapeuta,32,53685,35296,-2048.68064194798
CODEPESCA,Pesca,M,Ingeniero,35,51762,36085,-2051.5696089740254
UASD,Educación,F,Profesor,1,57694,65237,-2051.832027732
MOPC,Infraestructura,M,Arquitecto,15,42076,30899,-2055.115482300188
MJ,Justicia,F,Abogada,3,54714,60677,-2051.96415089115
SALUD,Medicina,M,Fisioterapeuta,29,35723,76303,-2054.2521893455933
CODEPESCA,Pesca,F,Ingeniero,23,53903,47226,-2049.7121538837014
