Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
CODEPESCA,Pesca,F,Ingeniero,16,37392,50141,25266.83745154981
UASD,Educación,M,Profesor,38,39142,22366,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,2,46157,31999,25266.83745154981
MJ,Justicia,M,Abogada,31,34212,39120,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,33,52178,20899,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,11,33384,91911,25266.83745154981
UASD,Educación,F,Profesor,39,49703,70389,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,1,49935,78579,25266.83745154981
MJ,Justicia,F,Abogada,25,44723,86210,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,27,33353,80592,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,15,58062,59471,25266.83745154981
UASD,Educación,M,Profesor,11,39439,22528,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,38,53613,38693,25266.83745154981
MJ,Justicia,M,Abogada,9,31799,74500,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,34,31089,81510,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,18,56559,77994,25266.83745154981
UASD,Educación,F,Profesor,1,47101,28862,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,35,30978,50331,25266.83745154981
MJ,Justicia,F,Abogada,16,56705,74944,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,31,44877,57363,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,38,44657,37623,25266.83745154981
UASD,Educación,M,Profesor,6,35204,42539,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,26,50136,82689,25266.83745154981
MJ,Justicia,M,Abogada,37,30178,68093,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,8,30290,49547,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,31,34057,59648,25266.83745154981
UASD,Educación,F,Profesor,30,46574,89431,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,35,40889,32187,25266.83745154981
MJ,Justicia,F,Abogada,3,51246,27121,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,32,31820,31701,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,8,50730,81273,25266.83745154981
UASD,Educación,M,Profesor,36,44083,67721,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,26,38921,21386,25266.83745154981
MJ,Justicia,M,Abogada,19,40819,40620,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,13,31564,24477,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,24,50201,21941,25266.83745154981
UASD,Educación,F,Profesor,6,59737,54424,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,29,55297,78879,25266.83745154981
MJ,Justicia,F,Abogada,31,43218,84570,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,37,40050,86419,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,37,47974,80223,25266.83745154981
UASD,Educación,M,Profesor,5,54405,46441,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,39,42156,90899,25266.83745154981
MJ,Justicia,M,Abogada,13,48495,37654,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,34,50479,45225,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,13,57993,71501,25266.83745154981
UASD,Educación,F,Profesor,27,57630,34097,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,39,58312,59978,25266.83745154981
MJ,Justicia,F,Abogada,37,37830,82827,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,39,50992,80045,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,26,40281,84128,25266.83745154981
UASD,Educación,M,Profesor,33,52545,83494,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,22,44063,37509,25266.83745154981
MJ,Justicia,M,Abogada,11,34983,46317,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,22,55043,52698,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,37,55528,92774,25266.83745154981
UASD,Educación,F,Profesor,2,52233,80754,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,4,59439,34394,25266.83745154981
MJ,Justicia,F,Abogada,3,47029,59823,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,2,41268,67415,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,25,58467,87188,25266.83745154981
UASD,Educación,M,Profesor,35,53617,83669,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,21,51260,23211,25266.83745154981
MJ,Justicia,M,Abogada,31,33194,92535,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,18,45262,23401,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,35,36104,56154,25266.83745154981
UASD,Educación,F,Profesor,3,44105,38964,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,38,35301,21023,25266.83745154981
MJ,Justicia,F,Abogada,35,32096,30803,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,12,56388,98035,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,31,36273,22633,25266.83745154981
UASD,Educación,M,Profesor,8,48875,69183,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,9,56434,85822,25266.83745154981
MJ,Justicia,M,Abogada,33,32311,58108,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,9,42545,41035,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,18,38550,51582,25266.83745154981
UASD,Educación,F,Profesor,15,35859,96175,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,23,59468,41811,25266.83745154981
MJ,Justicia,F,Abogada,8,40369,79489,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,16,46708,56810,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,26,40275,69784,25266.83745154981
UASD,Educación,M,Profesor,23,52554,28615,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,2,57127,79156,25266.83745154981
MJ,Justicia,M,Abogada,10,34909,66900,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,35,41413,37742,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,26,50913,63931,25266.83745154981
UASD,Educación,F,Profesor,23,41507,82167,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,20,33036,54050,25266.83745154981
MJ,Justicia,F,Abogada,23,44962,79546,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,38,36234,71076,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,6,59258,36796,25266.83745154981
UASD,Educación,M,Profesor,18,38914,89431,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,7,38748,80094,25266.83745154981
MJ,Justicia,M,Abogada,27,31977,66244,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,24,52825,47881,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,2,53693,96239,25266.83745154981
UASD,Educación,F,Profesor,11,35286,87148,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,16,47308,31929,25266.83745154981
MJ,Justicia,F,Abogada,17,49471,49253,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,26,42478,42754,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,3,41102,68968,25266.83745154981
UASD,Educación,M,Profesor,20,46292,23679,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,38,52382,47777,25266.83745154981
MJ,Justicia,M,Abogada,33,58383,67244,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,7,38570,96520,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,16,38003,44091,25266.83745154981
UASD,Educación,F,Profesor,30,35378,65436,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,24,58212,77468,25266.83745154981
MJ,Justicia,F,Abogada,2,54939,35189,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,11,35329,49785,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,4,49811,59555,25266.83745154981
UASD,Educación,M,Profesor,30,32863,56948,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,30,36628,81161,25266.83745154981
MJ,Justicia,M,Abogada,22,54014,94738,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,38,59693,25318,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,21,51404,76576,25266.83745154981
UASD,Educación,F,Profesor,34,57002,51906,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,39,55605,31185,25266.83745154981
MJ,Justicia,F,Abogada,26,51716,79833,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,18,35302,20025,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,28,32824,81620,25266.83745154981
UASD,Educación,M,Profesor,10,56665,21620,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,24,45895,51934,25266.83745154981
MJ,Justicia,M,Abogada,4,35221,52331,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,4,53296,45086,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,32,52711,42573,25266.83745154981
UASD,Educación,F,Profesor,30,33810,50121,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,34,43159,71045,25266.83745154981
MJ,Justicia,F,Abogada,30,39609,97256,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,24,59859,66538,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,4,31127,55868,25266.83745154981
UASD,Educación,M,Profesor,15,35592,85116,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,27,38830,56995,25266.83745154981
MJ,Justicia,M,Abogada,31,50131,60489,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,39,55243,63115,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,3,54757,61058,25266.83745154981
UASD,Educación,F,Profesor,24,30433,50218,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,14,45818,50717,25266.83745154981
MJ,Justicia,F,Abogada,23,46064,54768,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,12,31077,94207,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,36,59266,67030,25266.83745154981
UASD,Educación,M,Profesor,14,49399,86227,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,24,43644,98159,25266.83745154981
MJ,Justicia,M,Abogada,23,55485,53678,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,22,49017,22265,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,22,45443,72435,25266.83745154981
UASD,Educación,F,Profesor,13,54961,64800,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,20,33860,45864,25266.83745154981
MJ,Justicia,F,Abogada,19,38639,75035,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,14,48673,98736,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,27,56142,75644,25266.83745154981
UASD,Educación,M,Profesor,13,39718,41402,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,3,42777,34775,25266.83745154981
MJ,Justicia,M,Abogada,6,37473,54189,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,22,42767,49006,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,3,40614,59893,25266.83745154981
UASD,Educación,F,Profesor,36,38393,51056,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,9,36961,23876,25266.83745154981
MJ,Justicia,F,Abogada,16,31618,93393,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,31,35301,84517,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,22,45824,96898,25266.83745154981
UASD,Educación,M,Profesor,15,36778,69568,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,31,36086,62512,25266.83745154981
MJ,Justicia,M,Abogada,24,30024,66783,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,9,50235,21545,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,5,36991,55834,25266.83745154981
UASD,Educación,F,Profesor,7,56044,93449,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,34,49353,92174,25266.83745154981
MJ,Justicia,F,Abogada,31,51713,75366,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,36,33472,36663,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,3,53219,93656,25266.83745154981
UASD,Educación,M,Profesor,9,49229,42394,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,31,36796,41175,25266.83745154981
MJ,Justicia,M,Abogada,21,57662,86925,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,17,34836,76424,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,27,56711,91782,25266.83745154981
UASD,Educación,F,Profesor,16,53392,50919,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,35,53811,28188,25266.83745154981
MJ,Justicia,F,Abogada,24,40639,86459,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,23,49301,53806,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,17,54018,26214,25266.83745154981
UASD,Educación,M,Profesor,16,42646,22953,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,23,33280,45402,25266.83745154981
MJ,Justicia,M,Abogada,1,39747,24745,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,14,36367,50632,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,29,34686,50530,25266.83745154981
UASD,Educación,F,Profesor,28,37473,67395,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,30,47913,43600,25266.83745154981
MJ,Justicia,F,Abogada,32,35983,40748,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,11,34428,77548,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,22,47011,24708,25266.83745154981
UASD,Educación,M,Profesor,39,39325,83264,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,12,35361,33869,25266.83745154981
MJ,Justicia,M,Abogada,39,42636,57646,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,12,56163,54272,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,30,51856,59249,25266.83745154981
UASD,Educación,F,Profesor,8,46828,40017,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,30,34351,78157,25266.83745154981
MJ,Justicia,F,Abogada,18,51866,75669,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,23,39014,77502,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,25,36306,33791,25266.83745154981
UASD,Educación,M,Profesor,18,51311,38818,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,27,33522,95925,25266.83745154981
MJ,Justicia,M,Abogada,34,47143,78190,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,14,54879,38302,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,22,46492,32435,25266.83745154981
UASD,Educación,F,Profesor,37,46395,72575,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,12,47814,25662,25266.83745154981
MJ,Justicia,F,Abogada,7,46200,94935,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,18,30576,98625,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,30,48402,94805,25266.83745154981
UASD,Educación,M,Profesor,9,36616,95235,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,37,46003,99013,25266.83745154981
MJ,Justicia,M,Abogada,6,34446,52614,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,5,43799,51961,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,12,58115,57888,25266.83745154981
UASD,Educación,F,Profesor,2,55574,85610,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,14,57128,63127,25266.83745154981
MJ,Justicia,F,Abogada,38,48750,52876,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,30,34247,33362,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,21,46494,57478,25266.83745154981
UASD,Educación,M,Profesor,38,58816,90554,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,27,35888,53656,25266.83745154981
MJ,Justicia,M,Abogada,7,40112,32523,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,10,57106,82295,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,24,41509,87898,25266.83745154981
UASD,Educación,F,Profesor,6,54463,95740,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,2,47443,83125,25266.83745154981
MJ,Justicia,F,Abogada,19,43822,24647,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,5,42735,96218,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,24,53493,91010,25266.83745154981
UASD,Educación,M,Profesor,38,50280,26444,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,32,39244,75019,25266.83745154981
MJ,Justicia,M,Abogada,38,58874,70397,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,33,56519,25200,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,22,47242,52127,25266.83745154981
UASD,Educación,F,Profesor,14,47241,49398,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,22,48483,87412,25266.83745154981
MJ,Justicia,F,Abogada,8,58299,54088,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,34,43669,65735,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,27,47017,94361,25266.83745154981
UASD,Educación,M,Profesor,6,59342,81990,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,11,42198,22271,25266.83745154981
MJ,Justicia,M,Abogada,19,40520,22673,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,1,38959,64931,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,20,49296,73101,25266.83745154981
UASD,Educación,F,Profesor,8,49992,53347,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,22,41555,34698,25266.83745154981
MJ,Justicia,F,Abogada,35,46583,71078,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,4,37900,48417,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,27,56827,44499,25266.83745154981
UASD,Educación,M,Profesor,3,36531,52558,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,12,58534,51810,25266.83745154981
MJ,Justicia,M,Abogada,36,44939,59053,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,9,57820,21351,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,4,39006,30391,25266.83745154981
UASD,Educación,F,Profesor,12,57366,54920,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,35,51420,67320,25266.83745154981
MJ,Justicia,F,Abogada,30,55738,89640,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,28,55767,41033,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,5,51989,62857,25266.83745154981
UASD,Educación,M,Profesor,35,31637,45727,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,32,44707,56344,25266.83745154981
MJ,Justicia,M,Abogada,24,36863,46169,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,28,41198,82829,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,5,33839,43552,25266.83745154981
UASD,Educación,F,Profesor,7,33992,36715,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,25,50843,89110,25266.83745154981
MJ,Justicia,F,Abogada,9,44495,41779,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,35,56136,29650,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,3,43204,63822,25266.83745154981
UASD,Educación,M,Profesor,23,55195,43226,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,39,57617,49776,25266.83745154981
MJ,Justicia,M,Abogada,14,30756,43788,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,39,58656,61305,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,34,31196,42661,25266.83745154981
UASD,Educación,F,Profesor,3,58152,38965,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,4,51157,30258,25266.83745154981
MJ,Justicia,F,Abogada,38,46962,33900,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,23,36090,70821,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,33,41705,85836,25266.83745154981
UASD,Educación,M,Profesor,13,57902,68759,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,38,33070,82127,25266.83745154981
MJ,Justicia,M,Abogada,27,54308,40677,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,21,54120,64356,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,21,39255,72597,25266.83745154981
UASD,Educación,F,Profesor,22,35673,97557,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,13,50684,74620,25266.83745154981
MJ,Justicia,F,Abogada,3,55756,70724,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,34,54372,34390,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,25,40053,68005,25266.83745154981
UASD,Educación,M,Profesor,16,52390,42055,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,10,55580,71383,25266.83745154981
MJ,Justicia,M,Abogada,27,36824,41532,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,13,59158,59225,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,38,45694,51500,25266.83745154981
UASD,Educación,F,Profesor,36,33168,25934,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,18,49631,33429,25266.83745154981
MJ,Justicia,F,Abogada,1,34473,53696,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,33,56444,99537,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,3,55132,80808,25266.83745154981
UASD,Educación,M,Profesor,10,58274,83184,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,35,56692,44819,25266.83745154981
MJ,Justicia,M,Abogada,29,41722,56285,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,9,45025,68801,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,39,53228,54357,25266.83745154981
UASD,Educación,F,Profesor,16,38246,66758,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,3,56608,59228,25266.83745154981
MJ,Justicia,F,Abogada,39,46350,28572,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,8,50009,34068,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,35,42486,90439,25266.83745154981
UASD,Educación,M,Profesor,14,46927,57801,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,4,39301,47742,25266.83745154981
MJ,Justicia,M,Abogada,20,45472,52813,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,30,33852,62810,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,6,40169,39579,25266.83745154981
UASD,Educación,F,Profesor,38,59727,55394,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,35,38902,55292,25266.83745154981
MJ,Justicia,F,Abogada,23,37007,52307,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,9,35251,26031,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,24,32234,59268,25266.83745154981
UASD,Educación,M,Profesor,38,36891,96583,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,17,49291,97082,25266.83745154981
MJ,Justicia,M,Abogada,27,40716,87560,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,17,33501,44876,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,9,39809,58789,25266.83745154981
UASD,Educación,F,Profesor,39,38972,92228,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,17,49858,44716,25266.83745154981
MJ,Justicia,F,Abogada,9,44421,39114,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,24,43458,37779,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,3,41480,95200,25266.83745154981
UASD,Educación,M,Profesor,23,35237,87702,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,36,53219,94149,25266.83745154981
MJ,Justicia,M,Abogada,26,36025,98438,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,23,56268,20942,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,27,52978,74983,25266.83745154981
UASD,Educación,F,Profesor,3,52638,25969,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,14,45856,78810,25266.83745154981
MJ,Justicia,F,Abogada,5,39652,66097,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,39,35485,44623,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,31,39316,40636,25266.83745154981
UASD,Educación,M,Profesor,27,50862,48079,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,26,50341,54874,25266.83745154981
MJ,Justicia,M,Abogada,9,40715,49828,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,17,33863,42964,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,31,59120,90289,25266.83745154981
UASD,Educación,F,Profesor,28,49128,91000,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,18,40912,99806,25266.83745154981
MJ,Justicia,F,Abogada,15,52456,69939,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,34,55687,77721,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,7,30667,67949,25266.83745154981
UASD,Educación,M,Profesor,23,38011,79402,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,4,53927,35667,25266.83745154981
MJ,Justicia,M,Abogada,5,41331,55209,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,1,49984,55103,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,18,58432,37693,25266.83745154981
UASD,Educación,F,Profesor,24,34579,55554,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,8,32241,26275,25266.83745154981
MJ,Justicia,F,Abogada,1,48001,44617,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,38,51271,39281,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,10,59069,69408,25266.83745154981
UASD,Educación,M,Profesor,21,55271,48235,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,4,44566,96257,25266.83745154981
MJ,Justicia,M,Abogada,21,42376,76019,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,11,37487,91314,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,36,50897,47368,25266.83745154981
UASD,Educación,F,Profesor,14,32158,27842,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,1,48561,55661,25266.83745154981
MJ,Justicia,F,Abogada,39,57416,56407,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,15,43932,60468,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,9,56741,68921,25266.83745154981
UASD,Educación,M,Profesor,36,42549,93067,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,15,48409,89938,25266.83745154981
MJ,Justicia,M,Abogada,39,57139,36026,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,33,59066,21674,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,6,44279,73736,25266.83745154981
UASD,Educación,F,Profesor,29,59866,82228,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,16,50817,76543,25266.83745154981
MJ,Justicia,F,Abogada,24,43634,96053,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,6,44708,78665,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,7,50453,90234,25266.83745154981
UASD,Educación,M,Profesor,4,52607,59642,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,33,46745,36128,25266.83745154981
MJ,Justicia,M,Abogada,31,54721,29054,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,1,57003,23228,25266.83745154981
CODEPESCA,Pesca,M,Ingeniero,13,41894,69671,25266.83745154981
UASD,Educación,F,Profesor,15,43319,29144,25266.83745154981
MOPC,Infraestructura,M,Arquitecto,25,39919,94249,25266.83745154981
MJ,Justicia,F,Abogada,9,43983,39185,25266.83745154981
SALUD,Medicina,M,Fisioterapeuta,8,32139,68483,25266.83745154981
CODEPESCA,Pesca,F,Ingeniero,31,32868,69292,25266.83745154981
UASD,Educación,M,Profesor,36,51645,56810,25266.83745154981
MOPC,Infraestructura,F,Arquitecto,11,41349,49786,25266.83745154981
MJ,Justicia,M,Abogada,9,39623,67523,25266.83745154981
SALUD,Medicina,F,Fisioterapeuta,17,47963,72691,25266.83745154981
