Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
MJ,Justicia,M,Abogada,16,54839,91603,-2293.42239237789
SALUD,Medicina,F,Fisioterapeuta,17,39398,47708,273.84379698287194
CODEPESCA,Pesca,M,Ingeniero,30,42049,71103,-2029.017028551149
UASD,Educación,F,Profesor,15,30700,33625,234.82828656021965
MOPC,Infraestructura,M,Arquitecto,2,48256,84315,-2560.116252736892
MJ,Justicia,F,Abogada,20,59847,60495,333.2414471381838
SALUD,Medicina,M,Fisioterapeuta,2,39254,46293,-2561.1796422885054
CODEPESCA,Pesca,F,Ingeniero,24,33848,43526,406.14629717785925
UASD,Educación,M,Profesor,15,30892,75082,-2315.24522295386
MOPC,Infraestructura,F,Arquitecto,30,31573,30913,519.8416511308053
MJ,Justicia,M,Abogada,7,30162,99351,-2467.283583806093
SALUD,Medicina,F,Fisioterapeuta,39,37849,78215,691.5291665826426
CODEPESCA,Pesca,M,Ingeniero,8,49919,28473,-2445.955710153169
UASD,Educación,F,Profesor,8,48191,80506,103.93635453184174
MOPC,Infraestructura,M,Arquitecto,6,52025,59005,-2483.6949641088545
MJ,Justicia,F,Abogada,10,58970,30505,143.19768962200214
SALUD,Medicina,M,Fisioterapeuta,33,47578,28990,-1971.3818503031994
CODEPESCA,Pesca,F,Ingeniero,3,43958,95204,8.466238531627198
UASD,Educación,M,Profesor,34,38537,57676,-1953.45583093903
MOPC,Infraestructura,F,Arquitecto,8,45587,53986,103.62874884506084
MJ,Justicia,M,Abogada,36,46262,22163,-1914.555259200417
SALUD,Medicina,F,Fisioterapeuta,39,30918,32922,690.7104204170978
CODEPESCA,Pesca,M,Ingeniero,38,50911,76613,-1876.0180496325174
UASD,Educación,F,Profesor,33,31875,78725,576.8593735704585
MOPC,Infraestructura,M,Arquitecto,7,57530,64186,-2464.050652763151
MJ,Justicia,F,Abogada,24,40269,37480,406.90479799000224
SALUD,Medicina,M,Fisioterapeuta,13,38249,73896,-2352.364186025795
CODEPESCA,Pesca,F,Ingeniero,27,45427,78025,464.4961506965556
UASD,Educación,M,Profesor,28,56568,38970,-2065.2899578562924
MOPC,Infraestructura,F,Arquitecto,14,41486,74270,217.1084008071997
MJ,Justicia,M,Abogada,31,48064,29525,-2009.3124718520435
SALUD,Medicina,F,Fisioterapeuta,36,38422,87186,634.6148062689238
CODEPESCA,Pesca,M,Ingeniero,9,53040,82547,-2426.593016302583
UASD,Educación,F,Profesor,17,35876,34109,273.4277496599678
MOPC,Infraestructura,M,Arquitecto,14,50092,77575,-2331.9711785038944
MJ,Justicia,F,Abogada,7,35713,34325,83.46833563854864
SALUD,Medicina,M,Fisioterapeuta,22,55654,43411,-2179.3620224602155
CODEPESCA,Pesca,F,Ingeniero,23,53706,43746,389.49806994652766
UASD,Educación,M,Profesor,31,56440,37986,-2008.323030518527
MOPC,Infraestructura,F,Arquitecto,36,53712,54006,636.4209855895383
MJ,Justicia,M,Abogada,22,58607,53073,-2179.0131900512047
SALUD,Medicina,F,Fisioterapeuta,12,42457,85257,179.2350714081591
CODEPESCA,Pesca,M,Ingeniero,8,52067,38927,-2445.701970900018
UASD,Educación,F,Profesor,30,53896,52849,522.4786256876449
MOPC,Infraestructura,M,Arquitecto,11,41673,47837,-2389.9477470877873
MJ,Justicia,F,Abogada,39,57427,45577,693.8418793844078
SALUD,Medicina,M,Fisioterapeuta,16,42660,69955,-2294.861075042754
CODEPESCA,Pesca,F,Ingeniero,26,52172,56429,446.29890911393437
UASD,Educación,M,Profesor,1,38120,91915,-2580.3076155171125
MOPC,Infraestructura,F,Arquitecto,32,30907,86140,557.751009613743
MJ,Justicia,M,Abogada,8,49718,33635,-2445.979453910098
SALUD,Medicina,F,Fisioterapeuta,34,38408,61856,596.625120648117
CODEPESCA,Pesca,M,Ingeniero,27,58677,61131,-2084.0348415141502
UASD,Educación,F,Profesor,28,49566,29392,483.9790989976575
MOPC,Infraestructura,M,Arquitecto,1,34298,45008,-2580.7591012831945
MJ,Justicia,F,Abogada,11,37643,54642,159.67238660990776
SALUD,Medicina,M,Fisioterapeuta,2,36075,64657,-2561.5551716580435
CODEPESCA,Pesca,F,Ingeniero,30,47344,49118,521.7046500886478
UASD,Educación,M,Profesor,8,47584,71203,-2446.2315393692343
MOPC,Infraestructura,F,Arquitecto,39,58064,63797,693.9171270120881
MJ,Justicia,M,Abogada,22,50304,74136,-2179.994008030215
SALUD,Medicina,F,Fisioterapeuta,21,57027,45174,351.902341685711
CODEPESCA,Pesca,M,Ingeniero,21,57158,61144,-2198.178373645148
UASD,Educación,F,Profesor,16,57685,23299,257.00999043743406
MOPC,Infraestructura,M,Arquitecto,7,57076,34464,-2464.1042829404932
MJ,Justicia,F,Abogada,11,36197,38019,159.5015733137921
SALUD,Medicina,M,Fisioterapeuta,6,39567,94863,-2485.1666045258735
CODEPESCA,Pesca,F,Ingeniero,2,39313,98896,-11.07648261030073
UASD,Educación,M,Profesor,16,38832,79975,-2295.313269577699
MOPC,Infraestructura,F,Arquitecto,3,53841,68782,9.633698978038865
MJ,Justicia,M,Abogada,8,52329,29138,-2445.6710213263095
SALUD,Medicina,F,Fisioterapeuta,26,40768,72124,444.9517757606127
CODEPESCA,Pesca,M,Ingeniero,14,59147,68685,-2330.9015281606526
UASD,Educación,F,Profesor,2,58684,55974,-8.788222334327884
MOPC,Infraestructura,M,Arquitecto,35,43551,57894,-1933.8695205119939
MJ,Justicia,F,Abogada,35,39919,47912,615.7976281869837
SALUD,Medicina,M,Fisioterapeuta,27,33610,86210,-2086.9959596979206
CODEPESCA,Pesca,F,Ingeniero,22,33670,34401,368.1372385414487
UASD,Educación,M,Profesor,22,50136,73322,-2180.013853558394
MOPC,Infraestructura,F,Arquitecto,28,53575,98155,484.4526747266532
MJ,Justicia,M,Abogada,12,31838,46360,-2372.1155214698947
SALUD,Medicina,F,Fisioterapeuta,36,41047,57089,634.9248926467271
CODEPESCA,Pesca,M,Ingeniero,16,41342,34115,-2295.0167679364467
UASD,Educación,F,Profesor,32,46394,47658,559.5804601787108
MOPC,Infraestructura,M,Arquitecto,24,39248,20667,-2143.3120009626587
MJ,Justicia,F,Abogada,6,33694,67711,64.23581900256795
SALUD,Medicina,M,Fisioterapeuta,8,46265,25457,-2446.3873503910713
CODEPESCA,Pesca,F,Ingeniero,24,56736,53164,408.8500141360166
UASD,Educación,M,Profesor,39,49158,60821,-1857.2311123554218
MOPC,Infraestructura,F,Arquitecto,5,53156,51820,47.54081302624206
MJ,Justicia,M,Abogada,15,31365,47298,-2315.1893483417834
SALUD,Medicina,F,Fisioterapeuta,27,31148,65503,462.80939892944934
CODEPESCA,Pesca,M,Ingeniero,2,56443,36642,-2559.149137622577
UASD,Educación,F,Profesor,25,56529,71313,427.81957752362007
MOPC,Infraestructura,M,Arquitecto,16,43529,42153,-2294.7584216856826
MJ,Justicia,F,Abogada,24,48743,98410,407.9058158816234
SALUD,Medicina,M,Fisioterapeuta,13,39504,41358,-2352.215935205169
CODEPESCA,Pesca,F,Ingeniero,18,59717,31276,295.2380586526817
UASD,Educación,M,Profesor,22,54922,32272,-2179.448492261569
MOPC,Infraestructura,F,Arquitecto,8,47348,93810,103.83677250651294
MJ,Justicia,M,Abogada,14,39666,29174,-2333.202782532457
SALUD,Medicina,F,Fisioterapeuta,17,38348,56250,273.7197624317506
CODEPESCA,Pesca,M,Ingeniero,31,43199,23766,-2009.8871652722391
UASD,Educación,F,Profesor,27,58389,70042,466.0273276981126
MOPC,Infraestructura,M,Arquitecto,34,42725,95527,-1952.961110272272
MJ,Justicia,F,Abogada,29,44900,88526,502.42192899149893
SALUD,Medicina,M,Fisioterapeuta,33,31741,86372,-1973.2526457185409
CODEPESCA,Pesca,F,Ingeniero,27,35752,22336,463.3532609040804
UASD,Educación,M,Profesor,24,34574,50389,-2143.8641319073645
MOPC,Infraestructura,F,Arquitecto,21,44499,80198,350.42243229861754
MJ,Justicia,M,Abogada,6,48133,93497,-2484.1547188450113
SALUD,Medicina,F,Fisioterapeuta,25,58646,55903,428.0696548043095
CODEPESCA,Pesca,M,Ingeniero,28,50897,43038,-2065.9598625604917
UASD,Educación,F,Profesor,13,30487,71496,196.81509343877175
MOPC,Infraestructura,M,Arquitecto,34,44030,93019,-1952.8069530444495
MJ,Justicia,F,Abogada,32,48375,82525,559.8144720318264
SALUD,Medicina,M,Fisioterapeuta,16,54517,32429,-2293.460429640234
CODEPESCA,Pesca,F,Ingeniero,5,42755,95117,46.312162201277204
UASD,Educación,M,Profesor,6,38147,44547,-2485.334346490247
MOPC,Infraestructura,F,Arquitecto,12,41883,46488,179.16726585354607
MJ,Justicia,M,Abogada,25,37944,27133,-2124.472024148941
SALUD,Medicina,F,Fisioterapeuta,18,30051,63127,291.73366913500007
CODEPESCA,Pesca,M,Ingeniero,30,46235,72122,-2028.5225441406783
UASD,Educación,F,Profesor,8,54903,75088,104.72923063386696
MOPC,Infraestructura,M,Arquitecto,13,55924,78296,-2350.2762710819193
MJ,Justicia,F,Abogada,12,43514,77780,179.35993285628788
SALUD,Medicina,M,Fisioterapeuta,27,43227,76063,-2085.859921337793
CODEPESCA,Pesca,F,Ingeniero,10,40213,55024,140.9819600263993
UASD,Educación,M,Profesor,32,44967,61710,-1990.6842988003837
MOPC,Infraestructura,F,Arquitecto,3,37600,24530,7.71517979255151
MJ,Justicia,M,Abogada,12,38582,82908,-2371.318865267264
SALUD,Medicina,F,Fisioterapeuta,35,42242,34656,616.0720398653217
CODEPESCA,Pesca,M,Ingeniero,31,57348,42061,-2008.215770163843
UASD,Educación,F,Profesor,19,36809,51315,311.5259950450418
MOPC,Infraestructura,M,Arquitecto,8,37804,55909,-2447.3868326168213
MJ,Justicia,F,Abogada,15,55215,66627,237.72419800854314
SALUD,Medicina,M,Fisioterapeuta,33,52766,65024,-1970.769001492516
CODEPESCA,Pesca,F,Ingeniero,6,59158,67005,67.24383405947628
UASD,Educación,M,Profesor,38,38655,51835,-1877.465828164463
MOPC,Infraestructura,F,Arquitecto,21,53848,80311,351.52681231617316
MJ,Justicia,M,Abogada,34,59931,63415,-1950.9285974278969
SALUD,Medicina,F,Fisioterapeuta,15,32053,62273,234.9881139389503
CODEPESCA,Pesca,M,Ingeniero,38,41344,27014,-1877.1481815854486
UASD,Educación,F,Profesor,24,34188,59185,406.1864607467938
MOPC,Infraestructura,M,Arquitecto,28,32909,33175,-2068.084751613416
MJ,Justicia,F,Abogada,39,43299,97571,692.1729649670342
SALUD,Medicina,M,Fisioterapeuta,27,30074,28245,-2087.4136608148397
CODEPESCA,Pesca,F,Ingeniero,11,43225,64960,160.3317779092976
UASD,Educación,M,Profesor,7,34581,55340,-2466.761575538088
MOPC,Infraestructura,F,Arquitecto,19,44169,90688,312.39541818433037
MJ,Justicia,M,Abogada,7,38870,82768,-2466.2549239287932
SALUD,Medicina,F,Fisioterapeuta,8,56622,20509,104.93229291327418
CODEPESCA,Pesca,M,Ingeniero,10,59654,57387,-2406.8177008452662
UASD,Educación,F,Profesor,28,53767,51008,484.4753553302868
MOPC,Infraestructura,M,Arquitecto,12,32364,95151,-2372.05338606619
MJ,Justicia,F,Abogada,21,38891,47742,349.7599696674856
SALUD,Medicina,M,Fisioterapeuta,25,57335,34258,-2122.1814013100898
CODEPESCA,Pesca,F,Ingeniero,29,58816,34719,504.0658002423604
UASD,Educación,M,Profesor,9,34545,22674,-2428.777796324477
MOPC,Infraestructura,F,Arquitecto,8,33045,27490,102.14718566395243
MJ,Justicia,M,Abogada,4,56181,25436,-2521.1920553694936
SALUD,Medicina,F,Fisioterapeuta,9,55540,79246,123.79849417494319
CODEPESCA,Pesca,M,Ingeniero,15,54804,53096,-2312.4205427763236
UASD,Educación,F,Profesor,29,35973,38969,501.36739905067975
MOPC,Infraestructura,M,Arquitecto,34,30593,53613,-1954.394240914371
MJ,Justicia,F,Abogada,37,50739,76156,655.063806531045
SALUD,Medicina,M,Fisioterapeuta,35,38192,45979,-1934.5025692352883
CODEPESCA,Pesca,F,Ingeniero,12,56868,69202,180.9374160902635
UASD,Educación,M,Profesor,25,58057,94680,-2122.0961127901755
MOPC,Infraestructura,F,Arquitecto,4,43220,77493,27.37307587480649
MJ,Justicia,M,Abogada,1,53362,20991,-2578.5071063474065
SALUD,Medicina,F,Fisioterapeuta,9,38231,21244,121.75381413174387
CODEPESCA,Pesca,M,Ingeniero,34,59990,58283,-1950.9216278674053
UASD,Educación,F,Profesor,38,39959,85737,672.7844010529286
MOPC,Infraestructura,M,Arquitecto,25,45440,26559,-2123.5865355820783
MJ,Justicia,F,Abogada,25,58141,75138,428.0100000916273
SALUD,Medicina,M,Fisioterapeuta,34,40054,31831,-1953.2766305446958
CODEPESCA,Pesca,F,Ingeniero,31,42701,62043,540.1501970297995
UASD,Educación,M,Profesor,17,40056,51457,-2276.174664816139
MOPC,Infraestructura,F,Arquitecto,1,42717,22281,-29.66839032177569
MJ,Justicia,M,Abogada,17,52511,89866,-2274.7033787835517
SALUD,Medicina,F,Fisioterapeuta,29,58447,50886,504.02221095725207
CODEPESCA,Pesca,M,Ingeniero,7,35810,39891,-2466.616396049204
UASD,Educación,F,Profesor,14,31613,45553,215.94212164222733
MOPC,Infraestructura,M,Arquitecto,20,51396,48572,-2217.8530439238402
MJ,Justicia,F,Abogada,25,34760,89844,425.24804595851487
SALUD,Medicina,M,Fisioterapeuta,2,53641,64895,-2559.4801326818556
CODEPESCA,Pesca,F,Ingeniero,17,30239,85159,272.76186131266206
UASD,Educación,M,Profesor,3,48006,37294,-2541.151768859477
MOPC,Infraestructura,F,Arquitecto,14,30601,29695,215.82257596057516
MJ,Justicia,M,Abogada,20,47571,54010,-2218.304884074354
SALUD,Medicina,F,Fisioterapeuta,25,49735,91363,427.01701491379305
CODEPESCA,Pesca,M,Ingeniero,28,49119,94471,-2066.16989440039
UASD,Educación,F,Profesor,31,30203,70647,538.6738314870238
MOPC,Infraestructura,M,Arquitecto,9,34273,89254,-2428.809927179625
MJ,Justicia,F,Abogada,1,44573,44832,-29.44914448665071
SALUD,Medicina,M,Fisioterapeuta,12,55351,83164,-2369.337974421784
CODEPESCA,Pesca,F,Ingeniero,29,35328,79996,501.29120639784804
UASD,Educación,M,Profesor,26,55611,45382,-2103.3910383168204
MOPC,Infraestructura,F,Arquitecto,8,51974,31565,104.3832333003104
MJ,Justicia,M,Abogada,29,52728,50018,-2046.7495540155687
SALUD,Medicina,F,Fisioterapeuta,38,38479,23172,672.6095713999193
CODEPESCA,Pesca,M,Ingeniero,32,40123,20762,-1991.2565115295565
UASD,Educación,F,Profesor,6,37070,88592,64.63461961645902
MOPC,Infraestructura,M,Arquitecto,24,55976,23793,-2141.3359533710795
MJ,Justicia,F,Abogada,14,42426,37816,217.21944126248928
SALUD,Medicina,M,Fisioterapeuta,11,32285,25676,-2391.056734102956
CODEPESCA,Pesca,F,Ingeniero,29,33524,27152,501.0781032262072
UASD,Educación,M,Profesor,22,40029,66609,-2181.2077747090448
MOPC,Infraestructura,F,Arquitecto,33,48434,49025,578.815457505714
MJ,Justicia,M,Abogada,22,45583,75424,-2180.551690997685
SALUD,Medicina,F,Fisioterapeuta,14,58385,27053,219.10464831138972
CODEPESCA,Pesca,M,Ingeniero,39,31549,84876,-1859.311230841799
UASD,Educación,F,Profesor,33,56743,22712,579.7969842535875
MOPC,Infraestructura,M,Arquitecto,39,36539,65772,-1858.7217714036128
MJ,Justicia,F,Abogada,26,35374,36702,444.3145925522808
SALUD,Medicina,M,Fisioterapeuta,26,31585,63078,-2106.229185102765
CODEPESCA,Pesca,F,Ingeniero,12,42886,99417,179.28574838190295
UASD,Educación,M,Profesor,27,50670,56578,-2084.9806935625584
MOPC,Infraestructura,F,Arquitecto,32,33125,27180,558.0130178369689
MJ,Justicia,M,Abogada,16,49896,61933,-2294.006299793312
SALUD,Medicina,F,Fisioterapeuta,9,45168,67879,122.57326906615219
CODEPESCA,Pesca,M,Ingeniero,34,45827,85386,-1952.594676769816
UASD,Educación,F,Profesor,25,31884,31898,424.90830941658635
MOPC,Infraestructura,M,Arquitecto,18,31888,47132,-2258.145519582323
MJ,Justicia,F,Abogada,36,52140,69168,636.2352881472882
SALUD,Medicina,M,Fisioterapeuta,18,47448,62152,-2256.3074456628483
CODEPESCA,Pesca,F,Ingeniero,14,45423,67000,217.57347130983277
UASD,Educación,M,Profesor,20,41776,98044,-2218.9894366684
MOPC,Infraestructura,F,Arquitecto,8,42286,48882,103.23880784196416
MJ,Justicia,M,Abogada,24,34803,38873,-2143.8370805624054
SALUD,Medicina,F,Fisioterapeuta,26,41463,55384,445.0338748206407
CODEPESCA,Pesca,M,Ingeniero,30,58619,80756,-2027.05964520631
UASD,Educación,F,Profesor,38,55073,57296,674.5697898202122
MOPC,Infraestructura,M,Arquitecto,5,41815,29884,-2503.8950683717258
MJ,Justicia,F,Abogada,19,58128,77745,314.04436894538065
SALUD,Medicina,M,Fisioterapeuta,35,57742,49331,-1932.1931640215525
CODEPESCA,Pesca,F,Ingeniero,13,41708,27806,198.14060934175512
UASD,Educación,M,Profesor,20,56672,36298,-2217.2297998364916
MOPC,Infraestructura,F,Arquitecto,33,30876,27250,576.7413635546773
MJ,Justicia,M,Abogada,17,51834,49406,-2274.783351536989
SALUD,Medicina,F,Fisioterapeuta,28,54508,73141,484.5628882849353
CODEPESCA,Pesca,M,Ingeniero,18,32850,62896,-2258.0318803078667
UASD,Educación,F,Profesor,19,31745,23200,310.9277941242051
MOPC,Infraestructura,M,Arquitecto,17,34018,25675,-2276.8879225491582
MJ,Justicia,F,Abogada,36,58427,25827,636.9779597881452
SALUD,Medicina,M,Fisioterapeuta,10,59160,54033,-2406.8760561483655
CODEPESCA,Pesca,F,Ingeniero,4,40576,34008,27.060745062268552
UASD,Educación,M,Profesor,13,31031,71429,-2353.2168349686463
MOPC,Infraestructura,F,Arquitecto,14,32830,94939,216.08588359338418
MJ,Justicia,M,Abogada,19,49899,50728,-2237.0238976686924
SALUD,Medicina,F,Fisioterapeuta,26,36954,48809,444.50123501968244
CODEPESCA,Pesca,M,Ingeniero,25,56064,95677,-2122.3315421810184
UASD,Educación,F,Profesor,36,53848,54538,636.4370510171123
MOPC,Infraestructura,M,Arquitecto,16,33357,26591,-2295.960021165689
MJ,Justicia,F,Abogada,32,58583,94558,561.0203241250138
SALUD,Medicina,M,Fisioterapeuta,21,53480,50264,-2198.6128489585044
CODEPESCA,Pesca,F,Ingeniero,31,32264,68228,538.9172935916534
UASD,Educación,M,Profesor,10,56233,44759,-2407.221817225634
MOPC,Infraestructura,F,Arquitecto,28,48851,58152,483.8946373747511
MJ,Justicia,M,Abogada,25,34064,92455,-2124.9303613473703
SALUD,Medicina,F,Fisioterapeuta,6,42536,63197,65.28030805115355
CODEPESCA,Pesca,M,Ingeniero,8,33217,96346,-2447.928686413006
UASD,Educación,F,Profesor,19,53655,76645,313.51598175760375
MOPC,Infraestructura,M,Arquitecto,2,50946,71233,-2559.7984880297336
MJ,Justicia,F,Abogada,15,56705,25307,237.90020894299153
SALUD,Medicina,M,Fisioterapeuta,4,50158,25675,-2521.9035411803548
CODEPESCA,Pesca,F,Ingeniero,27,39761,75813,463.8268366330761
UASD,Educación,M,Profesor,13,54091,53828,-2350.492799969734
MOPC,Infraestructura,F,Arquitecto,37,38903,34379,653.6656418195478
MJ,Justicia,M,Abogada,14,43189,62724,-2332.786617081409
SALUD,Medicina,F,Fisioterapeuta,14,47633,45072,217.83453450790722
CODEPESCA,Pesca,M,Ingeniero,25,47828,21382,-2123.304445574385
UASD,Educación,F,Profesor,13,44886,34771,198.51602058314904
MOPC,Infraestructura,M,Arquitecto,18,46814,70208,-2256.382338906097
MJ,Justicia,F,Abogada,11,53610,69814,161.55853868395963
SALUD,Medicina,M,Fisioterapeuta,31,36684,38246,-2010.656770129911
CODEPESCA,Pesca,F,Ingeniero,22,51666,76503,370.26307261952456
UASD,Educación,M,Profesor,30,33832,69226,-2029.9876875097812
MOPC,Infraestructura,F,Arquitecto,29,30811,38500,500.7576215717384
MJ,Justicia,M,Abogada,30,56178,96013,-2027.347996005631
SALUD,Medicina,F,Fisioterapeuta,33,31369,57422,576.7996007296324
CODEPESCA,Pesca,M,Ingeniero,22,36895,78886,-2181.5779883121063
UASD,Educación,F,Profesor,23,31625,29318,386.88968240051787
MOPC,Infraestructura,M,Arquitecto,24,30223,97062,-2144.3781074615827
MJ,Justicia,F,Abogada,25,33396,69610,425.08691917020104
SALUD,Medicina,M,Fisioterapeuta,27,39682,23795,-2086.2786856080074
CODEPESCA,Pesca,F,Ingeniero,37,55435,47050,655.6185362949172
UASD,Educación,M,Profesor,13,37703,95515,-2352.428683992378
MOPC,Infraestructura,F,Arquitecto,13,37547,66819,197.64907813488284
MJ,Justicia,M,Abogada,19,55623,79112,-2236.347732172865
SALUD,Medicina,F,Fisioterapeuta,17,57772,76282,276.01428349935145
CODEPESCA,Pesca,M,Ingeniero,35,56633,24982,-1932.3241681331656
UASD,Educación,F,Profesor,21,57127,85889,351.9141545001035
MOPC,Infraestructura,M,Arquitecto,10,38738,35293,-2409.2884691036033
MJ,Justicia,F,Abogada,11,37072,51852,159.60493543972655
SALUD,Medicina,M,Fisioterapeuta,25,58484,91817,-2122.0456720727198
CODEPESCA,Pesca,F,Ingeniero,24,56976,80688,408.8783648905586
UASD,Educación,M,Profesor,21,39686,79910,-2200.2423085758073
MOPC,Infraestructura,F,Arquitecto,25,56390,51003,427.80315771161446
MJ,Justicia,M,Abogada,20,51287,31472,-2217.8659198915284
SALUD,Medicina,F,Fisioterapeuta,26,56165,82880,446.77059479262726
CODEPESCA,Pesca,M,Ingeniero,39,40812,95535,-1858.2170098446209
UASD,Educación,F,Profesor,8,32941,71660,102.13490033698423
MOPC,Infraestructura,M,Arquitecto,29,54861,76614,-2046.4975866845766
MJ,Justicia,F,Abogada,35,40143,88817,615.8240888912229
SALUD,Medicina,M,Fisioterapeuta,16,48128,97478,-2294.215150351771
CODEPESCA,Pesca,F,Ingeniero,26,46524,60979,445.63172135704554
UASD,Educación,M,Profesor,26,44294,56304,-2104.727894521621
MOPC,Infraestructura,F,Arquitecto,1,31552,24380,-30.987291048699262
MJ,Justicia,M,Abogada,17,53762,35743,-2274.5556004755013
SALUD,Medicina,F,Fisioterapeuta,15,39072,22715,235.8172553811605
CODEPESCA,Pesca,M,Ingeniero,33,34959,32503,-1972.87250935139
UASD,Educación,F,Profesor,22,34556,22935,368.2419000769663
MOPC,Infraestructura,M,Arquitecto,30,45459,59904,-2028.614211580364
MJ,Justicia,F,Abogada,24,31472,61190,405.86562470789323
SALUD,Medicina,M,Fisioterapeuta,35,52391,93363,-1932.825267719696
CODEPESCA,Pesca,F,Ingeniero,35,57180,76812,617.8366380792746
UASD,Educación,M,Profesor,18,52593,45147,-2255.699676362354
MOPC,Infraestructura,F,Arquitecto,4,37779,51675,26.730340643710065
MJ,Justicia,M,Abogada,39,59957,23777,-1855.9554465291749
SALUD,Medicina,F,Fisioterapeuta,16,47202,25723,255.7716531046674
CODEPESCA,Pesca,M,Ingeniero,11,47164,58376,-2389.2991054494946
UASD,Educación,F,Profesor,34,35998,52517,596.3404318212575
MOPC,Infraestructura,M,Arquitecto,14,36539,87348,-2333.572169238511
MJ,Justicia,F,Abogada,39,32315,33165,690.8754454341611
SALUD,Medicina,M,Fisioterapeuta,6,36690,82957,-2485.506459195946
CODEPESCA,Pesca,F,Ingeniero,34,30694,82516,595.7138801458789
UASD,Educación,M,Profesor,38,45693,40259,-1876.6344422875181
MOPC,Infraestructura,F,Arquitecto,4,49779,27708,28.1478783708111
MJ,Justicia,M,Abogada,17,59919,56118,-2273.8282854933545
SALUD,Medicina,F,Fisioterapeuta,20,49840,40483,332.0593388019255
CODEPESCA,Pesca,M,Ingeniero,19,34093,20840,-2238.891031111572
UASD,Educación,F,Profesor,21,44152,38560,350.38144183267553
MOPC,Infraestructura,M,Arquitecto,22,45527,94214,-2180.5583061737448
MJ,Justicia,F,Abogada,2,31721,46746,-11.973311478979952
SALUD,Medicina,M,Fisioterapeuta,34,54843,57513,-1951.5296334241875
CODEPESCA,Pesca,F,Ingeniero,27,40668,84200,463.93397885961616
UASD,Educación,M,Profesor,27,55571,55745,-2084.4017475291816
MOPC,Infraestructura,F,Arquitecto,19,43090,92522,312.26795791703523
MJ,Justicia,M,Abogada,14,34109,51062,-2333.8592206282487
SALUD,Medicina,F,Fisioterapeuta,14,44492,40839,217.4634940078385
CODEPESCA,Pesca,M,Ingeniero,25,47746,20414,-2123.3141320821874
UASD,Educación,F,Profesor,23,35347,45185,387.329355352207
MOPC,Infraestructura,M,Arquitecto,6,56259,40058,-2483.194809547476
MJ,Justicia,F,Abogada,19,34003,92560,311.194527473188
SALUD,Medicina,M,Fisioterapeuta,35,57853,77785,-1932.180051797577
CODEPESCA,Pesca,F,Ingeniero,14,42500,67535,217.22818274513975
UASD,Educación,M,Profesor,10,50396,92763,-2407.911331201725
MOPC,Infraestructura,F,Arquitecto,35,54272,47121,617.4931214367405
MJ,Justicia,M,Abogada,8,49894,99093,-2445.958663356767
SALUD,Medicina,F,Fisioterapeuta,29,36541,25639,501.43449583642916
CODEPESCA,Pesca,M,Ingeniero,38,34930,21344,-1877.905855500584
UASD,Educación,F,Profesor,20,37893,27445,330.6480618664525
MOPC,Infraestructura,M,Arquitecto,22,56549,43949,-2179.2562977714024
MJ,Justicia,F,Abogada,19,47835,36989,312.82847595995975
SALUD,Medicina,M,Fisioterapeuta,39,53724,71888,-1856.69173925026
CODEPESCA,Pesca,F,Ingeniero,28,36939,20762,482.48749492431546
UASD,Educación,M,Profesor,9,34947,62267,-2428.7303088106196
MOPC,Infraestructura,F,Arquitecto,8,59096,48384,105.22454194134485
MJ,Justicia,M,Abogada,22,48819,30404,-2180.1694283239435
SALUD,Medicina,F,Fisioterapeuta,16,49406,93206,256.03200753387824
CODEPESCA,Pesca,M,Ingeniero,34,36813,80016,-1953.6594838591568
UASD,Educación,F,Profesor,36,40339,37645,634.8412579208282
MOPC,Infraestructura,M,Arquitecto,23,56356,64646,-2160.2850805897842
MJ,Justicia,F,Abogada,6,40542,81079,65.04476053216695
SALUD,Medicina,M,Fisioterapeuta,26,31614,61157,-2106.2257593865907
CODEPESCA,Pesca,F,Ingeniero,17,55995,45579,275.80436978759656
UASD,Educación,M,Profesor,26,34740,37362,-2105.856490808681
MOPC,Infraestructura,F,Arquitecto,12,51543,48794,180.3083837238624
MJ,Justicia,M,Abogada,8,39633,29514,-2447.1707762415826
SALUD,Medicina,F,Fisioterapeuta,32,53685,35296,560.4417324760686
CODEPESCA,Pesca,M,Ingeniero,35,51762,36085,-1932.899570322225
UASD,Educación,F,Profesor,1,57694,65237,-27.899185110209714
MOPC,Infraestructura,M,Arquitecto,15,42076,30899,-2313.924077792202
MJ,Justicia,F,Abogada,3,54714,60677,9.736824847685455
SALUD,Medicina,M,Fisioterapeuta,29,35723,76303,-2048.758323103015
CODEPESCA,Pesca,F,Ingeniero,23,53903,47226,389.5213411908809
UASD,Educación,M,Profesor,21,42233,52769,-2199.94143619323
MOPC,Infraestructura,F,Arquitecto,4,50832,82014,28.2722673063642
MJ,Justicia,M,Abogada,26,43221,65788,-2104.8546460200523
SALUD,Medicina,F,Fisioterapeuta,26,52315,24279,446.3158014385157
CODEPESCA,Pesca,M,Ingeniero,22,49158,63592,-2180.129382883153
UASD,Educación,F,Profesor,38,37471,36362,672.490498230843
MOPC,Infraestructura,M,Arquitecto,3,34949,38689,-2542.694168034707
MJ,Justicia,F,Abogada,25,57413,48945,427.9240028028498
SALUD,Medicina,M,Fisioterapeuta,19,55587,74801,-2236.351984786046
