Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
MJ,Justicia,F,Abogada,25,58141,75138,224.17784859223582
SALUD,Medicina,M,Fisioterapeuta,34,40054,31831,282.3968456217423
CODEPESCA,Pesca,F,Ingeniero,31,42701,62043,271.76068759763467
UASD,Educación,M,Profesor,17,40056,51457,134.12688753753025
MOPC,Infraestructura,F,Arquitecto,1,42717,22281,10.112327098409068
MJ,Justicia,M,Abogada,17,52511,89866,137.95851823906563
SALUD,Medicina,F,Fisioterapeuta,29,58447,50886,259.1590492907704
CODEPESCA,Pesca,M,Ingeniero,7,35810,39891,45.60136301556357
UASD,Educación,F,Profesor,14,31613,45553,120.07511466951428
MOPC,Infraestructura,M,Arquitecto,20,51396,48572,163.78094578210204
MJ,Justicia,F,Abogada,25,34760,89844,216.9845167383905
SALUD,Medicina,M,Fisioterapeuta,2,53641,64895,7.292858282148681
CODEPESCA,Pesca,F,Ingeniero,17,30239,85159,145.81741485023952
UASD,Educación,M,Profesor,3,48006,37294,14.464565471181464
MOPC,Infraestructura,F,Arquitecto,14,30601,29695,119.76307948231299
MJ,Justicia,M,Abogada,20,47571,54010,162.60439687990356
SALUD,Medicina,F,Fisioterapeuta,25,49735,91363,221.59351641382634
CODEPESCA,Pesca,M,Ingeniero,28,49119,94471,232.85494085605455
UASD,Educación,F,Profesor,31,30203,70647,267.91157885944074
MOPC,Infraestructura,M,Arquitecto,9,34273,89254,62.57144935183433
MJ,Justicia,F,Abogada,1,44573,44832,10.680579283435142
SALUD,Medicina,M,Fisioterapeuta,12,55351,83164,95.22317475375448
CODEPESCA,Pesca,F,Ingeniero,29,35328,79996,252.04668542859275
UASD,Educación,M,Profesor,26,55611,45382,217.4076859124436
MOPC,Infraestructura,F,Arquitecto,8,51974,31565,74.01190155795302
MJ,Justicia,M,Abogada,29,52728,50018,242.68684781397772
SALUD,Medicina,F,Fisioterapeuta,38,38479,23172,331.51352478602104
CODEPESCA,Pesca,M,Ingeniero,32,40123,20762,264.9744941111299
UASD,Educación,F,Profesor,6,37070,88592,51.98188505679148
MOPC,Infraestructura,M,Arquitecto,24,55976,23793,200.07626531910617
MJ,Justicia,F,Abogada,14,42426,37816,123.40552522103985
SALUD,Medicina,M,Fisioterapeuta,11,32285,25676,79.4024481560064
CODEPESCA,Pesca,F,Ingeniero,29,33524,27152,251.4909804167028
UASD,Educación,M,Profesor,22,40029,66609,177.72756643468222
MOPC,Infraestructura,F,Arquitecto,33,48434,49025,290.9677237043921
MJ,Justicia,M,Abogada,22,45583,75424,179.43649597388338
SALUD,Medicina,F,Fisioterapeuta,14,58385,27053,128.31502653857262
CODEPESCA,Pesca,M,Ingeniero,39,31549,84876,323.3863598703472
UASD,Educación,F,Profesor,33,56743,22712,293.52258336880493
MOPC,Infraestructura,M,Arquitecto,39,36539,65772,324.92348182673885
MJ,Justicia,F,Abogada,26,35374,36702,225.8954540138302
SALUD,Medicina,M,Fisioterapeuta,26,31585,63078,210.01404379591312
CODEPESCA,Pesca,F,Ingeniero,12,42886,99417,106.10342175514904
UASD,Educación,M,Profesor,27,50670,56578,224.61022143678352
MOPC,Infraestructura,F,Arquitecto,32,33125,27180,277.53347354477063
MJ,Justicia,M,Abogada,16,49896,61933,128.43236019847197
SALUD,Medicina,F,Fisioterapeuta,9,45168,67879,80.6399569752148
CODEPESCA,Pesca,M,Ingeniero,34,45827,85386,284.17313059986975
UASD,Educación,F,Profesor,25,31884,31898,216.09859234027766
MOPC,Infraestructura,M,Arquitecto,18,31888,47132,140.33297665503727
MJ,Justicia,F,Abogada,36,52140,69168,318.2730642559249
SALUD,Medicina,M,Fisioterapeuta,18,47448,62152,145.1229658297038
CODEPESCA,Pesca,F,Ingeniero,14,45423,67000,124.32738589029182
UASD,Educación,M,Profesor,20,41776,98044,160.82187885810393
MOPC,Infraestructura,F,Arquitecto,8,42286,48882,71.0316712073304
MJ,Justicia,M,Abogada,24,34803,38873,193.56171718453623
SALUD,Medicina,F,Fisioterapeuta,26,41463,55384,227.7706636353149
CODEPESCA,Pesca,M,Ingeniero,30,58619,80756,253.21920263515284
UASD,Educación,F,Profesor,38,55073,57296,336.61835750636305
MOPC,Infraestructura,M,Arquitecto,5,41815,29884,30.004829249542407
MJ,Justicia,F,Abogada,19,58128,77745,171.84311937584368
SALUD,Medicina,M,Fisioterapeuta,35,57742,49331,296.5586631558237
CODEPESCA,Pesca,F,Ingeniero,13,41708,27806,114.46272022838667
UASD,Educación,M,Profesor,20,56672,36298,165.40297604034328
MOPC,Infraestructura,F,Arquitecto,33,30876,27250,285.5624909482365
MJ,Justicia,M,Abogada,17,51834,49406,137.75027677323862
SALUD,Medicina,F,Fisioterapeuta,28,54508,73141,249.22681512525045
CODEPESCA,Pesca,M,Ingeniero,18,32850,62896,140.62931158931562
UASD,Educación,F,Profesor,19,31745,23200,163.72497216166917
MOPC,Infraestructura,M,Arquitecto,17,34018,25675,132.26730243537688
MJ,Justicia,F,Abogada,36,58427,25827,320.2054471262965
SALUD,Medicina,M,Fisioterapeuta,10,59160,54033,78.94939847799014
CODEPESCA,Pesca,F,Ingeniero,4,40576,34008,35.61879326079839
UASD,Educación,M,Profesor,13,31031,71429,96.45976432397933
MOPC,Infraestructura,F,Arquitecto,14,32830,94939,120.45019394655634
MJ,Justicia,M,Abogada,19,49899,50728,154.59867837488292
SALUD,Medicina,F,Fisioterapeuta,26,36954,48809,226.3821579599422
CODEPESCA,Pesca,M,Ingeniero,25,56064,95677,208.8250994072402
UASD,Educación,F,Profesor,36,53848,54538,318.79833495949566
MOPC,Infraestructura,M,Arquitecto,16,33357,26591,123.34188725774268
MJ,Justicia,F,Abogada,32,58583,94558,285.3662175614292
SALUD,Medicina,M,Fisioterapeuta,21,53480,50264,173.143771151567
CODEPESCA,Pesca,F,Ingeniero,31,32264,68228,268.54645027269186
UASD,Educación,M,Profesor,10,56233,44759,78.04971724217859
MOPC,Infraestructura,F,Arquitecto,28,48851,58152,247.48699828272098
MJ,Justicia,M,Abogada,25,34064,92455,202.05587570105848
SALUD,Medicina,F,Fisioterapeuta,6,42536,63197,53.6637728236206
CODEPESCA,Pesca,M,Ingeniero,8,33217,96346,53.52386280704065
UASD,Educación,F,Profesor,19,53655,76645,170.46849600611057
MOPC,Infraestructura,M,Arquitecto,2,50946,71233,6.503998646068381
MJ,Justicia,F,Abogada,15,56705,25307,136.51970876828028
SALUD,Medicina,M,Fisioterapeuta,4,50158,25675,23.84952240711571
CODEPESCA,Pesca,F,Ingeniero,27,39761,75813,235.96840845498235
UASD,Educación,M,Profesor,13,54091,53828,103.55729916008045
MOPC,Infraestructura,F,Arquitecto,37,38903,34379,322.92230566775
MJ,Justicia,M,Abogada,14,43189,62724,108.9257270640697
SALUD,Medicina,F,Fisioterapeuta,14,47633,45072,125.00716970045093
CODEPESCA,Pesca,M,Ingeniero,25,47828,21382,206.29244098394906
UASD,Educación,F,Profesor,13,44886,34771,115.44040918793826
MOPC,Infraestructura,M,Arquitecto,18,46814,70208,144.92795092669888
MJ,Justicia,F,Abogada,11,53610,69814,100.68187995395806
SALUD,Medicina,M,Fisioterapeuta,31,36684,38246,255.19374429125176
CODEPESCA,Pesca,F,Ingeniero,22,51666,76503,196.02208596992568
UASD,Educación,M,Profesor,30,33832,69226,245.59341243897742
MOPC,Infraestructura,F,Arquitecto,29,30811,38500,250.65526661556234
MJ,Justicia,M,Abogada,30,56178,96013,252.46909108259536
SALUD,Medicina,F,Fisioterapeuta,33,31369,57422,285.7143549010423
CODEPESCA,Pesca,M,Ingeniero,22,36895,78886,176.7625370014365
UASD,Educación,F,Profesor,23,31625,29318,198.57520900698213
MOPC,Infraestructura,M,Arquitecto,24,30223,97062,192.1508918217558
MJ,Justicia,F,Abogada,25,33396,69610,216.56434953427862
SALUD,Medicina,M,Fisioterapeuta,27,39682,23795,221.22971585692903
CODEPESCA,Pesca,F,Ingeniero,37,55435,47050,328.0078069899828
UASD,Educación,M,Profesor,13,37703,95515,98.51522987353822
MOPC,Infraestructura,F,Arquitecto,13,37547,66819,113.18142042853636
MJ,Justicia,M,Abogada,19,55623,79112,156.3588297023085
SALUD,Medicina,F,Fisioterapeuta,17,57772,76282,154.29076128320582
CODEPESCA,Pesca,M,Ingeniero,35,56633,24982,296.21787097565726
UASD,Educación,F,Profesor,21,57127,85889,188.97908174080868
MOPC,Infraestructura,M,Arquitecto,10,38738,35293,72.6686078920015
MJ,Justicia,F,Abogada,11,37072,51852,95.5915003532407
SALUD,Medicina,M,Fisioterapeuta,25,58484,91817,209.5687577264492
CODEPESCA,Pesca,F,Ingeniero,24,56976,80688,215.09805582237118
UASD,Educación,M,Profesor,21,39686,79910,168.90015668944886
MOPC,Infraestructura,F,Arquitecto,25,56390,51003,223.6397718497007
MJ,Justicia,M,Abogada,20,51287,31472,163.74741798332042
SALUD,Medicina,F,Fisioterapeuta,26,56165,82880,232.29242203125932
CODEPESCA,Pesca,M,Ingeniero,39,40812,95535,326.23922963702114
UASD,Educación,F,Profesor,8,32941,71660,68.15267837345328
MOPC,Infraestructura,M,Arquitecto,29,54861,76614,243.34258919516054
MJ,Justicia,F,Abogada,35,40143,88817,305.8604157302058
SALUD,Medicina,M,Fisioterapeuta,16,48128,97478,127.88853315034467
CODEPESCA,Pesca,F,Ingeniero,26,46524,60979,229.32762898926754
UASD,Educación,M,Profesor,26,44294,56304,213.92720054098237
MOPC,Infraestructura,F,Arquitecto,1,31552,24380,6.694623929636229
MJ,Justicia,M,Abogada,17,53762,35743,138.34331893884348
SALUD,Medicina,F,Fisioterapeuta,15,39072,22715,131.0947413725817
CODEPESCA,Pesca,M,Ingeniero,33,34959,32503,272.10597532765723
UASD,Educación,F,Profesor,22,34556,22935,190.75627520557225
MOPC,Infraestructura,M,Arquitecto,30,45459,59904,249.17274197239374
MJ,Justicia,F,Abogada,24,31472,61190,207.249879240227
SALUD,Medicina,M,Fisioterapeuta,35,52391,93363,294.9139792587072
CODEPESCA,Pesca,F,Ingeniero,35,57180,76812,311.10045601669015
UASD,Educación,M,Profesor,18,52593,45147,146.70553945109233
MOPC,Infraestructura,F,Arquitecto,4,37779,51675,34.75741202924168
MJ,Justicia,M,Abogada,39,59957,23777,332.1264934954203
SALUD,Medicina,F,Fisioterapeuta,16,47202,25723,142.31819340638455
CODEPESCA,Pesca,M,Ingeniero,11,47164,58376,83.98301974594513
UASD,Educación,F,Profesor,34,35998,52517,295.8620746724566
MOPC,Infraestructura,M,Arquitecto,14,36539,87348,106.87847118936583
MJ,Justicia,F,Abogada,39,32315,33165,338.3365637407347
SALUD,Medicina,M,Fisioterapeuta,6,36690,82957,37.150144577865596
CODEPESCA,Pesca,F,Ingeniero,34,30694,82516,294.2282280077868
UASD,Educación,M,Profesor,38,45693,40259,319.01910679626
MOPC,Infraestructura,F,Arquitecto,4,49779,27708,38.4510771094475
MJ,Justicia,M,Abogada,17,59919,56118,140.2353929324465
SALUD,Medicina,F,Fisioterapeuta,20,49840,40483,178.01682151307392
CODEPESCA,Pesca,M,Ingeniero,19,34093,20840,149.73400632178343
UASD,Educación,F,Profesor,21,44152,38560,184.98902255106526
MOPC,Infraestructura,M,Arquitecto,22,45527,94214,179.41927068276627
MJ,Justicia,F,Abogada,2,31721,46746,15.44900765602918
SALUD,Medicina,M,Fisioterapeuta,34,54843,57513,286.9460176894679
CODEPESCA,Pesca,F,Ingeniero,27,40668,84200,236.2476779354168
UASD,Educación,M,Profesor,27,55571,55745,226.11718600683434
MOPC,Infraestructura,F,Arquitecto,19,43090,92522,167.21876028016896
MJ,Justicia,M,Abogada,14,34109,51062,106.1299328418644
SALUD,Medicina,F,Fisioterapeuta,14,44492,40839,124.04101542546913
CODEPESCA,Pesca,M,Ingeniero,25,47746,20414,206.26721823624177
UASD,Educación,F,Profesor,23,35347,45185,199.72173564459538
MOPC,Infraestructura,M,Arquitecto,6,56259,40058,43.168172921776666
MJ,Justicia,F,Abogada,19,34003,92560,164.42052754794827
SALUD,Medicina,M,Fisioterapeuta,35,57853,77785,296.592773103523
CODEPESCA,Pesca,F,Ingeniero,14,42500,67535,123.42828721287323
UASD,Educación,M,Profesor,10,50396,92763,76.25472314311565
MOPC,Infraestructura,F,Arquitecto,35,54272,47121,310.2068368463348
MJ,Justicia,M,Abogada,8,49894,99093,58.65524463003067
SALUD,Medicina,F,Fisioterapeuta,29,36541,25639,252.42033852139903
CODEPESCA,Pesca,M,Ingeniero,38,34930,21344,315.7060442814374
UASD,Educación,F,Profesor,20,37893,27445,174.34060541038986
MOPC,Infraestructura,M,Arquitecto,22,56549,43949,182.8087624656016
MJ,Justicia,F,Abogada,19,47835,36989,168.67829610786353
SALUD,Medicina,M,Fisioterapeuta,39,53724,71888,330.2111123782179
CODEPESCA,Pesca,F,Ingeniero,28,36939,20762,243.82113820384868
UASD,Educación,M,Profesor,9,34947,62267,62.77906863011251
MOPC,Infraestructura,F,Arquitecto,8,59096,48384,76.2016522434918
MJ,Justicia,M,Abogada,22,48819,30404,180.43187172486756
SALUD,Medicina,F,Fisioterapeuta,16,49406,93206,142.99613164963827
CODEPESCA,Pesca,M,Ingeniero,34,36813,80016,281.3988827886533
UASD,Educación,F,Profesor,36,40339,37645,314.6425634979047
MOPC,Infraestructura,M,Arquitecto,23,56356,64646,191.471246145596
MJ,Justicia,F,Abogada,6,40542,81079,53.050236246159834
SALUD,Medicina,M,Fisioterapeuta,26,31614,61157,210.02297696960758
CODEPESCA,Pesca,F,Ingeniero,17,55995,45579,153.7441790210324
UASD,Educación,M,Profesor,26,34740,37362,210.98591148577603
MOPC,Infraestructura,F,Arquitecto,12,51543,48794,108.76691721668861
MJ,Justicia,M,Abogada,8,39633,29514,55.50019693676741
SALUD,Medicina,F,Fisioterapeuta,32,53685,35296,283.86107770709623
CODEPESCA,Pesca,M,Ingeniero,35,51762,36085,294.7205023281234
UASD,Educación,F,Profesor,1,57694,65237,14.697052875043113
MOPC,Infraestructura,M,Arquitecto,15,42076,30899,117.30517286743569
MJ,Justicia,F,Abogada,3,54714,60677,31.247493957048665
SALUD,Medicina,M,Fisioterapeuta,29,35723,76303,237.45411654645582
CODEPESCA,Pesca,F,Ingeniero,23,53903,47226,205.43194070827064
UASD,Educación,M,Profesor,21,42233,52769,169.68425598737707
MOPC,Infraestructura,F,Arquitecto,4,50832,82014,38.77508704000303
MJ,Justicia,M,Abogada,26,43221,65788,213.5971516593983
SALUD,Medicina,F,Fisioterapeuta,26,52315,24279,231.1089086474718
CODEPESCA,Pesca,M,Ingeniero,22,49158,63592,180.53614625502317
UASD,Educación,F,Profesor,38,37471,36362,331.2030199900205
MOPC,Infraestructura,M,Arquitecto,3,34949,38689,10.421443655994638
MJ,Justicia,F,Abogada,25,57413,48945,223.9541365028209
SALUD,Medicina,M,Fisioterapeuta,19,55587,74801,156.34776701656818
CODEPESCA,Pesca,F,Ingeniero,16,45413,68540,141.7679068740883
UASD,Educación,M,Profesor,39,44499,82785,327.37363744640305
MOPC,Infraestructura,F,Arquitecto,29,58033,82015,259.031828404757
MJ,Justicia,M,Abogada,23,30818,29865,183.61237547723346
SALUD,Medicina,F,Fisioterapeuta,25,38997,38575,218.28964824069055
CODEPESCA,Pesca,M,Ingeniero,10,45941,32675,74.88503322740642
UASD,Educación,F,Profesor,20,34638,79695,173.33793367330475
MOPC,Infraestructura,M,Arquitecto,7,51776,63519,50.511886155696914
MJ,Justicia,F,Abogada,6,40350,79465,52.99117038844874
SALUD,Medicina,M,Fisioterapeuta,2,49491,94659,6.0920573950978145
CODEPESCA,Pesca,F,Ingeniero,8,48762,32476,73.0236628940162
UASD,Educación,M,Profesor,3,39666,52595,11.883556294051772
MOPC,Infraestructura,F,Arquitecto,8,43229,93344,71.3216298277296
MJ,Justicia,M,Abogada,23,39719,48494,186.3539144701873
SALUD,Medicina,F,Fisioterapeuta,29,42485,75913,254.25065026040104
CODEPESCA,Pesca,M,Ingeniero,10,44046,33482,74.3021416797813
UASD,Educación,F,Profesor,8,59825,69409,76.42572727625802
MOPC,Infraestructura,M,Arquitecto,32,53840,60205,269.19421503799913
MJ,Justicia,F,Abogada,37,40334,49746,323.3628224391786
SALUD,Medicina,M,Fisioterapeuta,29,55970,96770,243.68338137532703
CODEPESCA,Pesca,F,Ingeniero,1,47881,94669,11.693390828729454
UASD,Educación,M,Profesor,31,53159,95247,260.2630179653218
MOPC,Infraestructura,F,Arquitecto,2,42589,99357,18.797080549180308
MJ,Justicia,M,Abogada,20,53840,84176,164.53270670157212
SALUD,Medicina,F,Fisioterapeuta,22,37901,60532,191.78667058515745
CODEPESCA,Pesca,M,Ingeniero,3,45976,29591,13.836330080762707
UASD,Educación,F,Profesor,24,43414,64321,210.92741321465815
MOPC,Infraestructura,M,Arquitecto,6,46222,98083,40.08126736056843
MJ,Justicia,F,Abogada,4,58628,40497,41.172546393856415
SALUD,Medicina,M,Fisioterapeuta,2,47705,84615,5.595013548975688
CODEPESCA,Pesca,F,Ingeniero,20,56810,24374,180.15987667949335
UASD,Educación,M,Profesor,27,54586,32071,225.81449863310667
MOPC,Infraestructura,F,Arquitecto,28,39420,56536,244.58521144760593
MJ,Justicia,M,Abogada,26,37325,67819,211.78219610647199
SALUD,Medicina,F,Fisioterapeuta,22,31373,64520,189.7757823824871
CODEPESCA,Pesca,M,Ingeniero,17,30871,61124,131.29789906929173
UASD,Educación,F,Profesor,21,45770,87412,185.48671042655732
MOPC,Infraestructura,M,Arquitecto,26,45770,46536,214.381209999713
MJ,Justicia,F,Abogada,21,41833,91905,184.2755960190769
SALUD,Medicina,M,Fisioterapeuta,7,43727,22084,48.03654289174405
CODEPESCA,Pesca,F,Ingeniero,21,38817,28798,183.34703523221867
UASD,Educación,M,Profesor,39,38710,93439,325.59214765456625
MOPC,Infraestructura,F,Arquitecto,37,50428,95336,326.4682609632342
MJ,Justicia,M,Abogada,6,32707,48338,35.92328225912046
SALUD,Medicina,F,Fisioterapeuta,31,38336,66913,270.4168720200287
CODEPESCA,Pesca,M,Ingeniero,10,50429,40071,76.26486670130562
UASD,Educación,F,Profesor,13,40707,63722,114.15450771469888
MOPC,Infraestructura,M,Arquitecto,33,37163,45724,272.78489652843626
MJ,Justicia,F,Abogada,16,56120,64730,145.0611988635365
SALUD,Medicina,M,Fisioterapeuta,31,42134,20176,256.8717887766321
CODEPESCA,Pesca,F,Ingeniero,4,43870,76181,36.63286753712785
UASD,Educación,M,Profesor,37,46094,55718,310.42065372011876
MOPC,Infraestructura,F,Arquitecto,23,37055,45529,200.24786877115196
MJ,Justicia,M,Abogada,36,37995,72314,299.2065874778104
SALUD,Medicina,F,Fisioterapeuta,8,58905,82161,76.14294397016074
CODEPESCA,Pesca,M,Ingeniero,30,39944,48928,247.47578225746594
UASD,Educación,F,Profesor,33,54820,66396,292.93165157217726
MOPC,Infraestructura,M,Arquitecto,21,39521,58623,168.84935242895085
MJ,Justicia,F,Abogada,23,40162,76025,201.20468434594522
SALUD,Medicina,M,Fisioterapeuta,37,32655,78150,306.2834517816356
CODEPESCA,Pesca,F,Ingeniero,15,35752,85362,130.0720886318863
UASD,Educación,M,Profesor,22,49779,63826,180.72716242973303
MOPC,Infraestructura,F,Arquitecto,8,46293,79506,72.26402364704859
MJ,Justicia,M,Abogada,6,35335,79418,36.732877688076734
SALUD,Medicina,F,Fisioterapeuta,4,52141,23455,39.17786861559389
CODEPESCA,Pesca,M,Ingeniero,20,37454,97974,159.4911307744192
UASD,Educación,F,Profesor,16,42850,90253,140.97954221099428
MOPC,Infraestructura,M,Arquitecto,1,33186,42546,0.1994634698836107
MJ,Justicia,F,Abogada,34,36194,96594,295.9224506050122
SALUD,Medicina,M,Fisioterapeuta,2,30280,68134,2.2405146607583917
CODEPESCA,Pesca,F,Ingeniero,26,48174,48684,229.83515988825508
UASD,Educación,M,Profesor,29,33116,24186,236.65105503537103
MOPC,Infraestructura,F,Arquitecto,20,55296,56720,179.6946292847485
MJ,Justicia,M,Abogada,10,35455,74240,71.65735361549662
SALUD,Medicina,F,Fisioterapeuta,37,32846,93765,321.05653238049507
CODEPESCA,Pesca,M,Ingeniero,7,57022,28829,52.125069299810946
UASD,Educación,F,Profesor,20,36108,39059,173.79075316747225
MOPC,Infraestructura,M,Arquitecto,31,41629,67780,256.7163999880831
MJ,Justicia,F,Abogada,36,40894,88035,314.8134505559433
SALUD,Medicina,M,Fisioterapeuta,5,40794,41035,29.690738354987193
CODEPESCA,Pesca,F,Ingeniero,26,42337,56454,228.03973088377606
UASD,Educación,M,Profesor,15,30383,27643,113.70393160207473
MOPC,Infraestructura,F,Arquitecto,14,33291,26916,120.59220060425108
MJ,Justicia,M,Abogada,6,55740,46522,43.00867531660595
SALUD,Medicina,F,Fisioterapeuta,19,32924,42013,164.0881518784199
CODEPESCA,Pesca,M,Ingeniero,21,52698,71996,172.90323226489528
UASD,Educación,F,Profesor,16,49190,98809,142.9296912410435
MOPC,Infraestructura,M,Arquitecto,16,59465,45317,131.37430222541965
MJ,Justicia,F,Abogada,27,39343,22483,235.83971063839007
SALUD,Medicina,M,Fisioterapeuta,36,34243,83359,298.0508196260305
CODEPESCA,Pesca,F,Ingeniero,35,54086,40511,310.14967963667664
UASD,Educación,M,Profesor,16,39300,64614,125.17232813922466
MOPC,Infraestructura,F,Arquitecto,27,50696,62455,239.33271164181494
MJ,Justicia,M,Abogada,32,50901,70165,268.29026808423885
SALUD,Medicina,F,Fisioterapeuta,35,58536,67849,311.51715051290813
CODEPESCA,Pesca,M,Ingeniero,28,38564,60007,229.60743981155298
UASD,Educación,F,Profesor,26,37839,50576,226.65477377785942
MOPC,Infraestructura,M,Arquitecto,17,31536,58879,131.50274598331987
MJ,Justicia,F,Abogada,37,44009,22452,324.4938119689304
SALUD,Medicina,M,Fisioterapeuta,32,32402,66410,262.59651541468867
CODEPESCA,Pesca,F,Ingeniero,11,39479,29695,96.33280392611135
UASD,Educación,M,Profesor,37,40634,45164,308.7408256879662
MOPC,Infraestructura,F,Arquitecto,19,37117,23834,165.37976557845005
MJ,Justicia,M,Abogada,33,51838,64321,277.30028258028636
SALUD,Medicina,F,Fisioterapeuta,16,55633,89973,144.9114039498176
CODEPESCA,Pesca,M,Ingeniero,14,50573,24028,111.19700473566017
UASD,Educación,F,Profesor,2,59415,52809,23.961379775258088
MOPC,Infraestructura,M,Arquitecto,17,37098,31960,133.21606708982307
MJ,Justicia,F,Abogada,20,57156,57466,180.2662013813307
SALUD,Medicina,M,Fisioterapeuta,16,51610,94038,128.9595771444506
CODEPESCA,Pesca,F,Ingeniero,12,42958,46277,106.12556855801394
UASD,Educación,M,Profesor,24,57873,93213,200.65920739825472
MOPC,Infraestructura,F,Arquitecto,17,47927,93931,151.26299787177425
MJ,Justicia,M,Abogada,5,35576,82288,28.084881090063355
SALUD,Medicina,F,Fisioterapeuta,30,47699,82387,264.57624636552123
CODEPESCA,Pesca,M,Ingeniero,29,37046,32813,237.86165409120662
UASD,Educación,F,Profesor,25,40624,40384,218.79053320397844
MOPC,Infraestructura,M,Arquitecto,6,30139,71670,35.132170744067295
MJ,Justicia,F,Abogada,26,35296,47427,225.8714268569968
SALUD,Medicina,M,Fisioterapeuta,6,46059,33502,40.03116919345908
CODEPESCA,Pesca,F,Ingeniero,36,33183,40369,312.4385415941393
UASD,Educación,M,Profesor,39,31790,24498,323.46059762415274
MOPC,Infraestructura,F,Arquitecto,24,39051,24427,209.58446577443254
MJ,Justicia,M,Abogada,7,48675,60918,49.55779895243787
SALUD,Medicina,F,Fisioterapeuta,32,36932,50510,278.7061836225229
CODEPESCA,Pesca,M,Ingeniero,10,48403,21497,75.64211370455209
UASD,Educación,F,Profesor,4,43298,26494,36.45686214275201
MOPC,Infraestructura,M,Arquitecto,12,33662,33200,88.54863789979098
MJ,Justicia,F,Abogada,14,47153,56032,124.8595243480182
SALUD,Medicina,M,Fisioterapeuta,22,58891,58086,183.5284516323733
CODEPESCA,Pesca,F,Ingeniero,27,40435,97248,236.17593616150143
UASD,Educación,M,Profesor,22,38715,70586,177.32311227947503
MOPC,Infraestructura,F,Arquitecto,34,54069,32116,301.4226636231971
MJ,Justicia,M,Abogada,7,54890,62704,51.46974972524646
SALUD,Medicina,F,Fisioterapeuta,12,52625,58355,109.10004851612443
CODEPESCA,Pesca,M,Ingeniero,26,40291,26814,212.69543129953854
UASD,Educación,F,Profesor,31,31168,49403,268.2088379151357
MOPC,Infraestructura,M,Arquitecto,19,39892,42862,151.51998811028017
MJ,Justicia,F,Abogada,5,33467,79161,42.149685708052104
SALUD,Medicina,M,Fisioterapeuta,26,39300,55862,212.39031278241887
CODEPESCA,Pesca,F,Ingeniero,10,31571,39620,85.17422766226085
UASD,Educación,M,Profesor,14,55294,29711,112.64876920933764
MOPC,Infraestructura,F,Arquitecto,34,55894,72873,301.98348033086506
MJ,Justicia,M,Abogada,6,58962,42923,43.99898477299826
SALUD,Medicina,F,Fisioterapeuta,21,49945,31872,186.77091739823797
CODEPESCA,Pesca,M,Ingeniero,2,47206,94647,5.456556534423278
UASD,Educación,F,Profesor,35,32758,41631,303.5858239679496
MOPC,Infraestructura,M,Arquitecto,11,34867,75066,80.19802624332452
MJ,Justicia,F,Abogada,35,39874,80227,305.7775893903637
SALUD,Medicina,M,Fisioterapeuta,18,36534,29227,141.76413268898435
CODEPESCA,Pesca,F,Ingeniero,36,35427,63546,313.1297844138072
UASD,Educación,M,Profesor,17,50384,31490,137.304264771098
MOPC,Infraestructura,F,Arquitecto,14,41837,26005,123.22423838727727
MJ,Justicia,M,Abogada,31,52584,65164,260.08615113688677
SALUD,Medicina,F,Fisioterapeuta,24,53056,49389,213.89323923165102
CODEPESCA,Pesca,M,Ingeniero,23,54615,28274,190.93624237132212
UASD,Educación,F,Profesor,15,58806,78590,137.16594924820507
MOPC,Infraestructura,M,Arquitecto,14,57455,23037,113.31319508290285
MJ,Justicia,F,Abogada,4,45760,93136,37.21442382274033
SALUD,Medicina,M,Fisioterapeuta,3,43620,80252,13.107205657202812
CODEPESCA,Pesca,F,Ingeniero,32,46352,39677,281.6055135238957
UASD,Educación,M,Profesor,24,54113,66640,199.50377133204566
MOPC,Infraestructura,F,Arquitecto,6,31073,32097,50.1338383848144
MJ,Justicia,M,Abogada,30,38281,97821,246.96388449989664
SALUD,Medicina,F,Fisioterapeuta,16,52191,77312,143.85278228823242
CODEPESCA,Pesca,M,Ingeniero,36,56437,80457,304.87943276517325
UASD,Educación,F,Profesor,25,59519,40554,224.60130361862844
MOPC,Infraestructura,M,Arquitecto,6,58820,44295,43.955337784448474
MJ,Justicia,F,Abogada,39,55133,22504,345.3585872833657
SALUD,Medicina,M,Fisioterapeuta,22,37606,65769,176.98155377718683
CODEPESCA,Pesca,F,Ingeniero,11,42310,50232,97.20444886791033
UASD,Educación,M,Profesor,17,47005,42068,136.26490300886832
MOPC,Infraestructura,F,Arquitecto,7,39321,82843,61.396745032419574
MJ,Justicia,M,Abogada,8,35394,74751,54.19495978839535
SALUD,Medicina,F,Fisioterapeuta,5,47704,84361,46.53249478577253
CODEPESCA,Pesca,M,Ingeniero,9,50718,81797,67.63116033494137
UASD,Educación,F,Profesor,24,59345,22382,215.82604200344807
MOPC,Infraestructura,M,Arquitecto,1,50053,37630,0.21171338648249136
MJ,Justicia,F,Abogada,21,54205,56938,188.08116041488773
SALUD,Medicina,M,Fisioterapeuta,1,54363,73065,0.2149090692111706
CODEPESCA,Pesca,F,Ingeniero,29,35082,77673,251.9709074724259
UASD,Educación,M,Profesor,26,36401,93266,211.4975667101381
MOPC,Infraestructura,F,Arquitecto,10,42384,86136,88.50541239542427
MJ,Justicia,M,Abogada,15,35061,43989,115.14498779691543
