Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
SALUD,Medicina,M,Fisioterapeuta,23,39014,77502,-2161.982524307389
CODEPESCA,Pesca,F,Ingeniero,25,36306,33791,423.71947311061115
UASD,Educación,M,Profesor,18,51311,38818,-2255.5035675536633
MOPC,Infraestructura,F,Arquitecto,27,33522,95925,461.380075516247
MJ,Justicia,M,Abogada,34,47143,78190,-1952.0801127551704
SALUD,Medicina,F,Fisioterapeuta,14,54879,38302,216.97138361689082
CODEPESCA,Pesca,M,Ingeniero,22,46492,32435,-2180.0938829572888
UASD,Educación,F,Profesor,37,46395,72575,652.8481594833579
MOPC,Infraestructura,M,Arquitecto,12,47814,25662,-2369.885103707398
MJ,Justicia,F,Abogada,7,46200,94935,82.98295599696615
SALUD,Medicina,M,Fisioterapeuta,18,30576,98625,-2257.9530045951947
CODEPESCA,Pesca,F,Ingeniero,30,48402,94805,520.1220749657145
UASD,Educación,M,Profesor,9,36616,95235,-2428.1921464562665
MOPC,Infraestructura,F,Arquitecto,37,46003,99013,652.8018523061078
MJ,Justicia,M,Abogada,6,34446,52614,-2485.4327065617326
SALUD,Medicina,F,Fisioterapeuta,5,43799,51961,44.709846667754675
CODEPESCA,Pesca,M,Ingeniero,12,58115,57888,-2368.668240868487
UASD,Educación,F,Profesor,2,55574,85610,-10.883382859262099
MOPC,Infraestructura,M,Arquitecto,14,57128,63127,-2330.795357856937
MJ,Justicia,F,Abogada,38,48750,52876,672.1210958727984
SALUD,Medicina,M,Fisioterapeuta,30,34247,33362,-2029.582480119364
CODEPESCA,Pesca,F,Ingeniero,21,46494,57478,348.9440314597868
UASD,Educación,M,Profesor,38,58816,90554,-1874.722219058775
MOPC,Infraestructura,F,Arquitecto,27,35888,53656,461.6595724075064
MJ,Justicia,M,Abogada,7,40112,32523,-2465.7686399073054
SALUD,Medicina,F,Fisioterapeuta,10,57106,82295,141.2555046240056
CODEPESCA,Pesca,M,Ingeniero,24,41509,87898,-2142.6930496403597
UASD,Educación,F,Profesor,6,54463,95740,64.96432983212077
MOPC,Infraestructura,M,Arquitecto,2,47443,83125,-2559.876319485783
MJ,Justicia,F,Abogada,19,43822,24647,310.63890875038464
SALUD,Medicina,M,Fisioterapeuta,5,42735,96218,-2503.448261332169
CODEPESCA,Pesca,F,Ingeniero,24,53493,91010,406.75504401153023
UASD,Educación,M,Profesor,38,50280,26444,-1875.730581469506
MOPC,Infraestructura,F,Arquitecto,32,39244,75019,557.0297132188198
MJ,Justicia,M,Abogada,38,58874,70397,-1874.7153674866308
SALUD,Medicina,F,Fisioterapeuta,33,56519,25200,578.0651574770641
CODEPESCA,Pesca,M,Ingeniero,22,47242,52127,-2180.005285041632
UASD,Educación,F,Profesor,14,47241,49398,216.06910244383965
MOPC,Infraestructura,M,Arquitecto,22,48483,87412,-2179.858685023858
MJ,Justicia,F,Abogada,8,58299,54088,103.40695650662263
SALUD,Medicina,M,Fisioterapeuta,34,43669,65735,-1952.4904983004935
CODEPESCA,Pesca,F,Ingeniero,27,47017,94361,462.9742473453025
UASD,Educación,M,Profesor,6,59342,81990,-2482.4917282841366
MOPC,Infraestructura,F,Arquitecto,11,42198,22271,158.48915325612967
MJ,Justicia,M,Abogada,19,40520,22673,-2237.7835754298594
SALUD,Medicina,F,Fisioterapeuta,1,38959,64931,-31.840860951728132
CODEPESCA,Pesca,M,Ingeniero,20,49296,73101,-2217.7521227518405
UASD,Educación,F,Profesor,8,49992,53347,102.42564599280541
MOPC,Infraestructura,M,Arquitecto,22,41555,34698,-2180.6770935034206
MJ,Justicia,F,Abogada,35,46583,71078,614.8808901589946
SALUD,Medicina,M,Fisioterapeuta,4,37900,48417,-2523.0141614960485
CODEPESCA,Pesca,F,Ingeniero,27,56827,44499,464.1331080820964
UASD,Educación,M,Profesor,3,36531,52558,-2542.1706211590385
MOPC,Infraestructura,F,Arquitecto,12,58534,51810,179.41367292397132
MJ,Justicia,M,Abogada,36,44939,59053,-1914.3509946280928
SALUD,Medicina,F,Fisioterapeuta,9,57820,21351,122.34511090543373
CODEPESCA,Pesca,M,Ingeniero,4,39006,30391,-2522.883509103093
UASD,Educación,F,Profesor,12,57366,54920,179.27569643665475
MOPC,Infraestructura,M,Arquitecto,35,51420,67320,-1932.5801294405392
MJ,Justicia,F,Abogada,30,55738,89640,520.9886807113944
SALUD,Medicina,M,Fisioterapeuta,28,55767,41033,-2065.029788461333
CODEPESCA,Pesca,F,Ingeniero,5,51989,62857,45.67733590672941
UASD,Educación,M,Profesor,35,31637,45727,-1934.9171061944635
MOPC,Infraestructura,F,Arquitecto,32,44707,56344,557.6750604364656
MJ,Justicia,M,Abogada,24,36863,46169,-2143.2418841952162
SALUD,Medicina,F,Fisioterapeuta,28,41198,82829,481.28158458463554
CODEPESCA,Pesca,M,Ingeniero,5,33839,43552,-2504.499150742415
UASD,Educación,F,Profesor,7,33992,36715,81.54081819117812
MOPC,Infraestructura,M,Arquitecto,25,50843,89110,-2122.595680113092
MJ,Justicia,F,Abogada,9,44495,41779,120.7710212705939
SALUD,Medicina,M,Fisioterapeuta,35,56136,29650,-1932.023025746888
CODEPESCA,Pesca,F,Ingeniero,3,43204,63822,6.65008111944536
UASD,Educación,M,Profesor,23,55195,43226,-2160.0710538097273
MOPC,Infraestructura,F,Arquitecto,39,57617,49776,692.1632984312502
MJ,Justicia,M,Abogada,14,30756,43788,-2333.9106968325464
SALUD,Medicina,F,Fisioterapeuta,39,58656,61305,692.2860360770737
CODEPESCA,Pesca,M,Ingeniero,34,31196,42661,-1953.9639407031473
UASD,Educación,F,Profesor,3,58152,38965,8.415896643767041
MOPC,Infraestructura,M,Arquitecto,4,51157,30258,-2521.448104738895
MJ,Justicia,F,Abogada,38,46962,33900,671.909878441872
SALUD,Medicina,M,Fisioterapeuta,23,36090,70821,-2162.3279380478975
CODEPESCA,Pesca,F,Ingeniero,33,41705,85836,576.3151714470065
UASD,Educación,M,Profesor,13,57902,68759,-2349.6986637422565
MOPC,Infraestructura,F,Arquitecto,38,33070,82127,670.2688087827954
MJ,Justicia,M,Abogada,27,54308,40677,-2084.196879874202
SALUD,Medicina,F,Fisioterapeuta,21,54120,64356,349.84489506618746
CODEPESCA,Pesca,M,Ingeniero,21,39255,72597,-2199.9435327123797
UASD,Educación,F,Profesor,22,35673,97557,366.66047966696453
MOPC,Infraestructura,M,Arquitecto,13,50684,74620,-2350.5513300825396
MJ,Justicia,F,Abogada,3,55756,70724,8.132855835881344
SALUD,Medicina,M,Fisioterapeuta,34,54372,34390,-1951.226146978791
CODEPESCA,Pesca,F,Ingeniero,25,40053,68005,424.16210829723366
UASD,Educación,M,Profesor,16,52390,42055,-2293.3655825542264
MOPC,Infraestructura,F,Arquitecto,10,55580,71383,141.07523739828213
MJ,Justicia,M,Abogada,27,36824,41532,-2086.262274483998
SALUD,Medicina,F,Fisioterapeuta,13,59158,59225,198.48212532407535
CODEPESCA,Pesca,M,Ingeniero,38,45694,51500,-1876.2723281911103
UASD,Educación,F,Profesor,36,33168,25934,632.2909077085532
MOPC,Infraestructura,M,Arquitecto,18,49631,33429,-2255.702026884735
MJ,Justicia,F,Abogada,1,34473,53696,-32.37079461791137
SALUD,Medicina,M,Fisioterapeuta,33,56444,99537,-1969.9761194047464
CODEPESCA,Pesca,F,Ingeniero,3,55132,80808,8.059142370054701
UASD,Educación,M,Profesor,10,58274,83184,-2406.6389359789227
MOPC,Infraestructura,F,Arquitecto,35,56692,44819,616.0750719314971
MJ,Justicia,M,Abogada,29,41722,56285,-2047.6941931609263
SALUD,Medicina,F,Fisioterapeuta,9,45025,68801,120.83363046432487
CODEPESCA,Pesca,M,Ingeniero,39,53228,54357,-1856.3875936614195
UASD,Educación,F,Profesor,16,38246,66758,252.9959959772811
MOPC,Infraestructura,M,Arquitecto,3,56608,59228,-2539.798914022177
MJ,Justicia,F,Abogada,39,46350,28572,690.8323214769732
SALUD,Medicina,M,Fisioterapeuta,8,50009,34068,-2445.604762878018
CODEPESCA,Pesca,F,Ingeniero,35,42486,90439,614.3969092783988
UASD,Educación,M,Profesor,14,46927,57801,-2332.0004076404266
MOPC,Infraestructura,F,Arquitecto,4,39301,47742,25.183756500643597
MJ,Justicia,M,Abogada,20,45472,52813,-2218.2038539911373
SALUD,Medicina,F,Fisioterapeuta,30,33852,62810,518.4032754019681
CODEPESCA,Pesca,M,Ingeniero,6,40169,39579,-2484.7566453999925
UASD,Educación,F,Profesor,38,59727,55394,673.4178149663546
MOPC,Infraestructura,M,Arquitecto,35,38902,55292,-1934.0588877181322
MJ,Justicia,F,Abogada,23,37007,52307,385.81280476055724
SALUD,Medicina,M,Fisioterapeuta,9,35251,26031,-2428.353394662762
CODEPESCA,Pesca,F,Ingeniero,24,32234,59268,404.24370655959325
UASD,Educación,M,Profesor,38,36891,96583,-1877.3122314598154
MOPC,Infraestructura,F,Arquitecto,17,49291,97082,273.2954868828009
MJ,Justicia,M,Abogada,27,40716,87560,-2085.8025103670157
SALUD,Medicina,F,Fisioterapeuta,17,33501,44876,271.43020543183496
CODEPESCA,Pesca,M,Ingeniero,9,39809,58789,-2427.814955596676
UASD,Educación,F,Profesor,39,38972,92228,689.9607542480164
MOPC,Infraestructura,M,Arquitecto,17,49858,44716,-2274.669950183207
MJ,Justicia,F,Abogada,9,44421,39114,120.76227960958238
SALUD,Medicina,M,Fisioterapeuta,24,43458,37779,-2142.4628131902055
CODEPESCA,Pesca,F,Ingeniero,3,41480,95200,6.446424043988429
UASD,Educación,M,Profesor,23,35237,87702,-2162.4287034106383
MOPC,Infraestructura,F,Arquitecto,36,53219,94149,634.6595434510052
MJ,Justicia,M,Abogada,26,36025,98438,-2105.351399731089
SALUD,Medicina,F,Fisioterapeuta,23,56268,20942,388.0881173651839
CODEPESCA,Pesca,M,Ingeniero,27,52978,74983,-2084.3539935113004
UASD,Educación,F,Profesor,3,52638,25969,7.764524767856528
MOPC,Infraestructura,M,Arquitecto,14,45856,78810,-2332.126925463985
MJ,Justicia,F,Abogada,5,39652,66097,44.21995925944839
SALUD,Medicina,M,Fisioterapeuta,39,35485,44623,-1858.4835840847563
CODEPESCA,Pesca,F,Ingeniero,31,39316,40636,538.0434796844456
UASD,Educación,M,Profesor,27,50862,48079,-2084.603957764007
MOPC,Infraestructura,F,Arquitecto,26,50341,54874,444.37217437321704
MJ,Justicia,M,Abogada,9,40715,49828,-2427.707929314562
SALUD,Medicina,F,Fisioterapeuta,17,33863,42964,271.4729686924588
CODEPESCA,Pesca,M,Ingeniero,31,59120,90289,-2007.6494799102366
UASD,Educación,F,Profesor,28,49128,91000,482.21835987951584
MOPC,Infraestructura,M,Arquitecto,18,40912,99806,-2256.7320071868867
MJ,Justicia,F,Abogada,15,52456,69939,235.67989221831886
SALUD,Medicina,M,Fisioterapeuta,34,55687,77721,-1951.0708053000053
CODEPESCA,Pesca,F,Ingeniero,7,30667,67949,81.14803409843199
UASD,Educación,M,Profesor,23,38011,79402,-2162.101009253261
MOPC,Infraestructura,F,Arquitecto,4,53927,35667,26.911533986509824
MJ,Justicia,M,Abogada,5,41331,55209,-2503.6141166302787
SALUD,Medicina,F,Fisioterapeuta,1,49984,55103,-30.538471591569817
CODEPESCA,Pesca,M,Ingeniero,18,58432,37693,-2254.6623598771384
UASD,Educación,F,Profesor,24,34579,55554,404.5207227092142
MOPC,Infraestructura,M,Arquitecto,8,32241,26275,-2447.70370656521
MJ,Justicia,F,Abogada,1,48001,44617,-30.772724480567035
SALUD,Medicina,M,Fisioterapeuta,38,51271,39281,-1875.6135140902843
CODEPESCA,Pesca,F,Ingeniero,10,59069,69408,141.4873949019186
UASD,Educación,M,Profesor,21,55271,48235,-2198.0515537561623
MOPC,Infraestructura,F,Arquitecto,4,44566,96257,25.805713868555927
MJ,Justicia,M,Abogada,21,42376,76019,-2199.574847252692
SALUD,Medicina,F,Fisioterapeuta,11,37487,91314,157.93264021524936
CODEPESCA,Pesca,M,Ingeniero,36,50897,47368,-1913.6471727861135
UASD,Educación,F,Profesor,14,32158,27842,214.2873392946997
MOPC,Infraestructura,M,Arquitecto,1,48561,55661,-2578.7389884604545
MJ,Justicia,F,Abogada,39,57416,56407,692.139554189854
SALUD,Medicina,M,Fisioterapeuta,15,43932,60468,-2313.3594697160065
CODEPESCA,Pesca,F,Ingeniero,9,56741,68921,122.21764803744185
UASD,Educación,M,Profesor,36,42549,93067,-1914.6333266526535
MOPC,Infraestructura,F,Arquitecto,15,48409,89938,235.20181786543355
MJ,Justicia,M,Abogada,39,57139,36026,-1855.9255850639065
SALUD,Medicina,F,Fisioterapeuta,33,59066,21674,578.3660359986354
CODEPESCA,Pesca,M,Ingeniero,6,44279,73736,-2484.271128822192
UASD,Educación,F,Profesor,29,59866,82228,502.4815847048934
MOPC,Infraestructura,M,Arquitecto,16,50817,76543,-2293.5514019159978
MJ,Justicia,F,Abogada,24,43634,96053,405.5903948775801
SALUD,Medicina,M,Fisioterapeuta,6,44708,78665,-2484.2204508144364
CODEPESCA,Pesca,F,Ingeniero,7,50453,90234,83.48536524401857
UASD,Educación,M,Profesor,4,52607,59642,-2521.276815435291
MOPC,Infraestructura,F,Arquitecto,33,46745,36128,576.9105494402218
MJ,Justicia,M,Abogada,31,54721,29054,-2008.1691362182037
SALUD,Medicina,F,Fisioterapeuta,1,57003,23228,-29.7093132315743
CODEPESCA,Pesca,M,Ingeniero,13,41894,69671,-2351.58969765404
UASD,Educación,F,Profesor,15,43319,29144,234.60053334450785
MOPC,Infraestructura,M,Arquitecto,25,39919,94249,-2123.886138287275
MJ,Justicia,F,Abogada,9,43983,39185,120.7105384268387
SALUD,Medicina,M,Fisioterapeuta,8,32139,68483,-2447.7157558817394
CODEPESCA,Pesca,F,Ingeniero,31,32868,69292,537.2817738709036
UASD,Educación,M,Profesor,36,51645,56810,-1913.558811131565
MOPC,Infraestructura,F,Arquitecto,11,41349,49786,158.38886041560596
MJ,Justicia,M,Abogada,9,39623,67523,-2427.836927879759
SALUD,Medicina,F,Fisioterapeuta,17,47963,72691,273.1386095068109
CODEPESCA,Pesca,M,Ingeniero,27,42209,71266,-2085.6261414495807
UASD,Educación,F,Profesor,33,55659,79008,577.963565200444
MOPC,Infraestructura,M,Arquitecto,1,55624,62479,-2577.9046323560738
MJ,Justicia,F,Abogada,37,37321,25810,651.7762428344621
SALUD,Medicina,M,Fisioterapeuta,26,53950,50937,-2103.233909546886
CODEPESCA,Pesca,F,Ingeniero,33,53734,53667,577.736163883591
UASD,Educación,M,Profesor,39,34854,37615,-1858.5581244644623
MOPC,Infraestructura,F,Arquitecto,31,59849,87854,540.4690543540266
MJ,Justicia,M,Abogada,17,56226,20509,-2273.9176948140016
SALUD,Medicina,F,Fisioterapeuta,13,59842,50128,198.56292662315457
CODEPESCA,Pesca,M,Ingeniero,21,55309,27112,-2198.0470647951024
UASD,Educación,F,Profesor,11,55797,38503,160.09561066282293
MOPC,Infraestructura,M,Arquitecto,7,45583,25744,-2465.1223476452255
MJ,Justicia,F,Abogada,26,35398,22361,442.60694950166646
SALUD,Medicina,M,Fisioterapeuta,35,47572,93981,-1933.0346958131372
CODEPESCA,Pesca,F,Ingeniero,13,30047,85660,195.0432267604864
UASD,Educación,M,Profesor,25,50629,54844,-2122.6209600516927
MOPC,Infraestructura,F,Arquitecto,16,30821,65014,252.1188766122765
MJ,Justicia,M,Abogada,13,56377,36491,-2349.878812837426
SALUD,Medicina,F,Fisioterapeuta,30,48598,35119,520.1452285543396
CODEPESCA,Pesca,M,Ingeniero,4,48121,77833,-2521.8067491014745
UASD,Educación,F,Profesor,21,52195,45701,349.6174937493344
MOPC,Infraestructura,M,Arquitecto,15,48398,56144,-2312.8318986609074
MJ,Justicia,F,Abogada,28,43163,90874,481.51371112365695
SALUD,Medicina,M,Fisioterapeuta,2,43953,92915,-2560.2885951199737
CODEPESCA,Pesca,F,Ingeniero,20,48585,20593,330.1963035143612
UASD,Educación,M,Profesor,8,40679,31817,-2446.7069209487913
MOPC,Infraestructura,F,Arquitecto,10,59198,34961,141.5026337434116
MJ,Justicia,M,Abogada,7,32062,79537,-2466.719590868691
SALUD,Medicina,F,Fisioterapeuta,10,51340,48807,140.57436384843442
CODEPESCA,Pesca,M,Ingeniero,18,45924,62018,-2256.1399368491893
UASD,Educación,F,Profesor,29,51235,73902,501.4619998915123
MOPC,Infraestructura,M,Arquitecto,24,35279,44507,-2143.429002993084
MJ,Justicia,F,Abogada,17,51355,31938,273.53930834668904
SALUD,Medicina,M,Fisioterapeuta,34,34721,98663,-1953.547530499559
CODEPESCA,Pesca,F,Ingeniero,2,41910,56387,-12.49751875197893
UASD,Educación,M,Profesor,7,56031,34709,-2463.8881196148463
MOPC,Infraestructura,F,Arquitecto,17,45357,81709,272.8307612825413
MJ,Justicia,M,Abogada,15,37136,73882,-2314.162284962413
SALUD,Medicina,F,Fisioterapeuta,11,51909,77091,159.63631906805688
CODEPESCA,Pesca,M,Ingeniero,22,35290,31501,-2181.4171814255424
UASD,Educación,F,Profesor,18,56083,96596,293.09256854126835
MOPC,Infraestructura,M,Arquitecto,14,52742,87525,-2331.3134784676995
MJ,Justicia,F,Abogada,4,41408,87336,25.432657578362694
SALUD,Medicina,M,Fisioterapeuta,19,50075,40308,-2236.654837984389
CODEPESCA,Pesca,F,Ingeniero,3,37090,85586,5.927830911009266
UASD,Educación,M,Profesor,39,31575,40424,-1858.945474551715
MOPC,Infraestructura,F,Arquitecto,19,34189,87756,309.50095712168576
MJ,Justicia,M,Abogada,34,49553,65105,-1951.7954181195255
SALUD,Medicina,F,Fisioterapeuta,8,33281,79826,100.45156630141264
CODEPESCA,Pesca,M,Ingeniero,29,34667,64027,-2048.5276042208734
UASD,Educación,F,Profesor,34,58466,90763,597.2898966003871
MOPC,Infraestructura,M,Arquitecto,29,32122,94394,-2048.828246481336
MJ,Justicia,F,Abogada,11,53078,55899,159.77441368592764
SALUD,Medicina,M,Fisioterapeuta,24,56312,49957,-2140.9443630463984
CODEPESCA,Pesca,F,Ingeniero,37,49203,79925,653.1798700795778
UASD,Educación,M,Profesor,25,48355,52613,-2122.8895889319647
MOPC,Infraestructura,F,Arquitecto,32,42986,21464,557.4717577526712
MJ,Justicia,M,Abogada,14,51919,22296,-2331.4106999138135
SALUD,Medicina,F,Fisioterapeuta,24,49369,68577,406.2678736059708
CODEPESCA,Pesca,M,Ingeniero,36,48154,44066,-1913.9712048963097
UASD,Educación,F,Profesor,37,49579,29980,653.2242871679605
MOPC,Infraestructura,M,Arquitecto,34,40312,94754,-1952.8870625709746
MJ,Justicia,F,Abogada,2,56997,82796,-10.715283080622157
SALUD,Medicina,M,Fisioterapeuta,21,39246,92232,-2199.9445958873675
CODEPESCA,Pesca,F,Ingeniero,15,39731,52350,234.1766809160046
UASD,Educación,M,Profesor,12,49699,46154,-2369.662427612713
MOPC,Infraestructura,F,Arquitecto,34,44508,93071,595.6410303247327
MJ,Justicia,M,Abogada,3,32857,88073,-2542.604632815204
SALUD,Medicina,F,Fisioterapeuta,14,30655,49677,214.10978907172301
CODEPESCA,Pesca,M,Ingeniero,34,47382,41301,-1952.0518795527141
UASD,Educación,F,Profesor,28,46839,90819,481.9479590409306
MOPC,Infraestructura,M,Arquitecto,15,41020,95202,-2313.703465889864
MJ,Justicia,F,Abogada,17,42736,77072,272.5211410999585
SALUD,Medicina,M,Fisioterapeuta,2,52683,74887,-2559.257315381726
CODEPESCA,Pesca,F,Ingeniero,24,50224,44358,406.3688752298198
UASD,Educación,M,Profesor,16,57161,91782,-2292.8019816800934
MOPC,Infraestructura,F,Arquitecto,13,46472,50471,196.98352111337528
MJ,Justicia,M,Abogada,18,56514,39447,-2254.888934280112
SALUD,Medicina,F,Fisioterapeuta,34,36678,76299,594.7160680852733
CODEPESCA,Pesca,M,Ingeniero,26,55178,78055,-2103.088845226317
UASD,Educación,F,Profesor,1,35675,53766,-32.2288016917517
MOPC,Infraestructura,M,Arquitecto,19,49801,60109,-2236.6872057562423
MJ,Justicia,F,Abogada,37,49711,25370,653.2398804011161
SALUD,Medicina,M,Fisioterapeuta,22,37630,38784,-2181.140755928692
CODEPESCA,Pesca,F,Ingeniero,16,34840,40047,252.59364330964397
UASD,Educación,M,Profesor,36,38081,29212,-1915.1611339688607
MOPC,Infraestructura,F,Arquitecto,26,31626,68671,442.1613610511887
MJ,Justicia,M,Abogada,4,32575,79397,-2523.6432066972134
SALUD,Medicina,F,Fisioterapeuta,29,58610,31738,502.3332127288064
CODEPESCA,Pesca,M,Ingeniero,22,43635,34976,-2180.431381950665
UASD,Educación,F,Profesor,30,53529,28156,520.727730317146
MOPC,Infraestructura,M,Arquitecto,32,30326,20766,-1992.0561921538638
MJ,Justicia,F,Abogada,23,59624,82594,388.48456350511054
SALUD,Medicina,M,Fisioterapeuta,15,44017,24597,-2313.349428618899
CODEPESCA,Pesca,F,Ingeniero,31,40831,85823,538.2224474740729
UASD,Educación,M,Profesor,7,40290,90631,-2465.747612668656
MOPC,Infraestructura,F,Arquitecto,33,51762,46003,577.5032104306902
MJ,Justicia,M,Abogada,28,34238,76610,-2067.5730211629066
SALUD,Medicina,F,Fisioterapeuta,22,30728,91145,366.0763240763992
CODEPESCA,Pesca,M,Ingeniero,13,49751,21633,-2350.6615458896167
UASD,Educación,F,Profesor,10,58827,31455,141.45880730779993
MOPC,Infraestructura,M,Arquitecto,10,45170,73860,-2408.186918761282
MJ,Justicia,F,Abogada,9,36336,49724,119.80719407879963
SALUD,Medicina,M,Fisioterapeuta,21,38221,74542,-2200.065679705432
CODEPESCA,Pesca,F,Ingeniero,25,37745,86521,423.88946297811844
UASD,Educación,M,Profesor,16,31002,84388,-2295.8921588476564
MOPC,Infraestructura,F,Arquitecto,8,36089,51019,100.7832768976325
MJ,Justicia,M,Abogada,28,52335,39354,-2065.4352125233795
SALUD,Medicina,F,Fisioterapeuta,20,59874,26983,331.5298793408308
CODEPESCA,Pesca,M,Ingeniero,19,37594,26666,-2238.1292254314762
UASD,Educación,F,Profesor,30,59281,57489,521.4072172649583
MOPC,Infraestructura,M,Arquitecto,37,48764,76557,-1894.9044063239648
MJ,Justicia,F,Abogada,7,45924,30926,82.95035196400437
SALUD,Medicina,M,Fisioterapeuta,14,58563,98076,-2330.6258405116464
CODEPESCA,Pesca,F,Ingeniero,38,48606,43651,672.1040850729921
UASD,Educación,M,Profesor,25,47734,48947,-2122.962948006129
MOPC,Infraestructura,F,Arquitecto,16,35166,61002,252.63215387031624
MJ,Justicia,M,Abogada,28,33087,78582,-2067.7089894308015
SALUD,Medicina,F,Fisioterapeuta,23,49436,57512,387.2810494188255
CODEPESCA,Pesca,M,Ingeniero,26,33863,92188,-2105.6067979892896
UASD,Educación,F,Profesor,20,31484,25645,328.17615290682676
MOPC,Infraestructura,M,Arquitecto,2,51809,71569,-2559.360561486105
MJ,Justicia,F,Abogada,15,52649,36825,235.70269141528127
SALUD,Medicina,M,Fisioterapeuta,25,43174,28086,-2123.5016233333236
CODEPESCA,Pesca,F,Ingeniero,14,55803,51551,217.08053624898025
UASD,Educación,M,Profesor,20,32542,20191,-2219.7312820570646
MOPC,Infraestructura,F,Arquitecto,30,38572,37859,518.9608516178364
MJ,Justicia,M,Abogada,21,31404,66384,-2200.8709756934772
SALUD,Medicina,F,Fisioterapeuta,24,31198,54452,404.1213233054323
CODEPESCA,Pesca,M,Ingeniero,20,49629,64574,-2217.7127852772887
UASD,Educación,F,Profesor,8,41958,56128,101.47658512028733
MOPC,Infraestructura,M,Arquitecto,33,52245,70475,-1970.4721496018715
MJ,Justicia,F,Abogada,4,40995,61247,25.38386965947427
SALUD,Medicina,M,Fisioterapeuta,22,35555,55699,-2181.385876828677
CODEPESCA,Pesca,F,Ingeniero,4,38263,83903,25.061136985374276
UASD,Educación,M,Profesor,5,43648,84480,-2503.3404081361755
MOPC,Infraestructura,F,Arquitecto,22,39405,27273,367.10134289527394
MJ,Justicia,M,Abogada,21,41327,81702,-2199.698766204058
SALUD,Medicina,F,Fisioterapeuta,21,57779,70952,350.27713476403954
CODEPESCA,Pesca,M,Ingeniero,24,51700,61853,-2141.489181162412
UASD,Educación,F,Profesor,5,33709,25057,43.5179093757821
MOPC,Infraestructura,M,Arquitecto,2,30924,40159,-2561.827718110768
MJ,Justicia,F,Abogada,36,45696,42708,633.7708472916881
SALUD,Medicina,M,Fisioterapeuta,6,39140,27622,-2484.878201740274
CODEPESCA,Pesca,F,Ingeniero,9,43475,77822,120.65052810530034
UASD,Educación,M,Profesor,15,30629,88216,-2314.9309604786536
MOPC,Infraestructura,F,Arquitecto,29,49132,44491,501.21357133601
MJ,Justicia,M,Abogada,34,50727,90769,-1951.656732848884
SALUD,Medicina,F,Fisioterapeuta,25,45440,99604,424.7984775927596
CODEPESCA,Pesca,M,Ingeniero,15,31483,54702,-2314.830076985359
UASD,Educación,F,Profesor,13,55043,92789,197.99601809350378
MOPC,Infraestructura,M,Arquitecto,17,48457,83368,-2274.8354510896543
MJ,Justicia,F,Abogada,33,54122,22359,577.7819985386243
SALUD,Medicina,M,Fisioterapeuta,22,42064,20921,-2180.616965051328
CODEPESCA,Pesca,F,Ingeniero,15,57436,63827,236.26818237828155
UASD,Educación,M,Profesor,22,36192,96084,-2181.3106276656454
MOPC,Infraestructura,F,Arquitecto,26,39977,39967,443.1478693093911
MJ,Justicia,M,Abogada,16,47409,52808,-2293.953990844743
SALUD,Medicina,F,Fisioterapeuta,32,48046,84417,558.0694983569707
CODEPESCA,Pesca,M,Ingeniero,13,52519,34420,-2350.3345605155655
UASD,Educación,F,Profesor,32,55298,99820,558.9261811360971
MOPC,Infraestructura,M,Arquitecto,19,40871,95236,-2237.742111605332
MJ,Justicia,F,Abogada,2,45322,51670,-12.094457301016519
SALUD,Medicina,M,Fisioterapeuta,26,53387,24875,-2103.3004170489057
CODEPESCA,Pesca,F,Ingeniero,7,43346,56106,82.64581139525257
UASD,Educación,M,Profesor,10,36586,26797,-2409.2009514386154
MOPC,Infraestructura,F,Arquitecto,20,45377,82546,329.81734069645756
MJ,Justicia,M,Abogada,28,57100,28806,-2064.8723204325715
SALUD,Medicina,F,Fisioterapeuta,8,30446,40641,100.11666618022906
CODEPESCA,Pesca,M,Ingeniero,21,38276,71118,-2200.0591825249503
UASD,Educación,F,Profesor,33,56623,96919,578.0774430547019
MOPC,Infraestructura,M,Arquitecto,17,46044,27575,-2275.1205001169615
MJ,Justicia,F,Abogada,35,42600,56691,614.4103761615786
SALUD,Medicina,M,Fisioterapeuta,33,34158,48562,-1972.6087769358564
CODEPESCA,Pesca,F,Ingeniero,18,49227,26070,292.2826654616089
UASD,Educación,M,Profesor,12,53165,40685,-2369.2529871118236
MOPC,Infraestructura,F,Arquitecto,37,31270,85084,651.0614348509412
MJ,Justicia,M,Abogada,9,58323,84438,-2425.627886516044
SALUD,Medicina,F,Fisioterapeuta,24,47546,37715,406.05252160564714
CODEPESCA,Pesca,M,Ingeniero,30,49335,92226,-2027.8001263174529
UASD,Educación,F,Profesor,17,48821,62821,273.23996552232256
MOPC,Infraestructura,M,Arquitecto,17,32029,93455,-2276.776099834206
MJ,Justicia,F,Abogada,17,50340,39150,273.4194058341666
SALUD,Medicina,M,Fisioterapeuta,14,41260,57613,-2332.669853491131
CODEPESCA,Pesca,F,Ingeniero,9,30922,53007,119.1676352583101
UASD,Educación,M,Profesor,13,31654,96828,-2352.799354529144
MOPC,Infraestructura,F,Arquitecto,30,44460,34988,519.6564043210212
MJ,Justicia,M,Abogada,14,38168,81723,-2333.0351131647467
SALUD,Medicina,F,Fisioterapeuta,21,38140,40547,347.9571688099217
