Institucion,Area,Sexo,Cargo,Tiempo_Trabajo_Anios,Sueldo_Promedio_Institucion,Sueldo_Bruto,Predicciones
MJ,Justicia,M,Abogada,22,45583,75424,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,14,58385,27053,12661.990000000002
CODEPESCA,Pesca,M,Ingeniero,39,31549,84876,12661.989999999993
UASD,Educación,F,Profesor,33,56743,22712,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,39,36539,65772,12661.989999999993
MJ,Justicia,F,Abogada,26,35374,36702,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,26,31585,63078,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,12,42886,99417,12661.99
UASD,Educación,M,Profesor,27,50670,56578,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,32,33125,27180,12661.989999999993
MJ,Justicia,M,Abogada,16,49896,61933,12661.990000000002
SALUD,Medicina,F,Fisioterapeuta,9,45168,67879,12661.99
CODEPESCA,Pesca,M,Ingeniero,34,45827,85386,12661.989999999993
UASD,Educación,F,Profesor,25,31884,31898,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,18,31888,47132,12661.99
MJ,Justicia,F,Abogada,36,52140,69168,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,18,47448,62152,12661.99
CODEPESCA,Pesca,F,Ingeniero,14,45423,67000,12661.990000000002
UASD,Educación,M,Profesor,20,41776,98044,12661.99
MOPC,Infraestructura,F,Arquitecto,8,42286,48882,12661.99
MJ,Justicia,M,Abogada,24,34803,38873,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,26,41463,55384,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,30,58619,80756,12661.989999999993
UASD,Educación,F,Profesor,38,55073,57296,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,5,41815,29884,12661.64
MJ,Justicia,F,Abogada,19,58128,77745,12661.99
SALUD,Medicina,M,Fisioterapeuta,35,57742,49331,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,13,41708,27806,12661.99
UASD,Educación,M,Profesor,20,56672,36298,12661.99
MOPC,Infraestructura,F,Arquitecto,33,30876,27250,12661.989999999993
MJ,Justicia,M,Abogada,17,51834,49406,12661.990000000002
SALUD,Medicina,F,Fisioterapeuta,28,54508,73141,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,18,32850,62896,12661.99
UASD,Educación,F,Profesor,19,31745,23200,12661.99
MOPC,Infraestructura,M,Arquitecto,17,34018,25675,12661.990000000002
MJ,Justicia,F,Abogada,36,58427,25827,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,10,59160,54033,12661.99
CODEPESCA,Pesca,F,Ingeniero,4,40576,34008,12661.64
UASD,Educación,M,Profesor,13,31031,71429,12661.99
MOPC,Infraestructura,F,Arquitecto,14,32830,94939,12661.990000000002
MJ,Justicia,M,Abogada,19,49899,50728,12661.99
SALUD,Medicina,F,Fisioterapeuta,26,36954,48809,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,25,56064,95677,12661.989999999993
UASD,Educación,F,Profesor,36,53848,54538,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,16,33357,26591,12661.990000000002
MJ,Justicia,F,Abogada,32,58583,94558,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,21,53480,50264,12661.99
CODEPESCA,Pesca,F,Ingeniero,31,32264,68228,12661.989999999993
UASD,Educación,M,Profesor,10,56233,44759,12661.99
MOPC,Infraestructura,F,Arquitecto,28,48851,58152,12661.989999999993
MJ,Justicia,M,Abogada,25,34064,92455,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,6,42536,63197,12661.64
CODEPESCA,Pesca,M,Ingeniero,8,33217,96346,12661.99
UASD,Educación,F,Profesor,19,53655,76645,12661.99
MOPC,Infraestructura,M,Arquitecto,2,50946,71233,12661.64
MJ,Justicia,F,Abogada,15,56705,25307,12661.990000000002
SALUD,Medicina,M,Fisioterapeuta,4,50158,25675,12661.64
CODEPESCA,Pesca,F,Ingeniero,27,39761,75813,12661.989999999993
UASD,Educación,M,Profesor,13,54091,53828,12661.99
MOPC,Infraestructura,F,Arquitecto,37,38903,34379,12661.989999999993
MJ,Justicia,M,Abogada,14,43189,62724,12661.990000000002
SALUD,Medicina,F,Fisioterapeuta,14,47633,45072,12661.990000000002
CODEPESCA,Pesca,M,Ingeniero,25,47828,21382,12661.989999999993
UASD,Educación,F,Profesor,13,44886,34771,12661.99
MOPC,Infraestructura,M,Arquitecto,18,46814,70208,12661.99
MJ,Justicia,F,Abogada,11,53610,69814,12661.99
SALUD,Medicina,M,Fisioterapeuta,31,36684,38246,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,22,51666,76503,12661.989999999993
UASD,Educación,M,Profesor,30,33832,69226,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,29,30811,38500,12661.989999999993
MJ,Justicia,M,Abogada,30,56178,96013,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,33,31369,57422,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,22,36895,78886,12661.989999999993
UASD,Educación,F,Profesor,23,31625,29318,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,24,30223,97062,12661.989999999993
MJ,Justicia,F,Abogada,25,33396,69610,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,27,39682,23795,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,37,55435,47050,12661.989999999993
UASD,Educación,M,Profesor,13,37703,95515,12661.99
MOPC,Infraestructura,F,Arquitecto,13,37547,66819,12661.99
MJ,Justicia,M,Abogada,19,55623,79112,12661.99
SALUD,Medicina,F,Fisioterapeuta,17,57772,76282,12661.990000000002
CODEPESCA,Pesca,M,Ingeniero,35,56633,24982,12661.989999999993
UASD,Educación,F,Profesor,21,57127,85889,12661.99
MOPC,Infraestructura,M,Arquitecto,10,38738,35293,12661.99
MJ,Justicia,F,Abogada,11,37072,51852,12661.99
SALUD,Medicina,M,Fisioterapeuta,25,58484,91817,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,24,56976,80688,12661.989999999993
UASD,Educación,M,Profesor,21,39686,79910,12661.99
MOPC,Infraestructura,F,Arquitecto,25,56390,51003,12661.989999999993
MJ,Justicia,M,Abogada,20,51287,31472,12661.99
SALUD,Medicina,F,Fisioterapeuta,26,56165,82880,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,39,40812,95535,12661.989999999993
UASD,Educación,F,Profesor,8,32941,71660,12661.99
MOPC,Infraestructura,M,Arquitecto,29,54861,76614,12661.989999999993
MJ,Justicia,F,Abogada,35,40143,88817,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,16,48128,97478,12661.990000000002
CODEPESCA,Pesca,F,Ingeniero,26,46524,60979,12661.989999999993
UASD,Educación,M,Profesor,26,44294,56304,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,1,31552,24380,12661.64
MJ,Justicia,M,Abogada,17,53762,35743,12661.990000000002
SALUD,Medicina,F,Fisioterapeuta,15,39072,22715,12661.990000000002
CODEPESCA,Pesca,M,Ingeniero,33,34959,32503,12661.989999999993
UASD,Educación,F,Profesor,22,34556,22935,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,30,45459,59904,12661.989999999993
MJ,Justicia,F,Abogada,24,31472,61190,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,35,52391,93363,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,35,57180,76812,12661.989999999993
UASD,Educación,M,Profesor,18,52593,45147,12661.99
MOPC,Infraestructura,F,Arquitecto,4,37779,51675,12661.64
MJ,Justicia,M,Abogada,39,59957,23777,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,16,47202,25723,12661.990000000002
CODEPESCA,Pesca,M,Ingeniero,11,47164,58376,12661.99
UASD,Educación,F,Profesor,34,35998,52517,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,14,36539,87348,12661.990000000002
MJ,Justicia,F,Abogada,39,32315,33165,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,6,36690,82957,12661.64
CODEPESCA,Pesca,F,Ingeniero,34,30694,82516,12661.989999999993
UASD,Educación,M,Profesor,38,45693,40259,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,4,49779,27708,12661.64
MJ,Justicia,M,Abogada,17,59919,56118,12661.990000000002
SALUD,Medicina,F,Fisioterapeuta,20,49840,40483,12661.99
CODEPESCA,Pesca,M,Ingeniero,19,34093,20840,12661.99
UASD,Educación,F,Profesor,21,44152,38560,12661.99
MOPC,Infraestructura,M,Arquitecto,22,45527,94214,12661.989999999993
MJ,Justicia,F,Abogada,2,31721,46746,12661.64
SALUD,Medicina,M,Fisioterapeuta,34,54843,57513,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,27,40668,84200,12661.989999999993
UASD,Educación,M,Profesor,27,55571,55745,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,19,43090,92522,12661.99
MJ,Justicia,M,Abogada,14,34109,51062,12661.990000000002
SALUD,Medicina,F,Fisioterapeuta,14,44492,40839,12661.990000000002
CODEPESCA,Pesca,M,Ingeniero,25,47746,20414,12661.989999999993
UASD,Educación,F,Profesor,23,35347,45185,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,6,56259,40058,12661.64
MJ,Justicia,F,Abogada,19,34003,92560,12661.99
SALUD,Medicina,M,Fisioterapeuta,35,57853,77785,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,14,42500,67535,12661.990000000002
UASD,Educación,M,Profesor,10,50396,92763,12661.99
MOPC,Infraestructura,F,Arquitecto,35,54272,47121,12661.989999999993
MJ,Justicia,M,Abogada,8,49894,99093,12661.99
SALUD,Medicina,F,Fisioterapeuta,29,36541,25639,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,38,34930,21344,12661.989999999993
UASD,Educación,F,Profesor,20,37893,27445,12661.99
MOPC,Infraestructura,M,Arquitecto,22,56549,43949,12661.989999999993
MJ,Justicia,F,Abogada,19,47835,36989,12661.99
SALUD,Medicina,M,Fisioterapeuta,39,53724,71888,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,28,36939,20762,12661.989999999993
UASD,Educación,M,Profesor,9,34947,62267,12661.99
MOPC,Infraestructura,F,Arquitecto,8,59096,48384,12661.99
MJ,Justicia,M,Abogada,22,48819,30404,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,16,49406,93206,12661.990000000002
CODEPESCA,Pesca,M,Ingeniero,34,36813,80016,12661.989999999993
UASD,Educación,F,Profesor,36,40339,37645,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,23,56356,64646,12661.989999999993
MJ,Justicia,F,Abogada,6,40542,81079,12661.64
SALUD,Medicina,M,Fisioterapeuta,26,31614,61157,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,17,55995,45579,12661.990000000002
UASD,Educación,M,Profesor,26,34740,37362,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,12,51543,48794,12661.99
MJ,Justicia,M,Abogada,8,39633,29514,12661.99
SALUD,Medicina,F,Fisioterapeuta,32,53685,35296,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,35,51762,36085,12661.989999999993
UASD,Educación,F,Profesor,1,57694,65237,12661.64
MOPC,Infraestructura,M,Arquitecto,15,42076,30899,12661.990000000002
MJ,Justicia,F,Abogada,3,54714,60677,12661.64
SALUD,Medicina,M,Fisioterapeuta,29,35723,76303,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,23,53903,47226,12661.989999999993
UASD,Educación,M,Profesor,21,42233,52769,12661.99
MOPC,Infraestructura,F,Arquitecto,4,50832,82014,12661.64
MJ,Justicia,M,Abogada,26,43221,65788,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,26,52315,24279,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,22,49158,63592,12661.989999999993
UASD,Educación,F,Profesor,38,37471,36362,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,3,34949,38689,12661.64
MJ,Justicia,F,Abogada,25,57413,48945,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,19,55587,74801,12661.99
CODEPESCA,Pesca,F,Ingeniero,16,45413,68540,12661.990000000002
UASD,Educación,M,Profesor,39,44499,82785,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,29,58033,82015,12661.989999999993
MJ,Justicia,M,Abogada,23,30818,29865,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,25,38997,38575,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,10,45941,32675,12661.99
UASD,Educación,F,Profesor,20,34638,79695,12661.99
MOPC,Infraestructura,M,Arquitecto,7,51776,63519,12661.64
MJ,Justicia,F,Abogada,6,40350,79465,12661.64
SALUD,Medicina,M,Fisioterapeuta,2,49491,94659,12661.64
CODEPESCA,Pesca,F,Ingeniero,8,48762,32476,12661.99
UASD,Educación,M,Profesor,3,39666,52595,12661.64
MOPC,Infraestructura,F,Arquitecto,8,43229,93344,12661.99
MJ,Justicia,M,Abogada,23,39719,48494,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,29,42485,75913,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,10,44046,33482,12661.99
UASD,Educación,F,Profesor,8,59825,69409,12661.99
MOPC,Infraestructura,M,Arquitecto,32,53840,60205,12661.989999999993
MJ,Justicia,F,Abogada,37,40334,49746,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,29,55970,96770,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,1,47881,94669,12661.64
UASD,Educación,M,Profesor,31,53159,95247,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,2,42589,99357,12661.64
MJ,Justicia,M,Abogada,20,53840,84176,12661.99
SALUD,Medicina,F,Fisioterapeuta,22,37901,60532,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,3,45976,29591,12661.64
UASD,Educación,F,Profesor,24,43414,64321,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,6,46222,98083,12661.64
MJ,Justicia,F,Abogada,4,58628,40497,12661.64
SALUD,Medicina,M,Fisioterapeuta,2,47705,84615,12661.64
CODEPESCA,Pesca,F,Ingeniero,20,56810,24374,12661.99
UASD,Educación,M,Profesor,27,54586,32071,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,28,39420,56536,12661.989999999993
MJ,Justicia,M,Abogada,26,37325,67819,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,22,31373,64520,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,17,30871,61124,12661.990000000002
UASD,Educación,F,Profesor,21,45770,87412,12661.99
MOPC,Infraestructura,M,Arquitecto,26,45770,46536,12661.989999999993
MJ,Justicia,F,Abogada,21,41833,91905,12661.99
SALUD,Medicina,M,Fisioterapeuta,7,43727,22084,12661.64
CODEPESCA,Pesca,F,Ingeniero,21,38817,28798,12661.99
UASD,Educación,M,Profesor,39,38710,93439,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,37,50428,95336,12661.989999999993
MJ,Justicia,M,Abogada,6,32707,48338,12661.64
SALUD,Medicina,F,Fisioterapeuta,31,38336,66913,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,10,50429,40071,12661.99
UASD,Educación,F,Profesor,13,40707,63722,12661.99
MOPC,Infraestructura,M,Arquitecto,33,37163,45724,12661.989999999993
MJ,Justicia,F,Abogada,16,56120,64730,12661.990000000002
SALUD,Medicina,M,Fisioterapeuta,31,42134,20176,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,4,43870,76181,12661.64
UASD,Educación,M,Profesor,37,46094,55718,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,23,37055,45529,12661.989999999993
MJ,Justicia,M,Abogada,36,37995,72314,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,8,58905,82161,12661.99
CODEPESCA,Pesca,M,Ingeniero,30,39944,48928,12661.989999999993
UASD,Educación,F,Profesor,33,54820,66396,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,21,39521,58623,12661.99
MJ,Justicia,F,Abogada,23,40162,76025,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,37,32655,78150,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,15,35752,85362,12661.990000000002
UASD,Educación,M,Profesor,22,49779,63826,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,8,46293,79506,12661.99
MJ,Justicia,M,Abogada,6,35335,79418,12661.64
SALUD,Medicina,F,Fisioterapeuta,4,52141,23455,12661.64
CODEPESCA,Pesca,M,Ingeniero,20,37454,97974,12661.99
UASD,Educación,F,Profesor,16,42850,90253,12661.990000000002
MOPC,Infraestructura,M,Arquitecto,1,33186,42546,12661.64
MJ,Justicia,F,Abogada,34,36194,96594,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,2,30280,68134,12661.64
CODEPESCA,Pesca,F,Ingeniero,26,48174,48684,12661.989999999993
UASD,Educación,M,Profesor,29,33116,24186,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,20,55296,56720,12661.99
MJ,Justicia,M,Abogada,10,35455,74240,12661.99
SALUD,Medicina,F,Fisioterapeuta,37,32846,93765,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,7,57022,28829,12661.64
UASD,Educación,F,Profesor,20,36108,39059,12661.99
MOPC,Infraestructura,M,Arquitecto,31,41629,67780,12661.989999999993
MJ,Justicia,F,Abogada,36,40894,88035,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,5,40794,41035,12661.64
CODEPESCA,Pesca,F,Ingeniero,26,42337,56454,12661.989999999993
UASD,Educación,M,Profesor,15,30383,27643,12661.990000000002
MOPC,Infraestructura,F,Arquitecto,14,33291,26916,12661.990000000002
MJ,Justicia,M,Abogada,6,55740,46522,12661.64
SALUD,Medicina,F,Fisioterapeuta,19,32924,42013,12661.99
CODEPESCA,Pesca,M,Ingeniero,21,52698,71996,12661.99
UASD,Educación,F,Profesor,16,49190,98809,12661.990000000002
MOPC,Infraestructura,M,Arquitecto,16,59465,45317,12661.990000000002
MJ,Justicia,F,Abogada,27,39343,22483,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,36,34243,83359,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,35,54086,40511,12661.989999999993
UASD,Educación,M,Profesor,16,39300,64614,12661.990000000002
MOPC,Infraestructura,F,Arquitecto,27,50696,62455,12661.989999999993
MJ,Justicia,M,Abogada,32,50901,70165,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,35,58536,67849,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,28,38564,60007,12661.989999999993
UASD,Educación,F,Profesor,26,37839,50576,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,17,31536,58879,12661.990000000002
MJ,Justicia,F,Abogada,37,44009,22452,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,32,32402,66410,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,11,39479,29695,12661.99
UASD,Educación,M,Profesor,37,40634,45164,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,19,37117,23834,12661.99
MJ,Justicia,M,Abogada,33,51838,64321,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,16,55633,89973,12661.990000000002
CODEPESCA,Pesca,M,Ingeniero,14,50573,24028,12661.990000000002
UASD,Educación,F,Profesor,2,59415,52809,12661.64
MOPC,Infraestructura,M,Arquitecto,17,37098,31960,12661.990000000002
MJ,Justicia,F,Abogada,20,57156,57466,12661.99
SALUD,Medicina,M,Fisioterapeuta,16,51610,94038,12661.990000000002
CODEPESCA,Pesca,F,Ingeniero,12,42958,46277,12661.99
UASD,Educación,M,Profesor,24,57873,93213,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,17,47927,93931,12661.990000000002
MJ,Justicia,M,Abogada,5,35576,82288,12661.64
SALUD,Medicina,F,Fisioterapeuta,30,47699,82387,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,29,37046,32813,12661.989999999993
UASD,Educación,F,Profesor,25,40624,40384,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,6,30139,71670,12661.64
MJ,Justicia,F,Abogada,26,35296,47427,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,6,46059,33502,12661.64
CODEPESCA,Pesca,F,Ingeniero,36,33183,40369,12661.989999999993
UASD,Educación,M,Profesor,39,31790,24498,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,24,39051,24427,12661.989999999993
MJ,Justicia,M,Abogada,7,48675,60918,12661.64
SALUD,Medicina,F,Fisioterapeuta,32,36932,50510,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,10,48403,21497,12661.99
UASD,Educación,F,Profesor,4,43298,26494,12661.64
MOPC,Infraestructura,M,Arquitecto,12,33662,33200,12661.99
MJ,Justicia,F,Abogada,14,47153,56032,12661.990000000002
SALUD,Medicina,M,Fisioterapeuta,22,58891,58086,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,27,40435,97248,12661.989999999993
UASD,Educación,M,Profesor,22,38715,70586,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,34,54069,32116,12661.989999999993
MJ,Justicia,M,Abogada,7,54890,62704,12661.64
SALUD,Medicina,F,Fisioterapeuta,12,52625,58355,12661.99
CODEPESCA,Pesca,M,Ingeniero,26,40291,26814,12661.989999999993
UASD,Educación,F,Profesor,31,31168,49403,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,19,39892,42862,12661.99
MJ,Justicia,F,Abogada,5,33467,79161,12661.64
SALUD,Medicina,M,Fisioterapeuta,26,39300,55862,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,10,31571,39620,12661.99
UASD,Educación,M,Profesor,14,55294,29711,12661.990000000002
MOPC,Infraestructura,F,Arquitecto,34,55894,72873,12661.989999999993
MJ,Justicia,M,Abogada,6,58962,42923,12661.64
SALUD,Medicina,F,Fisioterapeuta,21,49945,31872,12661.99
CODEPESCA,Pesca,M,Ingeniero,2,47206,94647,12661.64
UASD,Educación,F,Profesor,35,32758,41631,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,11,34867,75066,12661.99
MJ,Justicia,F,Abogada,35,39874,80227,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,18,36534,29227,12661.99
CODEPESCA,Pesca,F,Ingeniero,36,35427,63546,12661.989999999993
UASD,Educación,M,Profesor,17,50384,31490,12661.990000000002
MOPC,Infraestructura,F,Arquitecto,14,41837,26005,12661.990000000002
MJ,Justicia,M,Abogada,31,52584,65164,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,24,53056,49389,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,23,54615,28274,12661.989999999993
UASD,Educación,F,Profesor,15,58806,78590,12661.990000000002
MOPC,Infraestructura,M,Arquitecto,14,57455,23037,12661.990000000002
MJ,Justicia,F,Abogada,4,45760,93136,12661.64
SALUD,Medicina,M,Fisioterapeuta,3,43620,80252,12661.64
CODEPESCA,Pesca,F,Ingeniero,32,46352,39677,12661.989999999993
UASD,Educación,M,Profesor,24,54113,66640,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,6,31073,32097,12661.64
MJ,Justicia,M,Abogada,30,38281,97821,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,16,52191,77312,12661.990000000002
CODEPESCA,Pesca,M,Ingeniero,36,56437,80457,12661.989999999993
UASD,Educación,F,Profesor,25,59519,40554,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,6,58820,44295,12661.64
MJ,Justicia,F,Abogada,39,55133,22504,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,22,37606,65769,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,11,42310,50232,12661.99
UASD,Educación,M,Profesor,17,47005,42068,12661.990000000002
MOPC,Infraestructura,F,Arquitecto,7,39321,82843,12661.64
MJ,Justicia,M,Abogada,8,35394,74751,12661.99
SALUD,Medicina,F,Fisioterapeuta,5,47704,84361,12661.64
CODEPESCA,Pesca,M,Ingeniero,9,50718,81797,12661.99
UASD,Educación,F,Profesor,24,59345,22382,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,1,50053,37630,12661.64
MJ,Justicia,F,Abogada,21,54205,56938,12661.99
SALUD,Medicina,M,Fisioterapeuta,1,54363,73065,12661.64
CODEPESCA,Pesca,F,Ingeniero,29,35082,77673,12661.989999999993
UASD,Educación,M,Profesor,26,36401,93266,12661.989999999993
MOPC,Infraestructura,F,Arquitecto,10,42384,86136,12661.99
MJ,Justicia,M,Abogada,15,35061,43989,12661.990000000002
SALUD,Medicina,F,Fisioterapeuta,13,59735,68545,12661.99
CODEPESCA,Pesca,M,Ingeniero,6,48770,47201,12661.64
UASD,Educación,F,Profesor,21,54185,55149,12661.99
MOPC,Infraestructura,M,Arquitecto,24,41056,70256,12661.989999999993
MJ,Justicia,F,Abogada,23,35485,95253,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,7,54822,23103,12661.64
CODEPESCA,Pesca,F,Ingeniero,39,50154,61380,12661.989999999993
UASD,Educación,M,Profesor,7,42646,92220,12661.64
MOPC,Infraestructura,F,Arquitecto,12,43541,27321,12661.99
MJ,Justicia,M,Abogada,14,55692,48181,12661.990000000002
SALUD,Medicina,F,Fisioterapeuta,8,55073,67040,12661.99
CODEPESCA,Pesca,M,Ingeniero,29,31401,23299,12661.989999999993
UASD,Educación,F,Profesor,32,43187,36021,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,18,57776,62597,12661.99
MJ,Justicia,F,Abogada,28,46122,33589,12661.989999999993
SALUD,Medicina,M,Fisioterapeuta,26,54347,70180,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,33,47880,23149,12661.989999999993
UASD,Educación,M,Profesor,20,32011,52715,12661.99
MOPC,Infraestructura,F,Arquitecto,7,41095,92844,12661.64
MJ,Justicia,M,Abogada,36,51488,23629,12661.989999999993
SALUD,Medicina,F,Fisioterapeuta,6,58139,85194,12661.64
CODEPESCA,Pesca,M,Ingeniero,15,46360,98894,12661.990000000002
UASD,Educación,F,Profesor,4,47719,69677,12661.64
MOPC,Infraestructura,M,Arquitecto,17,31634,22928,12661.990000000002
MJ,Justicia,F,Abogada,20,33636,42225,12661.99
SALUD,Medicina,M,Fisioterapeuta,23,34780,85415,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,15,50340,87142,12661.990000000002
UASD,Educación,M,Profesor,19,37172,75268,12661.99
MOPC,Infraestructura,F,Arquitecto,37,37431,46692,12661.989999999993
MJ,Justicia,M,Abogada,6,44353,88212,12661.64
SALUD,Medicina,F,Fisioterapeuta,33,41656,39791,12661.989999999993
CODEPESCA,Pesca,M,Ingeniero,24,40897,54718,12661.989999999993
UASD,Educación,F,Profesor,23,36840,95023,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,17,36381,42957,12661.990000000002
MJ,Justicia,F,Abogada,21,34853,47805,12661.99
SALUD,Medicina,M,Fisioterapeuta,37,54415,77983,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,22,42324,51636,12661.989999999993
UASD,Educación,M,Profesor,5,54382,41491,12661.64
MOPC,Infraestructura,F,Arquitecto,9,44853,80587,12661.99
MJ,Justicia,M,Abogada,10,51072,73806,12661.99
SALUD,Medicina,F,Fisioterapeuta,15,52679,32111,12661.990000000002
CODEPESCA,Pesca,M,Ingeniero,14,37460,52467,12661.990000000002
UASD,Educación,F,Profesor,27,50492,63224,12661.989999999993
MOPC,Infraestructura,M,Arquitecto,11,50141,49787,12661.99
MJ,Justicia,F,Abogada,18,38735,70548,12661.99
SALUD,Medicina,M,Fisioterapeuta,36,36764,60110,12661.989999999993
CODEPESCA,Pesca,F,Ingeniero,13,38200,37673,12661.99
UASD,Educación,M,Profesor,19,38575,55943,12661.99
